"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0019903" "GO:0019903" "protein phosphatase binding" "7/309" "140/17697" 0.0115631261331433 1 0.377263265708402 "BOD1L1/MVP/BCL2/CADM4/IRS2/IQGAP1/PIK3R2" 7
"GO:0045309" "GO:0045309" "protein phosphorylated amino acid binding" "4/309" "51/17697" 0.0119656132693466 1 0.377263265708402 "MAPK3/VAV1/PIK3R2/BTRC" 4
"GO:0030957" "GO:0030957" "Tat protein binding" "2/309" "10/17697" 0.0124660905190602 1 0.377263265708402 "GABARAPL1/CTDP1" 2
"GO:0051400" "GO:0051400" "BH domain binding" "2/309" "10/17697" 0.0124660905190602 1 0.377263265708402 "BCL2/MCL1" 2
"GO:0070513" "GO:0070513" "death domain binding" "2/309" "10/17697" 0.0124660905190602 1 0.377263265708402 "BCL2/MCL1" 2
"GO:0071889" "GO:0071889" "14-3-3 protein binding" "3/309" "29/17697" 0.0137707051927593 1 0.37876226571146 "PRKCZ/TBC1D22B/IRS2" 3
"GO:0005536" "GO:0005536" "glucose binding" "2/309" "11/17697" 0.0150621247293887 1 0.37876226571146 "SLC2A3/PYGL" 2
"GO:0019864" "GO:0019864" "IgG binding" "2/309" "11/17697" 0.0150621247293887 1 0.37876226571146 "FCGR2A/FCGR2B" 2
"GO:0019902" "GO:0019902" "phosphatase binding" "8/309" "185/17697" 0.016193612074719 1 0.37876226571146 "BOD1L1/MAPK3/MVP/BCL2/CADM4/IRS2/IQGAP1/PIK3R2" 8
"GO:0015248" "GO:0015248" "sterol transporter activity" "3/309" "31/17697" 0.0165135143859555 1 0.37876226571146 "ABCG1/OSBPL2/GRAMD1C" 3
"GO:0034452" "GO:0034452" "dynactin binding" "2/309" "12/17697" 0.0178681931674429 1 0.37876226571146 "BICDL1/SNX5" 2
"GO:0071949" "GO:0071949" "FAD binding" "3/309" "32/17697" 0.0179912076212943 1 0.37876226571146 "COQ6/STEAP4/ACOX1" 3
"GO:0016840" "GO:0016840" "carbon-nitrogen lyase activity" "2/309" "13/17697" 0.0208762189098445 1 0.391401540620493 "HAL/APMAP" 2
"GO:0016810" "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" "6/309" "123/17697" 0.0209659588075475 1 0.391401540620493 "VNN3/VNN2/NIT2/ATIC/HDAC9/PADI4" 6
"GO:0046935" "GO:0046935" "1-phosphatidylinositol-3-kinase regulator activity" "2/309" "14/17697" 0.0240783414652347 1 0.391401540620493 "CISH/PIK3R2" 2
"GO:0003714" "GO:0003714" "transcription corepressor activity" "9/309" "238/17697" 0.0243349673759914 1 0.391401540620493 "BASP1/CDYL2/MXD1/JDP2/JAZF1/UBP1/NFIL3/TLE3/HDAC9" 9
"GO:0019955" "GO:0019955" "cytokine binding" "6/309" "128/17697" 0.0249230489434349 1 0.391401540620493 "IL1R2/IL18R1/CXCR1/CXCR2/IL6R/IFNAR1" 6
"GO:0033293" "GO:0033293" "monocarboxylic acid binding" "4/309" "64/17697" 0.0255417139344783 1 0.391401540620493 "ALOX5AP/PYGL/CYP26C1/ACOX1" 4
"GO:0001846" "GO:0001846" "opsonin binding" "2/309" "15/17697" 0.0274669117187787 1 0.391401540620493 "CR1/CD93" 2
"GO:0097153" "GO:0097153" "cysteine-type endopeptidase activity involved in apoptotic process" "2/309" "15/17697" 0.0274669117187787 1 0.391401540620493 "CFLAR/CASP4" 2
"GO:0016504" "GO:0016504" "peptidase activator activity" "3/309" "38/17697" 0.0283555113172464 1 0.391401540620493 "CFLAR/APAF1/ST20" 3
"GO:0043531" "GO:0043531" "ADP binding" "3/309" "38/17697" 0.0283555113172464 1 0.391401540620493 "ABCG1/APAF1/GCLC" 3
"GO:0004708" "GO:0004708" "MAP kinase kinase activity" "2/309" "16/17697" 0.0310344869863225 1 0.391401540620493 "MAPK3/MAP2K4" 2
"GO:0008656" "GO:0008656" "cysteine-type endopeptidase activator activity involved in apoptotic process" "2/309" "16/17697" 0.0310344869863225 1 0.391401540620493 "APAF1/ST20" 2
"GO:0043274" "GO:0043274" "phospholipase binding" "2/309" "16/17697" 0.0310344869863225 1 0.391401540620493 "LMNB1/PRKCZ" 2
"GO:0050780" "GO:0050780" "dopamine receptor binding" "2/309" "16/17697" 0.0310344869863225 1 0.391401540620493 "GNA12/SNX5" 2
"GO:0050662" "GO:0050662" "coenzyme binding" "10/309" "291/17697" 0.0323155875859646 1 0.391401540620493 "COQ6/MARC1/GCLC/STEAP4/PLOD1/PYGL/ACOX1/LBR/EGLN1/DUS4L" 10
"GO:0001784" "GO:0001784" "phosphotyrosine residue binding" "3/309" "40/17697" 0.0323797853963258 1 0.391401540620493 "MAPK3/VAV1/PIK3R2" 3
"GO:0010314" "GO:0010314" "phosphatidylinositol-5-phosphate binding" "2/309" "17/17697" 0.0347738261759342 1 0.391401540620493 "RUBCNL/SNX5" 2
"GO:0030676" "GO:0030676" "Rac guanyl-nucleotide exchange factor activity" "2/309" "17/17697" 0.0347738261759342 1 0.391401540620493 "PREX1/VAV1" 2
"GO:0035014" "GO:0035014" "phosphatidylinositol 3-kinase regulator activity" "2/309" "17/17697" 0.0347738261759342 1 0.391401540620493 "CISH/PIK3R2" 2
"GO:0070491" "GO:0070491" "repressing transcription factor binding" "4/309" "71/17697" 0.0355714720884523 1 0.391401540620493 "TCF3/BBS2/TLE3/HDAC9" 4
"GO:0043028" "GO:0043028" "cysteine-type endopeptidase regulator activity involved in apoptotic process" "3/309" "42/17697" 0.0366856514420427 1 0.391401540620493 "APAF1/ST20/TNFSF14" 3
"GO:0004842" "GO:0004842" "ubiquitin-protein transferase activity" "12/309" "382/17697" 0.0367154615187127 1 0.391401540620493 "HECW2/RNF149/UBE2E2/UBE2V1/UBE2G2/MED27/UBE2O/FBXL13/UBE2L5/MKRN1/BTRC/UBE3D" 12
"GO:0016755" "GO:0016755" "transferase activity, transferring amino-acyl groups" "2/309" "18/17697" 0.0386778850546076 1 0.391401540620493 "QPCT/ATE1" 2
"GO:0031435" "GO:0031435" "mitogen-activated protein kinase kinase kinase binding" "2/309" "18/17697" 0.0386778850546076 1 0.391401540620493 "TCF3/MAP2K4" 2
"GO:0016811" "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" "4/309" "73/17697" 0.0387998048962923 1 0.391401540620493 "VNN3/VNN2/NIT2/HDAC9" 4
"GO:0048029" "GO:0048029" "monosaccharide binding" "4/309" "75/17697" 0.0421903149241464 1 0.400729459578595 "SLC2A3/PLOD1/PYGL/EGLN1" 4
"GO:0016505" "GO:0016505" "peptidase activator activity involved in apoptotic process" "2/309" "19/17697" 0.0427398116179467 1 0.400729459578595 "APAF1/ST20" 2
"GO:0004180" "GO:0004180" "carboxypeptidase activity" "3/309" "45/17697" 0.043664931557841 1 0.400729459578595 "CPD/AGBL5/CPQ" 3
"GO:0032813" "GO:0032813" "tumor necrosis factor receptor superfamily binding" "3/309" "46/17697" 0.046128030901913 1 0.400729459578595 "CFLAR/TNFSF14/TNFSF11" 3
"GO:0016829" "GO:0016829" "lyase activity" "7/309" "187/17697" 0.0462271839304341 1 0.400729459578595 "UROS/CA4/HAL/ALOX5AP/APMAP/NAXD/TSEN34" 7
"GO:0005242" "GO:0005242" "inward rectifier potassium channel activity" "2/309" "20/17697" 0.046952941560699 1 0.400729459578595 "KCNJ2/KCNJ15" 2
"GO:0031418" "GO:0031418" "L-ascorbic acid binding" "2/309" "20/17697" 0.046952941560699 1 0.400729459578595 "PLOD1/EGLN1" 2
"GO:0008374" "GO:0008374" "O-acyltransferase activity" "3/309" "47/17697" 0.0486584477642781 1 0.400729459578595 "ABHD5/DGAT2/PIGW" 3
"GO:0030246" "GO:0030246" "carbohydrate binding" "9/309" "271/17697" 0.0490443677370282 1 0.400729459578595 "SLC2A3/CLEC4E/GANC/GALNT14/PLOD1/PYGL/CLEC18A/EGLN1/CD93" 9
"GO:0050660" "GO:0050660" "flavin adenine dinucleotide binding" "4/309" "79/17697" 0.0494575892733921 1 0.400729459578595 "COQ6/STEAP4/ACOX1/DUS4L" 4
"GO:0004540" "GO:0004540" "ribonuclease activity" "5/309" "114/17697" 0.0496447122578096 1 0.400729459578595 "RCL1/ANGEL1/RNASEL/TSEN34/DIS3L2" 5
"GO:0001848" "GO:0001848" "complement binding" "2/309" "21/17697" 0.0513107938460418 1 0.400729459578595 "CR1/CD93" 2
"GO:0016411" "GO:0016411" "acylglycerol O-acyltransferase activity" "2/309" "21/17697" 0.0513107938460418 1 0.400729459578595 "ABHD5/DGAT2" 2
"GO:0038187" "GO:0038187" "pattern recognition receptor activity" "2/309" "21/17697" 0.0513107938460418 1 0.400729459578595 "CLEC4E/TLR4" 2
"GO:0015485" "GO:0015485" "cholesterol binding" "3/309" "49/17697" 0.0539184974741233 1 0.412545215169967 "ABCG1/OSBPL2/GRAMD1C" 3
"GO:0019787" "GO:0019787" "ubiquitin-like protein transferase activity" "12/309" "407/17697" 0.0545277153963783 1 0.412545215169967 "HECW2/RNF149/UBE2E2/UBE2V1/UBE2G2/MED27/UBE2O/FBXL13/UBE2L5/MKRN1/BTRC/UBE3D" 12
"GO:0051219" "GO:0051219" "phosphoprotein binding" "4/309" "83/17697" 0.0573697177707195 1 0.427369557482283 "MAPK3/VAV1/PIK3R2/BTRC" 4
"GO:0016493" "GO:0016493" "C-C chemokine receptor activity" "2/309" "23/17697" 0.0604356317300077 1 0.443387409821428 "CXCR1/CXCR2" 2
"GO:0140101" "GO:0140101" "catalytic activity, acting on a tRNA" "5/309" "122/17697" 0.0628253592179957 1 0.454040302282451 "TARBP1/TSEN34/FARS2/DUS4L/FARSB" 5
"GO:0001965" "GO:0001965" "G-protein alpha-subunit binding" "2/309" "24/17697" 0.0651905330625702 1 0.457477425000493 "RGS2/GPSM2" 2
"GO:0019957" "GO:0019957" "C-C chemokine binding" "2/309" "24/17697" 0.0651905330625702 1 0.457477425000493 "CXCR1/CXCR2" 2
"GO:0016836" "GO:0016836" "hydro-lyase activity" "3/309" "56/17697" 0.0743384165749875 1 0.491122596976123 "UROS/CA4/NAXD" 3
"GO:0032934" "GO:0032934" "sterol binding" "3/309" "56/17697" 0.0743384165749875 1 0.491122596976123 "ABCG1/OSBPL2/GRAMD1C" 3
"GO:0001637" "GO:0001637" "G protein-coupled chemoattractant receptor activity" "2/309" "26/17697" 0.0750563447117858 1 0.491122596976123 "CXCR1/CXCR2" 2
"GO:0004950" "GO:0004950" "chemokine receptor activity" "2/309" "26/17697" 0.0750563447117858 1 0.491122596976123 "CXCR1/CXCR2" 2
"GO:0016405" "GO:0016405" "CoA-ligase activity" "2/309" "26/17697" 0.0750563447117858 1 0.491122596976123 "ACSL1/ACSS3" 2
"GO:0000287" "GO:0000287" "magnesium ion binding" "7/309" "213/17697" 0.0804794793270786 1 0.514270773393672 "PUDP/GCLC/MTPAP/SRPK1/DIS3L2/PGM1/FARSB" 7
"GO:0016627" "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" "3/309" "58/17697" 0.0807181518239633 1 0.514270773393672 "ACOX1/LBR/DUS4L" 3
"GO:0016597" "GO:0016597" "amino acid binding" "3/309" "59/17697" 0.083994202218596 1 0.523193184988499 "GCLC/PADI4/SESN3" 3
"GO:0005496" "GO:0005496" "steroid binding" "4/309" "95/17697" 0.0848731834182324 1 0.523193184988499 "PAQR8/ABCG1/OSBPL2/GRAMD1C" 4
"GO:0017056" "GO:0017056" "structural constituent of nuclear pore" "2/309" "28/17697" 0.0853601055073627 1 0.523193184988499 "NUP88/NUP93" 2
"GO:0020037" "GO:0020037" "heme binding" "5/309" "135/17697" 0.0880378869152569 1 0.532860894487081 "HEBP2/HEBP1/STEAP4/EIF2AK1/CYP26C1" 5
"GO:0004181" "GO:0004181" "metallocarboxypeptidase activity" "2/309" "29/17697" 0.0906630240491852 1 0.534634640615469 "CPD/AGBL5" 2
"GO:0043539" "GO:0043539" "protein serine/threonine kinase activator activity" "2/309" "29/17697" 0.0906630240491852 1 0.534634640615469 "CAB39/IQGAP1" 2
"GO:0061630" "GO:0061630" "ubiquitin protein ligase activity" "7/309" "221/17697" 0.0933530426633246 1 0.534634640615469 "HECW2/RNF149/MED27/UBE2O/MKRN1/BTRC/UBE3D" 7
"GO:0008235" "GO:0008235" "metalloexopeptidase activity" "3/309" "62/17697" 0.094154960848736 1 0.534634640615469 "CPD/AGBL5/CPQ" 3
"GO:0016878" "GO:0016878" "acid-thiol ligase activity" "2/309" "30/17697" 0.096059897927975 1 0.534634640615469 "ACSL1/ACSS3" 2
"GO:0030332" "GO:0030332" "cyclin binding" "2/309" "30/17697" 0.096059897927975 1 0.534634640615469 "CDK6/UBE3D" 2
"GO:0070273" "GO:0070273" "phosphatidylinositol-4-phosphate binding" "2/309" "30/17697" 0.096059897927975 1 0.534634640615469 "RUBCNL/SNX5" 2
"GO:0004521" "GO:0004521" "endoribonuclease activity" "3/309" "64/17697" 0.101195565899717 1 0.546328578833573 "RCL1/RNASEL/TSEN34" 3
"GO:0005164" "GO:0005164" "tumor necrosis factor receptor binding" "2/309" "31/17697" 0.101545855413631 1 0.546328578833573 "TNFSF14/TNFSF11" 2
"GO:0005484" "GO:0005484" "SNAP receptor activity" "2/309" "31/17697" 0.101545855413631 1 0.546328578833573 "GOSR2/STX6" 2
"GO:0019956" "GO:0019956" "chemokine binding" "2/309" "32/17697" 0.107116165266454 1 0.557707255490309 "CXCR1/CXCR2" 2
"GO:0031369" "GO:0031369" "translation initiation factor binding" "2/309" "32/17697" 0.107116165266454 1 0.557707255490309 "EIF3B/ANGEL1" 2
"GO:0051721" "GO:0051721" "protein phosphatase 2A binding" "2/309" "32/17697" 0.107116165266454 1 0.557707255490309 "BOD1L1/BCL2" 2
"GO:0061659" "GO:0061659" "ubiquitin-like protein ligase activity" "7/309" "230/17697" 0.109128461015298 1 0.562139888768611 "HECW2/RNF149/MED27/UBE2O/MKRN1/BTRC/UBE3D" 7
"GO:0046906" "GO:0046906" "tetrapyrrole binding" "5/309" "145/17697" 0.110509995573262 1 0.563264243365103 "HEBP2/HEBP1/STEAP4/EIF2AK1/CYP26C1" 5
"GO:0000175" "GO:0000175" "3'-5'-exoribonuclease activity" "2/309" "34/17697" 0.118491599275627 1 0.58302763898776 "ANGEL1/DIS3L2" 2
"GO:0005504" "GO:0005504" "fatty acid binding" "2/309" "34/17697" 0.118491599275627 1 0.58302763898776 "ALOX5AP/ACOX1" 2
"GO:0048365" "GO:0048365" "Rac GTPase binding" "3/309" "69/17697" 0.1196681808959 1 0.58302763898776 "PREX1/VAV1/IQGAP1" 3
"GO:0005543" "GO:0005543" "phospholipid binding" "11/309" "427/17697" 0.12943677720329 1 0.58302763898776 "ABCG1/SYTL3/PREX1/MME/PACSIN2/KCNJ2/IQGAP1/OSBPL2/RUBCNL/SNX5/SNX22" 11
"GO:0016896" "GO:0016896" "exoribonuclease activity, producing 5'-phosphomonoesters" "2/309" "36/17697" 0.130151032724267 1 0.58302763898776 "ANGEL1/DIS3L2" 2
"GO:0008238" "GO:0008238" "exopeptidase activity" "4/309" "113/17697" 0.13582808373069 1 0.58302763898776 "CPD/MME/AGBL5/CPQ" 4
"GO:0015144" "GO:0015144" "carbohydrate transmembrane transporter activity" "2/309" "37/17697" 0.136076819536261 1 0.58302763898776 "AQP9/SLC2A3" 2
"GO:0001618" "GO:0001618" "virus receptor activity" "3/309" "74/17697" 0.139275021555149 1 0.58302763898776 "LAMP1/CR1/SLC20A2" 3
"GO:0104005" "GO:0104005" "hijacked molecular function" "3/309" "74/17697" 0.139275021555149 1 0.58302763898776 "LAMP1/CR1/SLC20A2" 3
"GO:0140098" "GO:0140098" "catalytic activity, acting on RNA" "10/309" "386/17697" 0.139902629666129 1 0.58302763898776 "POLR3D/TARBP1/RCL1/ANGEL1/RNASEL/TSEN34/FARS2/DUS4L/DIS3L2/FARSB" 10
"GO:0004532" "GO:0004532" "exoribonuclease activity" "2/309" "38/17697" 0.142061336659539 1 0.58302763898776 "ANGEL1/DIS3L2" 2
"GO:0048487" "GO:0048487" "beta-tubulin binding" "2/309" "38/17697" 0.142061336659539 1 0.58302763898776 "GABARAPL1/RGS2" 2
"GO:0016835" "GO:0016835" "carbon-oxygen lyase activity" "3/309" "75/17697" 0.143320217664774 1 0.58302763898776 "UROS/CA4/NAXD" 3
"GO:0004197" "GO:0004197" "cysteine-type endopeptidase activity" "4/309" "116/17697" 0.145316027545323 1 0.58302763898776 "CFLAR/USP10/USP8/CASP4" 4
"GO:1901981" "GO:1901981" "phosphatidylinositol phosphate binding" "5/309" "161/17697" 0.151550731864449 1 0.58302763898776 "KCNJ2/IQGAP1/OSBPL2/RUBCNL/SNX5" 5
"GO:0016877" "GO:0016877" "ligase activity, forming carbon-sulfur bonds" "2/309" "40/17697" 0.154191322180451 1 0.58302763898776 "ACSL1/ACSS3" 2
"GO:0019207" "GO:0019207" "kinase regulator activity" "6/309" "207/17697" 0.1550149673616 1 0.58302763898776 "CISH/DNAJC3/CAB39/IQGAP1/PIK3R2/CCNI" 6
"GO:0001540" "GO:0001540" "amyloid-beta binding" "3/309" "78/17697" 0.155683282500454 1 0.58302763898776 "FPR2/TLR4/FCGR2B" 3
"GO:0005089" "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" "3/309" "79/17697" 0.159876401969944 1 0.58302763898776 "PREX1/FGD4/VAV1" 3
"GO:0004812" "GO:0004812" "aminoacyl-tRNA ligase activity" "2/309" "41/17697" 0.160329456292163 1 0.58302763898776 "FARS2/FARSB" 2
"GO:0016875" "GO:0016875" "ligase activity, forming carbon-oxygen bonds" "2/309" "41/17697" 0.160329456292163 1 0.58302763898776 "FARS2/FARSB" 2
"GO:0051879" "GO:0051879" "Hsp90 protein binding" "2/309" "41/17697" 0.160329456292163 1 0.58302763898776 "HIF1A/KPNB1" 2
"GO:0008190" "GO:0008190" "eukaryotic initiation factor 4E binding" "1/309" "10/17697" 0.161544197915421 1 0.58302763898776 "ANGEL1" 1
"GO:0008331" "GO:0008331" "high voltage-gated calcium channel activity" "1/309" "10/17697" 0.161544197915421 1 0.58302763898776 "CACNB4" 1
"GO:0016595" "GO:0016595" "glutamate binding" "1/309" "10/17697" 0.161544197915421 1 0.58302763898776 "GCLC" 1
"GO:0019203" "GO:0019203" "carbohydrate phosphatase activity" "1/309" "10/17697" 0.161544197915421 1 0.58302763898776 "PFKFB3" 1
"GO:0031078" "GO:0031078" "histone deacetylase activity (H3-K14 specific)" "1/309" "10/17697" 0.161544197915421 1 0.58302763898776 "HDAC9" 1
"GO:0032041" "GO:0032041" "NAD-dependent histone deacetylase activity (H3-K14 specific)" "1/309" "10/17697" 0.161544197915421 1 0.58302763898776 "HDAC9" 1
"GO:0050308" "GO:0050308" "sugar-phosphatase activity" "1/309" "10/17697" 0.161544197915421 1 0.58302763898776 "PFKFB3" 1
"GO:0030695" "GO:0030695" "GTPase regulator activity" "8/309" "304/17697" 0.163973703102473 1 0.58302763898776 "TBC1D30/PREX1/TBC1D22B/ARHGAP19/IQGAP1/RGS2/ARFGAP3/GPSM2" 8
"GO:0004712" "GO:0004712" "protein serine/threonine/tyrosine kinase activity" "2/309" "43/17697" 0.172734498798912 1 0.58302763898776 "MAPK3/MAP2K4" 2
"GO:0015114" "GO:0015114" "phosphate ion transmembrane transporter activity" "1/309" "11/17697" 0.176192405234024 1 0.58302763898776 "ANKH" 1
"GO:0015250" "GO:0015250" "water channel activity" "1/309" "11/17697" 0.176192405234024 1 0.58302763898776 "AQP9" 1
"GO:0016813" "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "1/309" "11/17697" 0.176192405234024 1 0.58302763898776 "PADI4" 1
"GO:0016868" "GO:0016868" "intramolecular transferase activity, phosphotransferases" "1/309" "11/17697" 0.176192405234024 1 0.58302763898776 "PGM1" 1
"GO:0043560" "GO:0043560" "insulin receptor substrate binding" "1/309" "11/17697" 0.176192405234024 1 0.58302763898776 "PRKCZ" 1
"GO:0050786" "GO:0050786" "RAGE receptor binding" "1/309" "11/17697" 0.176192405234024 1 0.58302763898776 "FPR1" 1
"GO:1901612" "GO:1901612" "cardiolipin binding" "1/309" "11/17697" 0.176192405234024 1 0.58302763898776 "MME" 1
"GO:1901618" "GO:1901618" "organic hydroxy compound transmembrane transporter activity" "2/309" "44/17697" 0.178994723358565 1 0.58302763898776 "AQP9/ABCG1" 2
"GO:0016706" "GO:0016706" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors" "2/309" "45/17697" 0.185289132279529 1 0.58302763898776 "PLOD1/EGLN1" 2
"GO:0043178" "GO:0043178" "alcohol binding" "3/309" "85/17697" 0.185714515259259 1 0.58302763898776 "ABCG1/OSBPL2/GRAMD1C" 3
"GO:0004596" "GO:0004596" "peptide alpha-N-acetyltransferase activity" "1/309" "12/17697" 0.190585515421895 1 0.58302763898776 "NAA25" 1
"GO:0005372" "GO:0005372" "water transmembrane transporter activity" "1/309" "12/17697" 0.190585515421895 1 0.58302763898776 "AQP9" 1
"GO:0015174" "GO:0015174" "basic amino acid transmembrane transporter activity" "1/309" "12/17697" 0.190585515421895 1 0.58302763898776 "SLC7A1" 1
"GO:0017110" "GO:0017110" "nucleoside-diphosphatase activity" "1/309" "12/17697" 0.190585515421895 1 0.58302763898776 "ENTPD5" 1
"GO:0017154" "GO:0017154" "semaphorin receptor activity" "1/309" "12/17697" 0.190585515421895 1 0.58302763898776 "PLXNC1" 1
"GO:0031543" "GO:0031543" "peptidyl-proline dioxygenase activity" "1/309" "12/17697" 0.190585515421895 1 0.58302763898776 "EGLN1" 1
"GO:0051011" "GO:0051011" "microtubule minus-end binding" "1/309" "12/17697" 0.190585515421895 1 0.58302763898776 "CAMSAP1" 1
"GO:0004715" "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" "2/309" "46/17697" 0.191614636887602 1 0.58302763898776 "BMX/SLA" 2
"GO:0016791" "GO:0016791" "phosphatase activity" "7/309" "270/17697" 0.194415475438455 1 0.58302763898776 "PPP1R3B/PUDP/PFKFB3/PLPP5/NT5E/CTDP1/PTPRE" 7
"GO:0005249" "GO:0005249" "voltage-gated potassium channel activity" "3/309" "87/17697" 0.194559778448902 1 0.58302763898776 "KCNJ2/KCNJ15/KCNA3" 3
"GO:0017048" "GO:0017048" "Rho GTPase binding" "5/309" "177/17697" 0.197962648781931 1 0.58302763898776 "PREX1/WHAMM/FGD4/VAV1/IQGAP1" 5
"GO:0008376" "GO:0008376" "acetylgalactosaminyltransferase activity" "2/309" "47/17697" 0.197968245293083 1 0.58302763898776 "GALNT14/CHSY1" 2
"GO:0042887" "GO:0042887" "amide transmembrane transporter activity" "2/309" "47/17697" 0.197968245293083 1 0.58302763898776 "AQP9/MCL1" 2
"GO:0005096" "GO:0005096" "GTPase activator activity" "7/309" "273/17697" 0.201690015087312 1 0.58302763898776 "TBC1D30/PREX1/TBC1D22B/ARHGAP19/IQGAP1/RGS2/ARFGAP3" 7
"GO:0004467" "GO:0004467" "long-chain fatty acid-CoA ligase activity" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "ACSL1" 1
"GO:0004652" "GO:0004652" "polynucleotide adenylyltransferase activity" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "MTPAP" 1
"GO:0005172" "GO:0005172" "vascular endothelial growth factor receptor binding" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "CADM4" 1
"GO:0008179" "GO:0008179" "adenylate cyclase binding" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "RAF1" 1
"GO:0008195" "GO:0008195" "phosphatidate phosphatase activity" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "PLPP5" 1
"GO:0008253" "GO:0008253" "5'-nucleotidase activity" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "NT5E" 1
"GO:0016208" "GO:0016208" "AMP binding" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "PYGL" 1
"GO:0016423" "GO:0016423" "tRNA (guanine) methyltransferase activity" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "TARBP1" 1
"GO:0031434" "GO:0031434" "mitogen-activated protein kinase kinase binding" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "RAF1" 1
"GO:0042043" "GO:0042043" "neurexin family protein binding" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "SYTL3" 1
"GO:0043023" "GO:0043023" "ribosomal large subunit binding" "1/309" "13/17697" 0.204727956797899 1 0.58302763898776 "MRRF" 1
"GO:0070851" "GO:0070851" "growth factor receptor binding" "4/309" "134/17697" 0.207033717955525 1 0.58302763898776 "TGFA/CADM4/IL1RAP/IL6R" 4
"GO:0070888" "GO:0070888" "E-box binding" "2/309" "50/17697" 0.217169175732125 1 0.58302763898776 "TCF3/HIF1A" 2
"GO:0004707" "GO:0004707" "MAP kinase activity" "1/309" "14/17697" 0.218624081054258 1 0.58302763898776 "MAPK3" 1
"GO:0005095" "GO:0005095" "GTPase inhibitor activity" "1/309" "14/17697" 0.218624081054258 1 0.58302763898776 "IQGAP1" 1
"GO:0015926" "GO:0015926" "glucosidase activity" "1/309" "14/17697" 0.218624081054258 1 0.58302763898776 "GANC" 1
