"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0072524" "GO:0072524" "pyridine-containing compound metabolic process" "10/306" "195/18670" 0.00145830751965496 0.200629461454069 0.185565203816823 "NAMPT/NUP88/ENTPD5/HIF1A/NUP93/PFKFB3/NT5E/NAXD/PDHA1/PGM1" 10
"GO:0051770" "GO:0051770" "positive regulation of nitric-oxide synthase biosynthetic process" "3/306" "15/18670" 0.00171390627817277 0.217232619000563 0.20092171373211 "NAMPT/MAP2K4/TLR4" 3
"GO:0002703" "GO:0002703" "regulation of leukocyte mediated immunity" "10/306" "201/18670" 0.00182575389105413 0.217232619000563 0.20092171373211 "IL18R1/PRKCZ/KIR2DL4/VAV1/BCL6/CD84/LAMP1/CR1/TLR4/FCGR2B" 10
"GO:0002720" "GO:0002720" "positive regulation of cytokine production involved in immune response" "5/306" "54/18670" 0.00187708703631733 0.217232619000563 0.20092171373211 "IL18R1/MAPK3/PRKCZ/KIR2DL4/TLR4" 5
"GO:1904645" "GO:1904645" "response to amyloid-beta" "5/306" "54/18670" 0.00187708703631733 0.217232619000563 0.20092171373211 "FPR2/NAMPT/CASP4/TLR4/FCGR2B" 5
"GO:0071260" "GO:0071260" "cellular response to mechanical stimulus" "6/306" "79/18670" 0.00188264221107561 0.217232619000563 0.20092171373211 "MAPK3/GCLC/TNFSF14/KCNJ2/MAP2K4/TLR4" 6
"GO:0030098" "GO:0030098" "lymphocyte differentiation" "14/306" "353/18670" 0.00216586049486292 0.229999851308865 0.212730318751015 "HLX/IL18R1/TCF3/CLEC4E/PREX1/PRKCZ/BCL2/CDK6/VAV1/BCL6/HDAC9/CR1/ADGRG3/FCGR2B" 14
"GO:0002429" "GO:0002429" "immune response-activating cell surface receptor signaling pathway" "17/306" "473/18670" 0.00217161312089752 0.229999851308865 0.212730318751015 "BMX/FPR2/CLEC4E/MAPK3/FCGR2A/BTNL8/BCL2/MNDA/VAV1/ELF2/PIK3R2/CR1/LAT2/BTRC/FPR1/FCGR2B/RAF1" 17
"GO:0006109" "GO:0006109" "regulation of carbohydrate metabolic process" "10/306" "206/18670" 0.00218618813097607 0.229999851308865 0.212730318751015 "PPP1R3B/NUP88/DGAT2/ENTPD5/LCMT1/HIF1A/NUP93/PFKFB3/IRS2/RUBCNL" 10
"GO:0006825" "GO:0006825" "copper ion transport" "3/306" "17/18670" 0.00250006708500574 0.25096524730038 0.232121528556743 "SLC11A2/SCO1/STEAP4" 3
"GO:0002718" "GO:0002718" "regulation of cytokine production involved in immune response" "6/306" "84/18670" 0.00257232612011971 0.25096524730038 0.232121528556743 "IL18R1/MAPK3/PRKCZ/KIR2DL4/BCL6/TLR4" 6
"GO:0060192" "GO:0060192" "negative regulation of lipase activity" "3/306" "18/18670" 0.00296396413814733 0.25096524730038 0.232121528556743 "RGS2/HDAC9/PLIN5" 3
"GO:0019359" "GO:0019359" "nicotinamide nucleotide biosynthetic process" "8/306" "147/18670" 0.00296714099611846 0.25096524730038 0.232121528556743 "NAMPT/NUP88/ENTPD5/HIF1A/NUP93/PFKFB3/NAXD/PGM1" 8
"GO:0019363" "GO:0019363" "pyridine nucleotide biosynthetic process" "8/306" "147/18670" 0.00296714099611846 0.25096524730038 0.232121528556743 "NAMPT/NUP88/ENTPD5/HIF1A/NUP93/PFKFB3/NAXD/PGM1" 8
"GO:0010506" "GO:0010506" "regulation of autophagy" "13/306" "327/18670" 0.00301820472885129 0.25096524730038 0.232121528556743 "NAMPT/GOLGA2/MAPK3/BCL2/HIF1A/DHRSX/MCL1/USP10/PHF23/PIK3R2/DAPK2/SNX5/SESN3" 13
"GO:0038083" "GO:0038083" "peptidyl-tyrosine autophosphorylation" "4/306" "37/18670" 0.003052036670423 0.25096524730038 0.232121528556743 "BMX/MAPK3/SLA/IQGAP1" 4
"GO:0051147" "GO:0051147" "regulation of muscle cell differentiation" "9/306" "181/18670" 0.00305844106098747 0.25096524730038 0.232121528556743 "SOD2/CFLAR/TCF3/BCL2/TNFSF14/RGS2/HDAC9/SPAG9/CTDP1" 9
"GO:0002690" "GO:0002690" "positive regulation of leukocyte chemotaxis" "6/306" "87/18670" 0.00306821444517417 0.25096524730038 0.232121528556743 "FPR2/MAPK3/TNFSF14/CXCR2/IL6R/DAPK2" 6
"GO:0002706" "GO:0002706" "regulation of lymphocyte mediated immunity" "8/306" "149/18670" 0.00322340072545759 0.25096524730038 0.232121528556743 "IL18R1/PRKCZ/KIR2DL4/VAV1/BCL6/LAMP1/CR1/FCGR2B" 8
"GO:0043470" "GO:0043470" "regulation of carbohydrate catabolic process" "6/306" "88/18670" 0.00324837942502613 0.25096524730038 0.232121528556743 "PPP1R3B/NUP88/ENTPD5/HIF1A/NUP93/PFKFB3" 6
"GO:0072525" "GO:0072525" "pyridine-containing compound biosynthetic process" "8/306" "150/18670" 0.00335781535872778 0.25096524730038 0.232121528556743 "NAMPT/NUP88/ENTPD5/HIF1A/NUP93/PFKFB3/NAXD/PGM1" 8
"GO:0002707" "GO:0002707" "negative regulation of lymphocyte mediated immunity" "4/306" "38/18670" 0.00336771928163775 0.25096524730038 0.232121528556743 "KIR2DL4/BCL6/CR1/FCGR2B" 4
"GO:0097352" "GO:0097352" "autophagosome maturation" "4/306" "38/18670" 0.00336771928163775 0.25096524730038 0.232121528556743 "GABARAPL1/PHF23/LAMP2/RUBCNL" 4
"GO:0032835" "GO:0032835" "glomerulus development" "5/306" "62/18670" 0.00345419069871408 0.251926204059977 0.233010331904274 "BASP1/CFLAR/BCL2/IQGAP1/IL6R" 5
"GO:0032147" "GO:0032147" "activation of protein kinase activity" "13/306" "333/18670" 0.00352147335840058 0.251926204059977 0.233010331904274 "TGFA/UBE2V1/MAPK3/PRKCZ/CAB39/TNFSF11/MAP2K4/PROK2/SPAG9/IL6R/FPR1/TLR4/RAF1" 13
"GO:0043406" "GO:0043406" "positive regulation of MAP kinase activity" "11/306" "258/18670" 0.00366375564578208 0.256965763626716 0.237671496278495 "TGFA/UBE2V1/MAPK3/TNFSF11/IQGAP1/MAP2K4/PROK2/SPAG9/FPR1/TLR4/RAF1" 11
"GO:0062013" "GO:0062013" "positive regulation of small molecule metabolic process" "8/306" "153/18670" 0.00378729309565358 0.25817351239681 0.238788561265151 "ABCG1/MID1IP1/DGAT2/ENTPD5/HIF1A/PFKFB3/IRS2/PLIN5" 8
"GO:0030595" "GO:0030595" "leukocyte chemotaxis" "10/306" "224/18670" 0.00398376257994802 0.25817351239681 0.238788561265151 "FPR2/MAPK3/PREX1/CXCR1/TNFSF14/VAV1/TNFSF11/CXCR2/IL6R/DAPK2" 10
"GO:0002827" "GO:0002827" "positive regulation of T-helper 1 type immune response" "3/306" "20/18670" 0.00404185537998919 0.25817351239681 0.238788561265151 "HLX/IL18R1/IL6R" 3
"GO:0051767" "GO:0051767" "nitric-oxide synthase biosynthetic process" "3/306" "20/18670" 0.00404185537998919 0.25817351239681 0.238788561265151 "NAMPT/MAP2K4/TLR4" 3
"GO:0051769" "GO:0051769" "regulation of nitric-oxide synthase biosynthetic process" "3/306" "20/18670" 0.00404185537998919 0.25817351239681 0.238788561265151 "NAMPT/MAP2K4/TLR4" 3
"GO:0006903" "GO:0006903" "vesicle targeting" "6/306" "93/18670" 0.00426980054249524 0.267948711236938 0.247829789567175 "CEP19/TGFA/GOLGA2/WDR11/ARFGAP3/GOSR2" 6
"GO:0030890" "GO:0030890" "positive regulation of B cell proliferation" "4/306" "41/18670" 0.00444647175480525 0.274224645981696 0.25363449592292 "BCL2/IRS2/BCL6/TLR4" 4
"GO:0043467" "GO:0043467" "regulation of generation of precursor metabolites and energy" "8/306" "158/18670" 0.00459611479986414 0.277746357404795 0.256891779739938 "PPP1R3B/NUP88/ENTPD5/HIF1A/NUP93/PFKFB3/IRS2/RUBCNL" 8
"GO:0090208" "GO:0090208" "positive regulation of triglyceride metabolic process" "3/306" "21/18670" 0.00465887096569408 0.277746357404795 0.256891779739938 "ABHD5/DGAT2/PLIN5" 3
"GO:0042100" "GO:0042100" "B cell proliferation" "6/306" "95/18670" 0.00473844785708275 0.27785947516041 0.25699640405196 "BCL2/MNDA/IRS2/BCL6/TLR4/FCGR2B" 6
"GO:0002292" "GO:0002292" "T cell differentiation involved in immune response" "5/306" "68/18670" 0.00513994331475211 0.288856587952174 0.267167798929912 "HLX/IL18R1/CLEC4E/PRKCZ/BCL6" 5
"GO:0008631" "GO:0008631" "intrinsic apoptotic signaling pathway in response to oxidative stress" "4/306" "43/18670" 0.00528197986373789 0.288856587952174 0.267167798929912 "SOD2/BCL2/HIF1A/MCL1" 4
"GO:0042088" "GO:0042088" "T-helper 1 type immune response" "4/306" "43/18670" 0.00528197986373789 0.288856587952174 0.267167798929912 "HLX/IL18R1/IL6R/TLR4" 4
"GO:0005980" "GO:0005980" "glycogen catabolic process" "3/306" "22/18670" 0.00532975532704597 0.288856587952174 0.267167798929912 "PPP1R3B/PYGL/PGM1" 3
"GO:2000773" "GO:2000773" "negative regulation of cellular senescence" "3/306" "22/18670" 0.00532975532704597 0.288856587952174 0.267167798929912 "NAMPT/CDK6/BCL6" 3
"GO:0032868" "GO:0032868" "response to insulin" "11/306" "272/18670" 0.00542627711331405 0.289698406482453 0.267946409538822 "CISH/SYAP1/CFLAR/PRKCZ/GCLC/IRS2/HDAC9/PIK3R2/ZNF106/PTPRE/SESN3" 11
"GO:0009251" "GO:0009251" "glucan catabolic process" "3/306" "23/18670" 0.00605573725378882 0.313932929808733 0.290361284342613 "PPP1R3B/PYGL/PGM1" 3
"GO:0045821" "GO:0045821" "positive regulation of glycolytic process" "3/306" "23/18670" 0.00605573725378882 0.313932929808733 0.290361284342613 "ENTPD5/HIF1A/PFKFB3" 3
"GO:0030217" "GO:0030217" "T cell differentiation" "10/306" "240/18670" 0.00641871996888435 0.323869980006352 0.299552211397367 "HLX/IL18R1/CLEC4E/PREX1/PRKCZ/BCL2/CDK6/VAV1/BCL6/CR1" 10
"GO:0002367" "GO:0002367" "cytokine production involved in immune response" "6/306" "102/18670" 0.00667914756392441 0.323869980006352 0.299552211397367 "IL18R1/MAPK3/PRKCZ/KIR2DL4/BCL6/TLR4" 6
"GO:0050996" "GO:0050996" "positive regulation of lipid catabolic process" "3/306" "24/18670" 0.00683794015295536 0.323869980006352 0.299552211397367 "ABHD5/IRS2/PLIN5" 3
"GO:0044264" "GO:0044264" "cellular polysaccharide metabolic process" "6/306" "103/18670" 0.00699726511271875 0.323869980006352 0.299552211397367 "PPP1R3B/EXTL3/PYGL/IRS2/RUBCNL/PGM1" 6
"GO:1902106" "GO:1902106" "negative regulation of leukocyte differentiation" "6/306" "103/18670" 0.00699726511271875 0.323869980006352 0.299552211397367 "HLX/CUL4A/CDK6/BCL6/TLR4/FCGR2B" 6
"GO:0070849" "GO:0070849" "response to epidermal growth factor" "4/306" "47/18670" 0.00725467806086438 0.323869980006352 0.299552211397367 "SYAP1/CFLAR/MAPK3/IQGAP1" 4
"GO:2000107" "GO:2000107" "negative regulation of leukocyte apoptotic process" "4/306" "47/18670" 0.00725467806086438 0.323869980006352 0.299552211397367 "HIF1A/IRS2/BCL6/CXCR2" 4
"GO:0005977" "GO:0005977" "glycogen metabolic process" "5/306" "74/18670" 0.00733861336089587 0.323869980006352 0.299552211397367 "PPP1R3B/PYGL/IRS2/RUBCNL/PGM1" 5
"GO:0048199" "GO:0048199" "vesicle targeting, to, from or within Golgi" "5/306" "74/18670" 0.00733861336089587 0.323869980006352 0.299552211397367 "CEP19/TGFA/GOLGA2/ARFGAP3/GOSR2" 5
"GO:0034976" "GO:0034976" "response to endoplasmic reticulum stress" "11/306" "285/18670" 0.00760735580973253 0.323869980006352 0.299552211397367 "DNAJC3/RHBDD1/UBE2G2/APAF1/NRBF2/BCL2/EXTL3/PIK3R2/GOSR2/CASP4/FCGR2B" 11
"GO:0030813" "GO:0030813" "positive regulation of nucleotide catabolic process" "3/306" "25/18670" 0.00767738596806043 0.323869980006352 0.299552211397367 "ENTPD5/HIF1A/PFKFB3" 3
"GO:0044247" "GO:0044247" "cellular polysaccharide catabolic process" "3/306" "25/18670" 0.00767738596806043 0.323869980006352 0.299552211397367 "PPP1R3B/PYGL/PGM1" 3
"GO:0051197" "GO:0051197" "positive regulation of coenzyme metabolic process" "3/306" "25/18670" 0.00767738596806043 0.323869980006352 0.299552211397367 "ENTPD5/HIF1A/PFKFB3" 3
"GO:0006073" "GO:0006073" "cellular glucan metabolic process" "5/306" "75/18670" 0.00775993774864172 0.323869980006352 0.299552211397367 "PPP1R3B/PYGL/IRS2/RUBCNL/PGM1" 5
"GO:0044042" "GO:0044042" "glucan metabolic process" "5/306" "75/18670" 0.00775993774864172 0.323869980006352 0.299552211397367 "PPP1R3B/PYGL/IRS2/RUBCNL/PGM1" 5
"GO:0045088" "GO:0045088" "regulation of innate immune response" "15/306" "452/18670" 0.00792354669360226 0.323869980006352 0.299552211397367 "FPR2/POLR3D/CLEC4E/UBE2V1/KIR2DL4/TREML2/MNDA/VAV1/RNASEL/LAMP1/CR1/BTRC/TLR4/FCGR2B/RAF1" 15
"GO:0097529" "GO:0097529" "myeloid leukocyte migration" "9/306" "210/18670" 0.0079725832294136 0.323869980006352 0.299552211397367 "FPR2/MAPK3/PREX1/CXCR1/VAV1/TNFSF11/CXCR2/IL6R/DAPK2" 9
"GO:0019216" "GO:0019216" "regulation of lipid metabolic process" "14/306" "410/18670" 0.00801026707562269 0.323869980006352 0.299552211397367 "CISH/ABHD5/FPR2/ACSL1/ABCG1/MID1IP1/DGAT2/NRBF2/IRS2/PIK3R2/PLIN5/KPNB1/ACOX1/RUBCNL" 14
"GO:0002286" "GO:0002286" "T cell activation involved in immune response" "6/306" "106/18670" 0.00801739196289027 0.323869980006352 0.299552211397367 "HLX/IL18R1/CLEC4E/PRKCZ/BCL6/FCGR2B" 6
"GO:0002700" "GO:0002700" "regulation of production of molecular mediator of immune response" "7/306" "139/18670" 0.00805826900211498 0.323869980006352 0.299552211397367 "IL18R1/MAPK3/PRKCZ/KIR2DL4/BCL6/TLR4/FCGR2B" 7
"GO:0006309" "GO:0006309" "apoptotic DNA fragmentation" "3/306" "26/18670" 0.00857499898592611 0.337063421677557 0.311755023860796 "APAF1/ST20/KPNB1" 3
"GO:1903203" "GO:1903203" "regulation of oxidative stress-induced neuron death" "3/306" "26/18670" 0.00857499898592611 0.337063421677557 0.311755023860796 "HIF1A/MCL1/TLR4" 3
"GO:0008286" "GO:0008286" "insulin receptor signaling pathway" "7/306" "141/18670" 0.00868429671980568 0.337649232247227 0.312296848859831 "CISH/PRKCZ/IRS2/PIK3R2/ZNF106/PTPRE/SESN3" 7
"GO:0002699" "GO:0002699" "positive regulation of immune effector process" "9/306" "216/18670" 0.00949128349790656 0.343591972255449 0.317793378396738 "HLX/IL18R1/MAPK3/PRKCZ/KIR2DL4/VAV1/CD84/LAMP1/TLR4" 9
"GO:0000272" "GO:0000272" "polysaccharide catabolic process" "3/306" "27/18670" 0.00953160953395216 0.343591972255449 0.317793378396738 "PPP1R3B/PYGL/PGM1" 3
"GO:0002825" "GO:0002825" "regulation of T-helper 1 type immune response" "3/306" "27/18670" 0.00953160953395216 0.343591972255449 0.317793378396738 "HLX/IL18R1/IL6R" 3
"GO:0036475" "GO:0036475" "neuron death in response to oxidative stress" "3/306" "27/18670" 0.00953160953395216 0.343591972255449 0.317793378396738 "HIF1A/MCL1/TLR4" 3
"GO:1902175" "GO:1902175" "regulation of oxidative stress-induced intrinsic apoptotic signaling pathway" "3/306" "27/18670" 0.00953160953395216 0.343591972255449 0.317793378396738 "SOD2/HIF1A/MCL1" 3
"GO:0006110" "GO:0006110" "regulation of glycolytic process" "5/306" "79/18670" 0.00961364991595364 0.343591972255449 0.317793378396738 "NUP88/ENTPD5/HIF1A/NUP93/PFKFB3" 5
"GO:0097366" "GO:0097366" "response to bronchodilator" "4/306" "51/18670" 0.00966026725395013 0.343591972255449 0.317793378396738 "CFLAR/RGS2/HDAC9/EGLN1" 4
"GO:0042110" "GO:0042110" "T cell activation" "15/306" "464/18670" 0.00992835580580067 0.343591972255449 0.317793378396738 "HLX/IL18R1/CLEC4E/PREX1/PRKCZ/BCL2/TREML2/CDK6/TNFSF14/VAV1/TNFSF11/BCL6/IL6R/CR1/FCGR2B" 15
"GO:0043405" "GO:0043405" "regulation of MAP kinase activity" "12/306" "337/18670" 0.00999067651147889 0.343591972255449 0.317793378396738 "TGFA/UBE2V1/MAPK3/TNFSF11/IQGAP1/RGS2/MAP2K4/PROK2/SPAG9/FPR1/TLR4/RAF1" 12
"GO:0002822" "GO:0002822" "regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" "7/306" "145/18670" 0.0100425015236388 0.343591972255449 0.317793378396738 "HLX/IL18R1/PRKCZ/BCL6/IL6R/CR1/FCGR2B" 7
"GO:0002285" "GO:0002285" "lymphocyte activation involved in immune response" "8/306" "181/18670" 0.0101362288469703 0.343591972255449 0.317793378396738 "HLX/IL18R1/CLEC4E/PRKCZ/BCL6/LAMP1/TLR4/FCGR2B" 8
"GO:2000772" "GO:2000772" "regulation of cellular senescence" "4/306" "52/18670" 0.0103332772884248 0.343591972255449 0.317793378396738 "NAMPT/KIR2DL4/CDK6/BCL6" 4
"GO:0045834" "GO:0045834" "positive regulation of lipid metabolic process" "7/306" "146/18670" 0.0104049597936812 0.343591972255449 0.317793378396738 "ABHD5/FPR2/ABCG1/MID1IP1/DGAT2/IRS2/PLIN5" 7
"GO:0071496" "GO:0071496" "cellular response to external stimulus" "12/306" "339/18670" 0.0104361269868238 0.343591972255449 0.317793378396738 "GABARAPL1/NAMPT/MAPK3/C12orf66/BCL2/GCLC/TNFSF14/KCNJ2/MAP2K4/LAMP2/SESN3/TLR4" 12
"GO:0090344" "GO:0090344" "negative regulation of cell aging" "3/306" "28/18670" 0.0105479575705804 0.343591972255449 0.317793378396738 "NAMPT/CDK6/BCL6" 3
"GO:0030811" "GO:0030811" "regulation of nucleotide catabolic process" "5/306" "81/18670" 0.0106458066753153 0.343591972255449 0.317793378396738 "NUP88/ENTPD5/HIF1A/NUP93/PFKFB3" 5
"GO:0048708" "GO:0048708" "astrocyte differentiation" "5/306" "81/18670" 0.0106458066753153 0.343591972255449 0.317793378396738 "FPR2/MAPK3/CDK6/GCM1/TLR4" 5
"GO:0006968" "GO:0006968" "cellular defense response" "4/306" "53/18670" 0.0110359068406408 0.343591972255449 0.317793378396738 "KIR2DL4/MNDA/CXCR2/LSP1" 4
"GO:0010998" "GO:0010998" "regulation of translational initiation by eIF2 alpha phosphorylation" "2/306" "10/18670" 0.0110464290772649 0.343591972255449 0.317793378396738 "DNAJC3/EIF2AK1" 2
"GO:0032000" "GO:0032000" "positive regulation of fatty acid beta-oxidation" "2/306" "10/18670" 0.0110464290772649 0.343591972255449 0.317793378396738 "IRS2/PLIN5" 2
"GO:0046322" "GO:0046322" "negative regulation of fatty acid oxidation" "2/306" "10/18670" 0.0110464290772649 0.343591972255449 0.317793378396738 "DGAT2/PLIN5" 2
"GO:0072124" "GO:0072124" "regulation of glomerular mesangial cell proliferation" "2/306" "10/18670" 0.0110464290772649 0.343591972255449 0.317793378396738 "CFLAR/IL6R" 2
"GO:0075522" "GO:0075522" "IRES-dependent viral translational initiation" "2/306" "10/18670" 0.0110464290772649 0.343591972255449 0.317793378396738 "EIF2D/EIF3B" 2
"GO:0002688" "GO:0002688" "regulation of leukocyte chemotaxis" "6/306" "114/18670" 0.0112550228497096 0.343705752813095 0.317898615744319 "FPR2/MAPK3/TNFSF14/CXCR2/IL6R/DAPK2" 6
"GO:0005976" "GO:0005976" "polysaccharide metabolic process" "6/306" "114/18670" 0.0112550228497096 0.343705752813095 0.317898615744319 "PPP1R3B/EXTL3/PYGL/IRS2/RUBCNL/PGM1" 6
"GO:0051092" "GO:0051092" "positive regulation of NF-kappaB transcription factor activity" "7/306" "149/18670" 0.0115494656846456 0.343705752813095 0.317898615744319 "IL18R1/CFLAR/UBE2V1/PRKCZ/TNFSF11/IL1RAP/TLR4" 7
"GO:0060142" "GO:0060142" "regulation of syncytium formation by plasma membrane fusion" "3/306" "29/18670" 0.0116246961716391 0.343705752813095 0.317898615744319 "CFLAR/TNFSF14/GCM1" 3
"GO:0070229" "GO:0070229" "negative regulation of lymphocyte apoptotic process" "3/306" "29/18670" 0.0116246961716391 0.343705752813095 0.317898615744319 "HIF1A/IRS2/BCL6" 3
