"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"hsa01521" "hsa01521" "EGFR tyrosine kinase inhibitor resistance" "6/150" "79/8192" 0.00315883835752251 0.0493568493362893 0.0390698428430416 "7039/5595/596/5296/3570/5894" 6
"hsa04662" "hsa04662" "B cell receptor signaling pathway" "6/150" "82/8192" 0.00380531236880595 0.0559604760118522 0.0442971346956977 "5595/7409/5296/4793/2213/5894" 6
"hsa05235" "hsa05235" "PD-L1 expression and PD-1 checkpoint pathway in cancer" "6/150" "89/8192" 0.00569031629436557 0.0790321707550773 0.0625602025345454 "5595/3091/5296/4793/7099/5894" 6
"hsa05219" "hsa05219" "Bladder cancer" "4/150" "41/8192" 0.00646297444176808 0.0816313973822417 0.0646176956120481 "5595/1870/23604/5894" 4
"hsa04621" "hsa04621" "NOD-like receptor signaling pathway" "9/150" "184/8192" 0.00656918285270487 0.0816313973822417 0.0646176956120481 "23710/10135/5595/596/6041/3454/837/4793/7099" 9
"hsa04060" "hsa04060" "Cytokine-cytokine receptor interaction" "12/150" "295/8192" 0.00779050013301638 0.0816313973822417 0.0646176956120481 "7850/8809/3577/1439/8794/8740/8600/3556/3579/3570/3604/3454" 12
"hsa04666" "hsa04666" "Fc gamma R-mediated phagocytosis" "6/150" "97/8192" 0.00859276820669921 0.0816313973822417 0.0646176956120481 "5595/2212/7409/5296/2213/5894" 6
"hsa04062" "hsa04062" "Chemokine signaling pathway" "9/150" "192/8192" 0.00859315698818683 0.0816313973822417 0.0646176956120481 "5595/57580/3577/5590/7409/5296/3579/4793/5894" 9
"hsa04380" "hsa04380" "Osteoclast differentiation" "7/150" "128/8192" 0.00896931451089012 0.0816313973822417 0.0646176956120481 "5595/2212/8600/2355/5296/3454/2213" 7
"hsa04917" "hsa04917" "Prolactin signaling pathway" "5/150" "70/8192" 0.00896937308557694 0.0816313973822417 0.0646176956120481 "1154/5595/8600/5296/5894" 5
"hsa05230" "hsa05230" "Central carbon metabolism in cancer" "5/150" "70/8192" 0.00896937308557694 0.0816313973822417 0.0646176956120481 "5595/3091/5296/5160/5894" 5
"hsa05167" "hsa05167" "Kaposi sarcoma-associated herpesvirus infection" "9/150" "194/8192" 0.00916627478258225 0.0816313973822417 0.0646176956120481 "5595/57580/3091/1021/1870/5296/6416/3454/5894" 9
"hsa04930" "hsa04930" "Type II diabetes mellitus" "4/150" "46/8192" 0.00970732409795303 0.0816313973822417 0.0646176956120481 "5595/5590/8660/5296" 4
"hsa04061" "hsa04061" "Viral protein interaction with cytokine and cytokine receptor" "6/150" "100/8192" 0.00991490049850526 0.0816313973822417 0.0646176956120481 "8809/3577/8794/8740/3579/3570" 6
"hsa05218" "hsa05218" "Melanoma" "5/150" "72/8192" 0.0100725255723465 0.0816313973822417 0.0646176956120481 "5595/1021/1870/5296/5894" 5
"hsa04068" "hsa04068" "FoxO signaling pathway" "7/150" "131/8192" 0.010122293275398 0.0816313973822417 0.0646176956120481 "23710/6648/5595/8660/604/5296/5894" 7
"hsa04630" "hsa04630" "JAK-STAT signaling pathway" "8/150" "166/8192" 0.0110973369093397 0.0866979446042166 0.0686282677288115 "1154/596/1439/4170/5296/3570/3454/5894" 8
"hsa05220" "hsa05220" "Chronic myeloid leukemia" "5/150" "76/8192" 0.0125514982417643 0.091877453312229 0.0727282577797855 "5595/1021/1870/5296/5894" 5
"hsa04910" "hsa04910" "Insulin signaling pathway" "7/150" "137/8192" 0.0127475185914043 0.091877453312229 0.0727282577797855 "79660/5595/5590/5836/8660/5296/5894" 7
"hsa04928" "hsa04928" "Parathyroid hormone synthesis, secretion and action" "6/150" "106/8192" 0.0129835026850823 0.091877453312229 0.0727282577797855 "5595/2768/596/8600/8521/5894" 6
"hsa05140" "hsa05140" "Leishmaniasis" "5/150" "77/8192" 0.013230353276961 0.091877453312229 0.0727282577797855 "5595/2212/1378/4793/7099" 5
"hsa05417" "hsa05417" "Lipid and atherosclerosis" "9/150" "215/8192" 0.0170739624474826 0.115364611131639 0.0913201974431503 "6648/9619/5595/317/596/7409/5296/6416/7099" 9
"hsa04012" "hsa04012" "ErbB signaling pathway" "5/150" "85/8192" 0.0195691400995964 0.128744342760503 0.101911311321998 "7039/5595/5296/6416/5894" 5
"hsa05210" "hsa05210" "Colorectal cancer" "5/150" "86/8192" 0.0204799565447696 0.131281772722882 0.103919887460639 "7039/5595/596/5296/5894" 5
"hsa04071" "hsa04071" "Sphingolipid signaling pathway" "6/150" "119/8192" 0.0218031841807261 0.136269901129538 0.107868384894119 "5595/2768/5590/596/5296/5894" 6
"hsa04218" "hsa04218" "Cellular senescence" "7/150" "156/8192" 0.0242696914682383 0.147985923586819 0.117142541618198 "5595/3805/1021/1870/5296/8945/5894" 7
"hsa05222" "hsa05222" "Small cell lung cancer" "5/150" "92/8192" 0.0265283837966772 0.157907046408793 0.124995893578329 "317/596/1021/1870/5296" 5
"hsa00500" "hsa00500" "Starch and sucrose metabolism" "3/150" "36/8192" 0.0276446296416534 0.160724590939845 0.127226202512383 "2595/5836/5236" 3
"hsa05150" "hsa05150" "Staphylococcus aureus infection" "5/150" "96/8192" 0.0311342116162583 0.176898929637831 0.140029468513315 "2358/2212/2204/2357/2213" 5
"hsa05169" "hsa05169" "Epstein-Barr virus infection" "8/150" "202/8192" 0.0319110561753576 0.177283645418653 0.140334001426134 "317/596/1021/1870/5296/6416/3454/4793" 8
"hsa01522" "hsa01522" "Endocrine resistance" "5/150" "98/8192" 0.0336141722660541 0.18268571883725 0.144610169016434 "5595/596/1870/5296/5894" 5
"hsa05225" "hsa05225" "Hepatocellular carcinoma" "7/150" "168/8192" 0.0344327250491655 0.18315279281471 0.144979894943855 "7039/5595/1021/1870/5296/6602/5894" 7
"hsa04933" "hsa04933" "AGE-RAGE signaling pathway in diabetic complications" "5/150" "100/8192" 0.0362139699721152 0.184583201968261 0.146112176715928 "7056/5595/5590/596/5296" 5
"hsa04216" "hsa04216" "Ferroptosis" "3/150" "41/8192" 0.0386487209299338 0.184583201968261 0.146112176715928 "4891/2180/2729" 3
"hsa05142" "hsa05142" "Chagas disease" "5/150" "102/8192" 0.0389347381919196 0.184583201968261 0.146112176715928 "8837/5595/5296/6416/7099" 5
"hsa05135" "hsa05135" "Yersinia infection" "6/150" "137/8192" 0.0396593033615798 0.184583201968261 0.146112176715928 "5595/2212/7409/5296/6416/7099" 6
"hsa05207" "hsa05207" "Chemical carcinogenesis - receptor activation" "8/150" "212/8192" 0.040677453771732 0.184583201968261 0.146112176715928 "85315/5595/596/8600/604/5296/3837/5894" 8
"hsa04064" "hsa04064" "NF-kappa B signaling pathway" "5/150" "104/8192" 0.0417774335537041 0.184583201968261 0.146112176715928 "8837/596/8740/8600/7099" 5
"hsa04620" "hsa04620" "Toll-like receptor signaling pathway" "5/150" "104/8192" 0.0417774335537041 0.184583201968261 0.146112176715928 "5595/5296/6416/3454/7099" 5
"hsa04625" "hsa04625" "C-type lectin receptor signaling pathway" "5/150" "104/8192" 0.0417774335537041 0.184583201968261 0.146112176715928 "26253/5595/5296/4046/5894" 5
"hsa04660" "hsa04660" "T cell receptor signaling pathway" "5/150" "104/8192" 0.0417774335537041 0.184583201968261 0.146112176715928 "5595/7409/5296/4793/5894" 5
"hsa05418" "hsa05418" "Fluid shear stress and atherosclerosis" "6/150" "139/8192" 0.0420849700487634 0.184583201968261 0.146112176715928 "7850/7056/5590/596/5296/6416" 6
"hsa01524" "hsa01524" "Platinum drug resistance" "4/150" "73/8192" 0.0444635820770135 0.188405008800905 0.149137438545558 "5595/317/596/5296" 4
"hsa04115" "hsa04115" "p53 signaling pathway" "4/150" "73/8192" 0.0444635820770135 0.188405008800905 0.149137438545558 "317/596/1021/143686" 4
"hsa04659" "hsa04659" "Th17 cell differentiation" "5/150" "108/8192" 0.0478315519022846 0.194767121113784 0.154173552713227 "5595/3091/3556/3570/4793" 5
"hsa04931" "hsa04931" "Insulin resistance" "5/150" "108/8192" 0.0478315519022846 0.194767121113784 0.154173552713227 "79660/5590/5836/8660/5296" 5
"hsa03320" "hsa03320" "PPAR signaling pathway" "4/150" "75/8192" 0.0483022460362184 0.194767121113784 0.154173552713227 "2180/729359/440503/51" 4
"hsa05224" "hsa05224" "Breast cancer" "6/150" "147/8192" 0.0527129658403427 0.205986646041761 0.163054692445689 "5595/1021/1870/8600/5296/5894" 6
"hsa04072" "hsa04072" "Phospholipase D signaling pathway" "6/150" "148/8192" 0.054146727859019 0.205986646041761 0.163054692445689 "5595/3577/2768/5296/3579/5894" 6
"hsa05163" "hsa05163" "Human cytomegalovirus infection" "8/150" "225/8192" 0.0542987481809656 0.205986646041761 0.163054692445689 "5595/2768/1021/1870/5296/3579/3570/5894" 8
"hsa04668" "hsa04668" "TNF signaling pathway" "5/150" "112/8192" 0.054380474555025 0.205986646041761 0.163054692445689 "8809/8837/5595/5296/6416" 5
"hsa04145" "hsa04145" "Phagosome" "6/150" "152/8192" 0.0601177871789496 0.224320101413991 0.177567069750865 "2212/2204/3916/3920/7099/2213" 6
"hsa04722" "hsa04722" "Neurotrophin signaling pathway" "5/150" "119/8192" 0.0670344284150931 0.246450104467254 0.195084714273026 "5595/596/5296/4793/5894" 5
"hsa04935" "hsa04935" "Growth hormone synthesis, secretion and action" "5/150" "120/8192" 0.068965682376446 0.248660396291378 0.196834334748543 "5595/8660/5296/6416/5894" 5
"hsa05130" "hsa05130" "Pathogenic Escherichia coli infection" "7/150" "197/8192" 0.0696249109615858 0.248660396291378 0.196834334748543 "9071/5595/2768/2212/837/4793/7099" 7
"hsa04919" "hsa04919" "Thyroid hormone signaling pathway" "5/150" "121/8192" 0.0709276432823846 0.249745222825298 0.197693060594341 "5595/9442/3091/5296/5894" 5
"hsa04211" "hsa04211" "Longevity regulating pathway" "4/150" "89/8192" 0.0800879080685526 0.278083014126919 0.220124659603624 "6648/8660/5296/143686" 4
"hsa05205" "hsa05205" "Proteoglycans in cancer" "7/150" "205/8192" 0.0821305017670582 0.281268841668008 0.222646493615096 "5595/3091/7409/8826/5296/7099/5894" 7
"hsa05131" "hsa05131" "Shigellosis" "8/150" "247/8192" 0.083394783903684 0.281739134809743 0.223018767765186 "7335/5595/596/5296/8945/837/4793/7099" 8
"hsa05134" "hsa05134" "Legionellosis" "3/150" "57/8192" 0.0861547692630172 0.287182564210057 0.227327671879961 "317/1378/7099" 3
"hsa04926" "hsa04926" "Relaxin signaling pathway" "5/150" "129/8192" 0.0877167390753497 0.287468559652744 0.227554059851436 "5595/5590/5296/6416/5894" 5
"hsa04923" "hsa04923" "Regulation of lipolysis in adipocytes" "3/150" "58/8192" 0.0896901906116563 0.287468559652744 0.227554059851436 "51099/8660/5296" 3
"hsa05213" "hsa05213" "Endometrial cancer" "3/150" "58/8192" 0.0896901906116563 0.287468559652744 0.227554059851436 "5595/5296/5894" 3
"hsa04650" "hsa04650" "Natural killer cell mediated cytotoxicity" "5/150" "131/8192" 0.0922130660640681 0.290352850065182 0.229837203420018 "5595/7409/5296/3454/5894" 5
"hsa04370" "hsa04370" "VEGF signaling pathway" "3/150" "59/8192" 0.0932857019530969 0.290352850065182 0.229837203420018 "5595/5296/5894" 3
"hsa05170" "hsa05170" "Human immunodeficiency virus 1 infection" "7/150" "212/8192" 0.0940743234211189 0.290352850065182 0.229837203420018 "5595/596/8451/5296/8945/7099/5894" 7
"hsa04730" "hsa04730" "Long-term depression" "3/150" "60/8192" 0.0969401042275474 0.295549098254718 0.233950444092155 "5595/2768/5894" 3
"hsa04213" "hsa04213" "Longevity regulating pathway - multiple species" "3/150" "62/8192" 0.104420709096383 0.31203519177537 0.24700048864745 "6648/8660/5296" 3
"hsa05231" "hsa05231" "Choline metabolism in cancer" "4/150" "98/8192" 0.104843824436524 0.31203519177537 0.24700048864745 "5595/3091/5296/5894" 4
"hsa04640" "hsa04640" "Hematopoietic cell lineage" "4/150" "99/8192" 0.107788868981286 0.314128657758463 0.248657632246699 "7850/4311/3570/1378" 4
"hsa04915" "hsa04915" "Estrogen signaling pathway" "5/150" "138/8192" 0.108862682347966 0.314128657758463 0.248657632246699 "7039/5595/596/5296/5894" 5
"hsa00052" "hsa00052" "Galactose metabolism" "2/150" "31/8192" 0.10977807393526 0.314128657758463 0.248657632246699 "2595/5236" 2
"hsa04929" "hsa04929" "GnRH secretion" "3/150" "64/8192" 0.112122130442557 0.314128657758463 0.248657632246699 "5595/5296/5894" 3
"hsa04151" "hsa04151" "PI3K-Akt signaling pathway" "10/150" "354/8192" 0.114303396024022 0.314128657758463 0.248657632246699 "7039/5595/596/1021/4170/5296/3570/3454/7099/5894" 10
"hsa05206" "hsa05206" "MicroRNAs in cancer" "9/150" "310/8192" 0.115082940880947 0.314128657758463 0.248657632246699 "5595/596/6541/1021/1870/4170/8660/5296/5894" 9
"hsa00640" "hsa00640" "Propanoate metabolism" "2/150" "32/8192" 0.115746939822519 0.314128657758463 0.248657632246699 "79611/51" 2
"hsa04215" "hsa04215" "Apoptosis - multiple species" "2/150" "32/8192" 0.115746939822519 0.314128657758463 0.248657632246699 "317/596" 2
"hsa04360" "hsa04360" "Axon guidance" "6/150" "182/8192" 0.116855860686148 0.314128657758463 0.248657632246699 "5595/5590/5296/10154/9860/5894" 6
"hsa04120" "hsa04120" "Ubiquitin mediated proteolysis" "5/150" "142/8192" 0.118994349565011 0.316474333949498 0.250514420136865 "7325/7327/63893/8451/8945" 5
"hsa04550" "hsa04550" "Signaling pathways regulating pluripotency of stem cells" "5/150" "143/8192" 0.121595135552675 0.317178642468418 0.251071935932895 "6929/5595/5013/5296/5894" 5
"hsa04130" "hsa04130" "SNARE interactions in vesicular transport" "2/150" "33/8192" 0.121796598707873 0.317178642468418 0.251071935932895 "9570/10228" 2
"hsa05221" "hsa05221" "Acute myeloid leukemia" "3/150" "67/8192" 0.124066276343604 0.319758444184547 0.253114052659768 "5595/5296/5894" 3
"hsa04710" "hsa04710" "Circadian rhythm" "2/150" "34/8192" 0.127922142478205 0.326331996117871 0.25831753797962 "4783/8945" 2
"hsa04920" "hsa04920" "Adipocytokine signaling pathway" "3/150" "69/8192" 0.132275508965283 0.333018077290813 0.263610099076518 "2180/8660/4793" 3
"hsa05171" "hsa05171" "Coronavirus disease - COVID-19" "7/150" "232/8192" 0.133207230916325 0.333018077290813 0.263610099076518 "5595/2212/5296/3570/3454/4793/7099" 7
"hsa05120" "hsa05120" "Epithelial cell signaling in Helicobacter pylori infection" "3/150" "70/8192" 0.136450211910711 0.337622340149782 0.267254736623827 "3577/6416/3579" 3
"hsa05226" "hsa05226" "Gastric cancer" "5/150" "149/8192" 0.137749914781111 0.337622340149782 0.267254736623827 "5595/596/1870/5296/5894" 5
"hsa00760" "hsa00760" "Nicotinate and nicotinamide metabolism" "2/150" "36/8192" 0.140382000777726 0.340733011596423 0.269717078653169 "10135/4907" 2
"hsa04137" "hsa04137" "Mitophagy - animal" "3/150" "72/8192" 0.144933342715484 0.348397458450683 0.275784093426225 "23710/3091/9101" 3
"hsa04960" "hsa04960" "Aldosterone-regulated sodium reabsorption" "2/150" "37/8192" 0.146707236313757 0.349302943604184 0.276500856410891 "5595/5296" 2
"hsa05145" "hsa05145" "Toxoplasmosis" "4/150" "112/8192" 0.149279943833276 0.352075339229425 0.278695426421608 "5595/596/4793/7099" 4
"hsa04921" "hsa04921" "Oxytocin signaling pathway" "5/150" "154/8192" 0.151901431412924 0.353471217388472 0.279800374185401 "5595/3759/5997/785/5894" 5
"hsa04725" "hsa04725" "Cholinergic synapse" "4/150" "113/8192" 0.15269956591182 0.353471217388472 0.279800374185401 "5595/596/3759/5296" 4
"hsa04971" "hsa04971" "Gastric acid secretion" "3/150" "76/8192" 0.162398396486311 0.372473386436494 0.294842091158151 "3759/3274/3772" 3
"hsa04217" "hsa04217" "Necroptosis" "5/150" "159/8192" 0.166638954820112 0.378724897318437 0.299790655561541 "8837/596/5836/3454/7099" 5
"hsa04152" "hsa04152" "AMPK signaling pathway" "4/150" "121/8192" 0.18107930930491 0.407836282218266 0.322834614976985 "51719/5209/8660/5296" 4
"hsa00130" "hsa00130" "Ubiquinone and other terpenoid-quinone biosynthesis" "1/150" "11/8192" 0.184054890227625 0.41057951067817 0.325006096873667 "51004" 1
"hsa00071" "hsa00071" "Fatty acid degradation" "2/150" "43/8192" 0.185728568031316 0.41057951067817 0.325006096873667 "2180/51" 2
"hsa04015" "hsa04015" "Rap1 signaling pathway" "6/150" "210/8192" 0.187250120469215 0.41057951067817 0.325006096873667 "5595/5590/7409/5296/2357/5894" 6
"hsa04146" "hsa04146" "Peroxisome" "3/150" "82/8192" 0.189689317281306 0.41057951067817 0.325006096873667 "2180/6648/51" 3
"hsa04022" "hsa04022" "cGMP-PKG signaling pathway" "5/150" "167/8192" 0.191335248628814 0.41057951067817 0.325006096873667 "5595/2768/8660/5997/5894" 5
"hsa04611" "hsa04611" "Platelet activation" "4/150" "124/8192" 0.192151210997384 0.41057951067817 0.325006096873667 "5595/2212/5590/5296" 4
"hsa00230" "hsa00230" "Purine metabolism" "4/150" "128/8192" 0.20723584848355 0.439059001024469 0.34754986186358 "957/471/4907/5236" 4
"hsa00620" "hsa00620" "Pyruvate metabolism" "2/150" "47/8192" 0.212484468087292 0.446395941359858 0.353357629371172 "5160/97" 2
"hsa05166" "hsa05166" "Human T-cell leukemia virus 1 infection" "6/150" "222/8192" 0.221603929792664 0.460026468448554 0.364147267656119 "7850/6929/5595/1870/5296/6416" 6
"hsa04142" "hsa04142" "Lysosome" "4/150" "132/8192" 0.2226528107291 0.460026468448554 0.364147267656119 "4891/9516/3916/3920" 4
"hsa05208" "hsa05208" "Chemical carcinogenesis - reactive oxygen species" "6/150" "223/8192" 0.22455981812261 0.46016356172666 0.364255787808893 "6648/5595/3091/5296/6416/5894" 6
"hsa05144" "hsa05144" "Malaria" "2/150" "50/8192" 0.23278744640165 0.473145216263517 0.374531792242279 "1378/7099" 2
"hsa04912" "hsa04912" "GnRH signaling pathway" "3/150" "93/8192" 0.242316554106317 0.4851250880804 0.384014806564695 "5595/6416/5894" 3
"hsa04810" "hsa04810" "Regulation of actin cytoskeleton" "6/150" "229/8192" 0.2425625440402 0.4851250880804 0.384014806564695 "5595/2768/7409/8826/5296/5894" 6
"hsa00910" "hsa00910" "Nitrogen metabolism" "1/150" "17/8192" 0.269827514252008 0.535372052087317 0.42378924544175 "762" 1
"hsa04340" "hsa04340" "Hedgehog signaling pathway" "2/150" "56/8192" 0.273664951448272 0.538710534346992 0.426431917714671 "596/8945" 2
"hsa01212" "hsa01212" "Fatty acid metabolism" "2/150" "57/8192" 0.280483503527735 0.544124148518173 0.430717220721754 "2180/51" 2
"hsa00061" "hsa00061" "Fatty acid biosynthesis" "1/150" "18/8192" 0.283225174540962 0.544124148518173 0.430717220721754 "2180" 1
"hsa04914" "hsa04914" "Progesterone-mediated oocyte maturation" "3/150" "102/8192" 0.286961207041891 0.544124148518173 0.430717220721754 "5595/5296/5894" 3
"hsa05146" "hsa05146" "Amoebiasis" "3/150" "102/8192" 0.286961207041891 0.544124148518173 0.430717220721754 "7850/5296/7099" 3
"hsa00240" "hsa00240" "Pyrimidine metabolism" "2/150" "58/8192" 0.287297550417595 0.544124148518173 0.430717220721754 "957/4907" 2
"hsa04010" "hsa04010" "MAPK signaling pathway" "7/150" "294/8192" 0.29299043017502 0.550733891306429 0.435949353960458 "7039/5595/2768/3556/6416/785/5894" 7
"hsa05132" "hsa05132" "Salmonella infection" "6/150" "249/8192" 0.30527647967834 0.555121461545237 0.439422462191598 "5595/596/6416/837/7099/5894" 6
"hsa04510" "hsa04510" "Focal adhesion" "5/150" "201/8192" 0.307594568195116 0.555121461545237 0.439422462191598 "5595/596/7409/5296/5894" 5
"hsa00100" "hsa00100" "Steroid biosynthesis" "1/150" "20/8192" 0.309292258610528 0.555121461545237 0.439422462191598 "3930" 1
"hsa00532" "hsa00532" "Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate" "1/150" "20/8192" 0.309292258610528 0.555121461545237 0.439422462191598 "22856" 1
"hsa00670" "hsa00670" "One carbon pool by folate" "1/150" "20/8192" 0.309292258610528 0.555121461545237 0.439422462191598 "471" 1
"hsa04144" "hsa04144" "Endocytosis" "6/150" "251/8192" 0.311723123890656 0.555121461545237 0.439422462191598 "3577/5590/26286/3579/27131/9101" 6
"hsa00561" "hsa00561" "Glycerolipid metabolism" "2/150" "62/8192" 0.314467670565104 0.555121461545237 0.439422462191598 "84649/84513" 2
"hsa04934" "hsa04934" "Cushing syndrome" "4/150" "155/8192" 0.315819921978196 0.555121461545237 0.439422462191598 "5595/1021/1870/9101" 4
"hsa03013" "hsa03013" "Nucleocytoplasmic transport" "3/150" "108/8192" 0.317102067137918 0.555121461545237 0.439422462191598 "4927/9688/3837" 3
"hsa04150" "hsa04150" "mTOR signaling pathway" "4/150" "156/8192" 0.319980226480885 0.555121461545237 0.439422462191598 "5595/51719/5296/5894" 4
"hsa04623" "hsa04623" "Cytosolic DNA-sensing pathway" "2/150" "63/8192" 0.321229087887884 0.555121461545237 0.439422462191598 "661/4793" 2
"hsa00770" "hsa00770" "Pantothenate and CoA biosynthesis" "1/150" "21/8192" 0.321970447696238 0.555121461545237 0.439422462191598 "8875" 1
"hsa00340" "hsa00340" "Histidine metabolism" "1/150" "22/8192" 0.334417447187801 0.568787647209807 0.4502403270545 "3034" 1
"hsa05321" "hsa05321" "Inflammatory bowel disease" "2/150" "65/8192" 0.334702154911497 0.568787647209807 0.4502403270545 "8809/7099" 2
"hsa00970" "hsa00970" "Aminoacyl-tRNA biosynthesis" "2/150" "66/8192" 0.341410524756617 0.568787647209807 0.4502403270545 "10667/10056" 2
"hsa04614" "hsa04614" "Renin-angiotensin system" "1/150" "23/8192" 0.34663744509745 0.568787647209807 0.4502403270545 "4311" 1
"hsa04964" "hsa04964" "Proximal tubule bicarbonate reclamation" "1/150" "23/8192" 0.34663744509745 0.568787647209807 0.4502403270545 "762" 1
"hsa04670" "hsa04670" "Leukocyte transendothelial migration" "3/150" "114/8192" 0.347306299086518 0.568787647209807 0.4502403270545 "9071/7409/5296" 3
"hsa00010" "hsa00010" "Glycolysis / Gluconeogenesis" "2/150" "67/8192" 0.348098040092402 0.568787647209807 0.4502403270545 "5160/5236" 2
"hsa04720" "hsa04720" "Long-term potentiation" "2/150" "67/8192" 0.348098040092402 0.568787647209807 0.4502403270545 "5595/5894" 2
"hsa00534" "hsa00534" "Glycosaminoglycan biosynthesis - heparan sulfate / heparin" "1/150" "24/8192" 0.358634554074727 0.582198951420012 0.460856433124052 "2137" 1
"hsa04622" "hsa04622" "RIG-I-like receptor signaling pathway" "2/150" "70/8192" 0.368020951108352 0.593582179207019 0.469867156593346 "4793/9755" 2
"hsa04520" "hsa04520" "Adherens junction" "2/150" "71/8192" 0.374610836066943 0.597876820542617 0.473266704261103 "5595/8826" 2
"hsa04024" "hsa04024" "cAMP signaling pathway" "5/150" "221/8192" 0.380416583031513 0.597876820542617 0.473266704261103 "5595/7409/5296/51/5894" 5
"hsa00563" "hsa00563" "Glycosylphosphatidylinositol (GPI)-anchor biosynthesis" "1/150" "26/8192" 0.381976187075471 0.597876820542617 0.473266704261103 "284098" 1
"hsa00592" "hsa00592" "alpha-Linolenic acid metabolism" "1/150" "26/8192" 0.381976187075471 0.597876820542617 0.473266704261103 "51" 1
"hsa04141" "hsa04141" "Protein processing in endoplasmic reticulum" "4/150" "171/8192" 0.382641165147275 0.597876820542617 0.473266704261103 "5611/7327/596/27102" 4
"hsa01040" "hsa01040" "Biosynthesis of unsaturated fatty acids" "1/150" "27/8192" 0.393328571589148 0.610758651535944 0.483463690478979 "51" 1
"hsa05010" "hsa05010" "Alzheimer disease" "8/150" "384/8192" 0.406000965507163 0.624420359056958 0.494278010537718 "4891/5595/317/29982/4311/8660/5296/5894" 8
"hsa05133" "hsa05133" "Pertussis" "2/150" "76/8192" 0.407122074105137 0.624420359056958 0.494278010537718 "5595/7099" 2
"hsa00020" "hsa00020" "Citrate cycle (TCA cycle)" "1/150" "30/8192" 0.426157687526425 0.641803746274737 0.508038333893265 "5160" 1
"hsa00030" "hsa00030" "Pentose phosphate pathway" "1/150" "30/8192" 0.426157687526425 0.641803746274737 0.508038333893265 "5236" 1
"hsa01523" "hsa01523" "Antifolate resistance" "1/150" "30/8192" 0.426157687526425 0.641803746274737 0.508038333893265 "471" 1
"hsa00410" "hsa00410" "beta-Alanine metabolism" "1/150" "31/8192" 0.436703674646131 0.653748015937322 0.517493166299859 "51" 1
"hsa04270" "hsa04270" "Vascular smooth muscle contraction" "3/150" "134/8192" 0.446254312886645 0.661327097196682 0.523492607465163 "5595/2768/5894" 3
"hsa04136" "hsa04136" "Autophagy - other" "1/150" "32/8192" 0.447057117704957 0.661327097196682 0.523492607465163 "23710" 1
