"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0019897" "GO:0019897" "extrinsic component of plasma membrane" "7/310" "165/19717" 0.0157066289969717 1 0.197809049397952 "SYAP1/SYTL3/GNA12/IQGAP1/OSBPL2/SNX5/USP8" 7
"GO:0000421" "GO:0000421" "autophagosome membrane" "3/310" "36/19717" 0.0187424874574555 1 0.221096712775601 "GABARAPL1/LAMP2/RUBCNL" 3
"GO:0001726" "GO:0001726" "ruffle" "7/310" "172/19717" 0.0192760013880084 1 0.221096712775601 "BMX/KLHL2/FGD4/PACSIN2/CDK6/IQGAP1/SNX5" 7
"GO:0005767" "GO:0005767" "secondary lysosome" "2/310" "14/19717" 0.0197937070686953 1 0.221096712775601 "LAMP1/LAMP2" 2
"GO:0005903" "GO:0005903" "brush border" "5/310" "99/19717" 0.0200637016966516 1 0.221096712775601 "SLC11A2/CA4/GNA12/MME/SNX5" 5
"GO:0005741" "GO:0005741" "mitochondrial outer membrane" "7/310" "178/19717" 0.0227582536886386 1 0.243190270676043 "SLC11A2/ACSL1/MARC1/BCL2/MCL1/AKAP1/RAF1" 7
"GO:0045121" "GO:0045121" "membrane raft" "10/310" "315/19717" 0.0279239996157037 1 0.25934110246125 "CFLAR/MAPK3/MME/PRKCZ/ARID3A/PACSIN2/IQGAP1/KCNA3/LAMP2/LAT2" 10
"GO:0018995" "GO:0018995" "host" "4/310" "73/19717" 0.027972962107488 1 0.25934110246125 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0043657" "GO:0043657" "host cell" "4/310" "73/19717" 0.027972962107488 1 0.25934110246125 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0070821" "GO:0070821" "tertiary granule membrane" "4/310" "73/19717" 0.027972962107488 1 0.25934110246125 "FPR2/SLC2A3/FCAR/CD93" 4
"GO:0098857" "GO:0098857" "membrane microdomain" "10/310" "316/19717" 0.0284521753075492 1 0.25934110246125 "CFLAR/MAPK3/MME/PRKCZ/ARID3A/PACSIN2/IQGAP1/KCNA3/LAMP2/LAT2" 10
"GO:0031143" "GO:0031143" "pseudopodium" "2/310" "17/19717" 0.0286823517796695 1 0.25934110246125 "MAPK3/RAF1" 2
"GO:0005774" "GO:0005774" "vacuolar membrane" "12/310" "412/19717" 0.0304885802872781 1 0.265650637485075 "GABARAPL1/SLC11A2/LITAF/THBD/C12orf66/WDR11/SLCO4C1/SPAG9/LAMP1/LAMP2/RUBCNL/FPR1" 12
"GO:0098862" "GO:0098862" "cluster of actin-based cell projections" "6/310" "150/19717" 0.0314566919006673 1 0.265650637485075 "SLC11A2/CA4/GNA12/MME/BBS2/SNX5" 6
"GO:0044215" "GO:0044215" "other organism" "4/310" "77/19717" 0.0331468556623168 1 0.265650637485075 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0044216" "GO:0044216" "other organism cell" "4/310" "77/19717" 0.0331468556623168 1 0.265650637485075 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0044217" "GO:0044217" "other organism part" "4/310" "77/19717" 0.0331468556623168 1 0.265650637485075 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0098589" "GO:0098589" "membrane region" "10/310" "328/19717" 0.0353546502455357 1 0.277048136427005 "CFLAR/MAPK3/MME/PRKCZ/ARID3A/PACSIN2/IQGAP1/KCNA3/LAMP2/LAT2" 10
"GO:0031312" "GO:0031312" "extrinsic component of organelle membrane" "3/310" "48/19717" 0.0396022272715353 1 0.300763999370949 "COQ6/SNX5/USP8" 3
"GO:0031968" "GO:0031968" "organelle outer membrane" "7/310" "201/19717" 0.0400869031997399 1 0.300763999370949 "SLC11A2/ACSL1/MARC1/BCL2/MCL1/AKAP1/RAF1" 7
"GO:0042629" "GO:0042629" "mast cell granule" "2/310" "22/19717" 0.046286960247749 1 0.340046747434121 "CXCR2/LAT2" 2
"GO:0031526" "GO:0031526" "brush border membrane" "3/310" "53/19717" 0.0506901894284069 1 0.364795133373068 "SLC11A2/CA4/GNA12" 3
"GO:0005643" "GO:0005643" "nuclear pore" "4/310" "89/19717" 0.0518090466541591 1 0.36539011850828 "NUP88/MVP/NUP93/KPNB1" 4
"GO:0031252" "GO:0031252" "cell leading edge" "11/310" "403/19717" 0.0547263301419996 1 0.373321119171857 "GABARAPL1/NHS/BMX/PRKCZ/KLHL2/FGD4/PACSIN2/CDK6/CADM4/IQGAP1/SNX5" 11
"GO:1904724" "GO:1904724" "tertiary granule lumen" "3/310" "55/19717" 0.0555032278701966 1 0.373321119171857 "NIT2/QPCT/PGM1" 3
"GO:0034399" "GO:0034399" "nuclear periphery" "5/310" "131/19717" 0.0561096070158299 1 0.373321119171857 "LMNB1/PRKCZ/NUP93/RNASEL/SRPK1" 5
"GO:0016328" "GO:0016328" "lateral plasma membrane" "3/310" "57/19717" 0.060525801118218 1 0.388941095489187 "GNA12/IQGAP1/GPSM2" 3
"GO:0031902" "GO:0031902" "late endosome membrane" "5/310" "134/19717" 0.0606632007143582 1 0.388941095489187 "SLC11A2/LITAF/LAMP1/LAMP2/GOSR2" 5
"GO:0001891" "GO:0001891" "phagocytic cup" "2/310" "27/19717" 0.0668462142320762 1 0.420930108416269 "SNX5/TLR4" 2
"GO:0035580" "GO:0035580" "specific granule lumen" "3/310" "62/19717" 0.0739670346687683 1 0.457598460093027 "NIT2/QPCT/KPNB1" 3
"GO:0019005" "GO:0019005" "SCF ubiquitin ligase complex" "3/310" "64/19717" 0.0796836455703926 1 0.477583052905293 "CUL4A/FBXL13/BTRC" 3
"GO:0005802" "GO:0005802" "trans-Golgi network" "7/310" "236/19717" 0.079906060045796 1 0.477583052905293 "CA4/MME/MLANA/WDR11/ARFGAP3/COG7/STX6" 7
"GO:0032839" "GO:0032839" "dendrite cytoplasm" "2/310" "32/19717" 0.0898107082303942 1 0.521481005607413 "GABARAPL1/MAP2K4" 2
"GO:0009897" "GO:0009897" "external side of plasma membrane" "10/310" "393/19717" 0.0929844142892479 1 0.521481005607413 "ABCG1/CA4/CXCR1/BTNL8/CXCR2/IL6R/LAMP1/TNFRSF9/TLR4/FCGR2B" 10
"GO:0016363" "GO:0016363" "nuclear matrix" "4/310" "109/19717" 0.0931660841361303 1 0.521481005607413 "LMNB1/PRKCZ/RNASEL/SRPK1" 4
"GO:0072686" "GO:0072686" "mitotic spindle" "4/310" "109/19717" 0.0931660841361303 1 0.521481005607413 "HECW2/GOLGA2/AGBL5/GPSM2" 4
"GO:0080008" "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" "2/310" "33/19717" 0.094648622044657 1 0.521501453700002 "DCAF12/CUL4A" 2
"GO:0005819" "GO:0005819" "spindle" "9/310" "347/19717" 0.098360162425018 1 0.523998184795218 "HECW2/CEP19/BOD1L1/GOLGA2/AGBL5/CEP63/UBXN2B/CTDP1/GPSM2" 9
"GO:0005790" "GO:0005790" "smooth endoplasmic reticulum" "2/310" "34/19717" 0.0995596551110913 1 0.523998184795218 "DNAJC3/KCNJ2" 2
"GO:0030285" "GO:0030285" "integral component of synaptic vesicle membrane" "2/310" "34/19717" 0.0995596551110913 1 0.523998184795218 "LAMP1/STX6" 2
"GO:0031461" "GO:0031461" "cullin-RING ubiquitin ligase complex" "5/310" "158/19717" 0.104305808067545 1 0.540904732238819 "DCAF12/CUL4A/KLHL2/FBXL13/BTRC" 5
"GO:0005765" "GO:0005765" "lysosomal membrane" "9/310" "354/19717" 0.107683097797757 1 0.542915342852912 "SLC11A2/LITAF/C12orf66/WDR11/SLCO4C1/SPAG9/LAMP1/LAMP2/FPR1" 9
"GO:0098852" "GO:0098852" "lytic vacuole membrane" "9/310" "355/19717" 0.109054392306794 1 0.542915342852912 "SLC11A2/LITAF/C12orf66/WDR11/SLCO4C1/SPAG9/LAMP1/LAMP2/FPR1" 9
"GO:0005770" "GO:0005770" "late endosome" "7/310" "256/19717" 0.110264807425066 1 0.542915342852912 "SLC11A2/LITAF/MAPK3/LAMP1/LAMP2/IFNAR1/GOSR2" 7
"GO:0030658" "GO:0030658" "transport vesicle membrane" "6/310" "208/19717" 0.110851968510863 1 0.542915342852912 "TGFA/MCTP2/CA4/LAMP1/GOSR2/STX6" 6
"GO:0061695" "GO:0061695" "transferase complex, transferring phosphorus-containing groups" "7/310" "259/19717" 0.11528434454763 1 0.556889047201962 "CISH/POLR3D/NRBF2/CDK6/CAB39/PIK3R2/CCNI" 7
"GO:0005874" "GO:0005874" "microtubule" "10/310" "416/19717" 0.12212004186628 1 0.570882489597527 "TPGS2/GABARAPL1/BOD1L1/GOLGA2/KIF27/MID1IP1/WHAMM/EFHC2/CAMSAP1/IQGAP1" 10
"GO:0005923" "GO:0005923" "bicellular tight junction" "4/310" "123/19717" 0.129072108335482 1 0.570882489597527 "NHS/CLDN10/PRKCZ/UBN1" 4
"GO:0031225" "GO:0031225" "anchored component of membrane" "5/310" "170/19717" 0.130667134046576 1 0.570882489597527 "VNN3/VNN2/CA4/TNFRSF10C/NT5E" 5
"GO:0030426" "GO:0030426" "growth cone" "5/310" "171/19717" 0.132989490112778 1 0.570882489597527 "BASP1/SYAP1/PREX1/IQGAP1/LRIG2" 5
"GO:0005775" "GO:0005775" "vacuolar lumen" "5/310" "172/19717" 0.135330364939896 1 0.570882489597527 "HEBP2/DNAJC3/MNDA/LAMP2/DAPK2" 5
"GO:0010008" "GO:0010008" "endosome membrane" "11/310" "479/19717" 0.136084977575177 1 0.570882489597527 "SLC11A2/LITAF/KIR2DL4/PACSIN2/STEAP4/LAMP1/LAMP2/GOSR2/SNX5/USP8/TLR4" 11
"GO:0000307" "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" "2/310" "42/19717" 0.141081543003602 1 0.570882489597527 "CDK6/CCNI" 2
"GO:0099738" "GO:0099738" "cell cortex region" "2/310" "42/19717" 0.141081543003602 1 0.570882489597527 "PRKCZ/GPSM2" 2
"GO:0070160" "GO:0070160" "tight junction" "4/310" "128/19717" 0.143109887484675 1 0.570882489597527 "NHS/CLDN10/PRKCZ/UBN1" 4
"GO:0030427" "GO:0030427" "site of polarized growth" "5/310" "176/19717" 0.144875356033747 1 0.570882489597527 "BASP1/SYAP1/PREX1/IQGAP1/LRIG2" 5
"GO:0120111" "GO:0120111" "neuron projection cytoplasm" "3/310" "84/19717" 0.146066725485029 1 0.570882489597527 "GABARAPL1/HIF1A/MAP2K4" 3
"GO:0000164" "GO:0000164" "protein phosphatase type 1 complex" "1/310" "10/19717" 0.14658581690411 1 0.570882489597527 "PPP1R3B" 1
"GO:0031414" "GO:0031414" "N-terminal protein acetyltransferase complex" "1/310" "10/19717" 0.14658581690411 1 0.570882489597527 "NAA25" 1
"GO:0033655" "GO:0033655" "host cell cytoplasm part" "1/310" "10/19717" 0.14658581690411 1 0.570882489597527 "SCO1" 1
"GO:0098981" "GO:0098981" "cholinergic synapse" "1/310" "10/19717" 0.14658581690411 1 0.570882489597527 "CHRNA10" 1
"GO:0005791" "GO:0005791" "rough endoplasmic reticulum" "3/310" "85/19717" 0.149761950469453 1 0.570882489597527 "CA4/PLOD1/KCNJ2" 3
"GO:0036064" "GO:0036064" "ciliary basal body" "4/310" "133/19717" 0.157718743716804 1 0.570882489597527 "TBC1D30/CEP19/BBS2/WDR11" 4
"GO:0002116" "GO:0002116" "semaphorin receptor complex" "1/310" "11/19717" 0.160010406986808 1 0.570882489597527 "PLXNC1" 1
"GO:0005652" "GO:0005652" "nuclear lamina" "1/310" "11/19717" 0.160010406986808 1 0.570882489597527 "LMNB1" 1
"GO:0030430" "GO:0030430" "host cell cytoplasm" "1/310" "11/19717" 0.160010406986808 1 0.570882489597527 "SCO1" 1
"GO:0031932" "GO:0031932" "TORC2 complex" "1/310" "11/19717" 0.160010406986808 1 0.570882489597527 "SESN3" 1
"GO:0032797" "GO:0032797" "SMN complex" "1/310" "11/19717" 0.160010406986808 1 0.570882489597527 "GEMIN8" 1
"GO:1990907" "GO:1990907" "beta-catenin-TCF complex" "1/310" "11/19717" 0.160010406986808 1 0.570882489597527 "TLE3" 1
"GO:0043204" "GO:0043204" "perikaryon" "4/310" "134/19717" 0.160705068116879 1 0.570882489597527 "SYAP1/SLC2A3/CHRNA10/MAP2K4" 4
"GO:1902554" "GO:1902554" "serine/threonine protein kinase complex" "3/310" "88/19717" 0.161023558382155 1 0.570882489597527 "CDK6/CAB39/CCNI" 3
"GO:0030133" "GO:0030133" "transport vesicle" "9/310" "392/19717" 0.166441827867539 1 0.570882489597527 "TGFA/MCTP2/SYTL3/CA4/CRISPLD2/MME/LAMP1/GOSR2/STX6" 9
"GO:0031201" "GO:0031201" "SNARE complex" "2/310" "47/19717" 0.168592969246679 1 0.570882489597527 "GOSR2/STX6" 2
"GO:0098563" "GO:0098563" "intrinsic component of synaptic vesicle membrane" "2/310" "47/19717" 0.168592969246679 1 0.570882489597527 "LAMP1/STX6" 2
"GO:0035578" "GO:0035578" "azurophil granule lumen" "3/310" "91/19717" 0.172532049508136 1 0.570882489597527 "HEBP2/DNAJC3/MNDA" 3
"GO:0017119" "GO:0017119" "Golgi transport complex" "1/310" "12/19717" 0.173224492739071 1 0.570882489597527 "COG7" 1
"GO:0031464" "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" "1/310" "12/19717" 0.173224492739071 1 0.570882489597527 "CUL4A" 1
"GO:0061700" "GO:0061700" "GATOR2 complex" "1/310" "12/19717" 0.173224492739071 1 0.570882489597527 "SESN3" 1
"GO:0071564" "GO:0071564" "npBAF complex" "1/310" "12/19717" 0.173224492739071 1 0.570882489597527 "SMARCD1" 1
"GO:0097504" "GO:0097504" "Gemini of coiled bodies" "1/310" "12/19717" 0.173224492739071 1 0.570882489597527 "GEMIN8" 1
"GO:0016607" "GO:0016607" "nuclear speck" "9/310" "397/19717" 0.175133594812592 1 0.571829963569381 "BASP1/POLR3D/TCF3/NAMPT/HIF1A/PACSIN2/ZNF106/SNRPA1/RAF1" 9
"GO:0031253" "GO:0031253" "cell projection membrane" "8/310" "345/19717" 0.178036605428407 1 0.572885938424455 "GABARAPL1/SLC11A2/BMX/CA4/TCTN3/GNA12/PACSIN2/BBS2" 8
"GO:0043209" "GO:0043209" "myelin sheath" "2/310" "49/19717" 0.179839191201624 1 0.572885938424455 "PRKCZ/BCL2" 2
"GO:0030134" "GO:0030134" "COPII-coated ER to Golgi transport vesicle" "3/310" "93/19717" 0.180330812557787 1 0.572885938424455 "TGFA/GOLGA2/GOSR2" 3
"GO:0042627" "GO:0042627" "chylomicron" "1/310" "13/19717" 0.186231364459491 1 0.580047651117209 "APOBR" 1
"GO:0043296" "GO:0043296" "apical junction complex" "4/310" "143/19717" 0.188466438863929 1 0.580047651117209 "NHS/CLDN10/PRKCZ/UBN1" 4
"GO:0005635" "GO:0005635" "nuclear envelope" "10/310" "464/19717" 0.196907489528902 1 0.580047651117209 "LMNB1/MAPK3/NUP88/PRKCZ/MVP/BCL2/ALOX5AP/NUP93/KPNB1/LBR" 10
"GO:0000940" "GO:0000940" "condensed chromosome outer kinetochore" "1/310" "14/19717" 0.19903426118186 1 0.580047651117209 "BOD1L1" 1
"GO:0031314" "GO:0031314" "extrinsic component of mitochondrial inner membrane" "1/310" "14/19717" 0.19903426118186 1 0.580047651117209 "COQ6" 1
"GO:0033646" "GO:0033646" "host intracellular part" "1/310" "14/19717" 0.19903426118186 1 0.580047651117209 "SCO1" 1
"GO:0034362" "GO:0034362" "low-density lipoprotein particle" "1/310" "14/19717" 0.19903426118186 1 0.580047651117209 "APOBR" 1
"GO:0038201" "GO:0038201" "TOR complex" "1/310" "14/19717" 0.19903426118186 1 0.580047651117209 "SESN3" 1
"GO:0043656" "GO:0043656" "intracellular region of host" "1/310" "14/19717" 0.19903426118186 1 0.580047651117209 "SCO1" 1
"GO:0061702" "GO:0061702" "inflammasome complex" "1/310" "14/19717" 0.19903426118186 1 0.580047651117209 "CASP4" 1
"GO:0031901" "GO:0031901" "early endosome membrane" "4/310" "149/19717" 0.20776726613221 1 0.58304427995805 "LITAF/KIR2DL4/STEAP4/SNX5" 4
"GO:0005639" "GO:0005639" "integral component of nuclear inner membrane" "1/310" "15/19717" 0.21163637147134 1 0.58304427995805 "LBR" 1
"GO:0030126" "GO:0030126" "COPI vesicle coat" "1/310" "15/19717" 0.21163637147134 1 0.58304427995805 "ARFGAP3" 1
"GO:0031229" "GO:0031229" "intrinsic component of nuclear inner membrane" "1/310" "15/19717" 0.21163637147134 1 0.58304427995805 "LBR" 1
"GO:0031616" "GO:0031616" "spindle pole centrosome" "1/310" "15/19717" 0.21163637147134 1 0.58304427995805 "UBXN2B" 1
"GO:0033290" "GO:0033290" "eukaryotic 48S preinitiation complex" "1/310" "15/19717" 0.21163637147134 1 0.58304427995805 "EIF3B" 1
"GO:0071565" "GO:0071565" "nBAF complex" "1/310" "15/19717" 0.21163637147134 1 0.58304427995805 "SMARCD1" 1
"GO:0005667" "GO:0005667" "transcription factor complex" "8/310" "365/19717" 0.218002191137017 1 0.590847313815867 "TCF3/MED27/HIF1A/E2F2/TLE3/HDAC9/PBX2/GCM1" 8
"GO:0005852" "GO:0005852" "eukaryotic translation initiation factor 3 complex" "1/310" "16/19717" 0.224040834208315 1 0.590847313815867 "EIF3B" 1
"GO:0033643" "GO:0033643" "host cell part" "1/310" "16/19717" 0.224040834208315 1 0.590847313815867 "SCO1" 1
"GO:0044453" "GO:0044453" "nuclear membrane part" "1/310" "16/19717" 0.224040834208315 1 0.590847313815867 "LBR" 1
"GO:0030672" "GO:0030672" "synaptic vesicle membrane" "3/310" "104/19717" 0.224732712717017 1 0.590847313815867 "MCTP2/LAMP1/STX6" 3
"GO:0099501" "GO:0099501" "exocytic vesicle membrane" "3/310" "104/19717" 0.224732712717017 1 0.590847313815867 "MCTP2/LAMP1/STX6" 3
"GO:0070382" "GO:0070382" "exocytic vesicle" "5/310" "207/19717" 0.227361313846517 1 0.590847313815867 "MCTP2/SYTL3/MME/LAMP1/STX6" 5
"GO:0032838" "GO:0032838" "plasma membrane bounded cell projection cytoplasm" "5/310" "208/19717" 0.230231002155277 1 0.590847313815867 "GABARAPL1/RPGRIP1/HIF1A/WDR11/MAP2K4" 5
"GO:0005637" "GO:0005637" "nuclear inner membrane" "2/310" "58/19717" 0.231554076372795 1 0.590847313815867 "LMNB1/LBR" 2
"GO:0005666" "GO:0005666" "RNA polymerase III complex" "1/310" "17/19717" 0.236250739360106 1 0.590847313815867 "POLR3D" 1
"GO:0016282" "GO:0016282" "eukaryotic 43S preinitiation complex" "1/310" "17/19717" 0.236250739360106 1 0.590847313815867 "EIF3B" 1
"GO:0035859" "GO:0035859" "Seh1-associated complex" "1/310" "17/19717" 0.236250739360106 1 0.590847313815867 "SESN3" 1
"GO:0042599" "GO:0042599" "lamellar body" "1/310" "17/19717" 0.236250739360106 1 0.590847313815867 "LAMP1" 1
"GO:0005778" "GO:0005778" "peroxisomal membrane" "2/310" "60/19717" 0.243196810537991 1 0.591537397781975 "ACSL1/ACOX1" 2
"GO:0031903" "GO:0031903" "microbody membrane" "2/310" "60/19717" 0.243196810537991 1 0.591537397781975 "ACSL1/ACOX1" 2
"GO:1902911" "GO:1902911" "protein kinase complex" "3/310" "109/19717" 0.245577740833757 1 0.591537397781975 "CDK6/CAB39/CCNI" 3
"GO:0031301" "GO:0031301" "integral component of organelle membrane" "5/310" "214/19717" 0.247661919873517 1 0.591537397781975 "SCO1/LBR/LAMP1/LAMP2/STX6" 5
"GO:0016327" "GO:0016327" "apicolateral plasma membrane" "1/310" "18/19717" 0.248269128740733 1 0.591537397781975 "THBD" 1
"GO:0034719" "GO:0034719" "SMN-Sm protein complex" "1/310" "18/19717" 0.248269128740733 1 0.591537397781975 "GEMIN8" 1
"GO:0070993" "GO:0070993" "translation preinitiation complex" "1/310" "18/19717" 0.248269128740733 1 0.591537397781975 "EIF3B" 1
"GO:0033267" "GO:0033267" "axon part" "8/310" "382/19717" 0.254372612790071 1 0.591736257482106 "BASP1/SYAP1/PREX1/PRKCZ/HIF1A/IQGAP1/KCNA3/LRIG2" 8
"GO:0090575" "GO:0090575" "RNA polymerase II transcription factor complex" "4/310" "163/19717" 0.254751911279672 1 0.591736257482106 "TCF3/HIF1A/E2F2/TLE3" 4
"GO:0012507" "GO:0012507" "ER to Golgi transport vesicle membrane" "2/310" "62/19717" 0.254863241966297 1 0.591736257482106 "TGFA/GOSR2" 2
"GO:0016010" "GO:0016010" "dystrophin-associated glycoprotein complex" "1/310" "19/19717" 0.260098996758926 1 0.591736257482106 "SNTB1" 1
"GO:0016514" "GO:0016514" "SWI/SNF complex" "1/310" "19/19717" 0.260098996758926 1 0.591736257482106 "SMARCD1" 1
"GO:0031362" "GO:0031362" "anchored component of external side of plasma membrane" "1/310" "19/19717" 0.260098996758926 1 0.591736257482106 "CA4" 1
"GO:0090665" "GO:0090665" "glycoprotein complex" "1/310" "19/19717" 0.260098996758926 1 0.591736257482106 "SNTB1" 1
"GO:0030660" "GO:0030660" "Golgi-associated vesicle membrane" "3/310" "114/19717" 0.266710703826965 1 0.595187986510426 "TGFA/ARFGAP3/GOSR2" 3
"GO:0030663" "GO:0030663" "COPI-coated vesicle membrane" "1/310" "20/19717" 0.271743291154536 1 0.595187986510426 "ARFGAP3" 1
"GO:0030904" "GO:0030904" "retromer complex" "1/310" "20/19717" 0.271743291154536 1 0.595187986510426 "SNX5" 1
