"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0042119" "GO:0042119" "neutrophil activation" "31/514" "498/18670" 2.24191865906251e-05 0.0986668401853409 0.00703799080257922 "FPR2/HEBP2/NIT2/SLC2A3/DNAJC3/PREX1/CRISPLD2/CXCR1/APAF1/QPCT/FCGR2A/MME/MVP/APRT/FCAR/MNDA/PYGL/CAB39/IQGAP1/KPNB1/PTGES2/SLCO4C1/CXCR2/LAMP1/CR1/LAMP2/ADGRG3/FPR1/FCGR2B/CD93/PGM1" 31
"GO:0030218" "GO:0030218" "erythrocyte differentiation" "12/514" "114/18670" 7.21388587963683e-05 0.317483117562817 0.019847397198849 "SLC11A2/KLF1/TRIM58/HIF1A/CDK6/GATA1/DMTN/EPB42/TAL1/BCL6/SLC4A1/TRIM10" 12
"GO:0010224" "GO:0010224" "response to UV-B" "5/514" "17/18670" 7.29495512209435e-05 0.321050974923372 0.019847397198849 "HYAL3/STK11/MME/BCL2/CDKN1A" 5
"GO:0043312" "GO:0043312" "neutrophil degranulation" "29/514" "485/18670" 8.39662365127144e-05 0.369535406892456 0.0214169144052496 "FPR2/HEBP2/NIT2/SLC2A3/DNAJC3/CRISPLD2/CXCR1/APAF1/QPCT/FCGR2A/MME/MVP/APRT/FCAR/MNDA/PYGL/CAB39/IQGAP1/KPNB1/PTGES2/SLCO4C1/CXCR2/LAMP1/CR1/LAMP2/ADGRG3/FPR1/CD93/PGM1" 29
"GO:0002283" "GO:0002283" "neutrophil activation involved in immune response" "29/514" "488/18670" 9.35013899316347e-05 0.411499617089124 0.0224461231433404 "FPR2/HEBP2/NIT2/SLC2A3/DNAJC3/CRISPLD2/CXCR1/APAF1/QPCT/FCGR2A/MME/MVP/APRT/FCAR/MNDA/PYGL/CAB39/IQGAP1/KPNB1/PTGES2/SLCO4C1/CXCR2/LAMP1/CR1/LAMP2/ADGRG3/FPR1/CD93/PGM1" 29
"GO:0033483" "GO:0033483" "gas homeostasis" "4/514" "10/18670" 0.000104494773936302 0.459881500093666 0.0236915928977219 "SOD2/HIF1A/CAV1/EGLN1" 4
"GO:0061515" "GO:0061515" "myeloid cell development" "9/514" "70/18670" 0.000123878119236718 0.545187602760796 0.0266080591845294 "SLC11A2/TRIM58/GATA1/DMTN/EPB42/TNFSF11/TAL1/BCL6/SLC4A1" 9
"GO:0002446" "GO:0002446" "neutrophil mediated immunity" "29/514" "499/18670" 0.000137355588547653 0.604501945198222 0.0270201705380226 "FPR2/HEBP2/NIT2/SLC2A3/DNAJC3/CRISPLD2/CXCR1/APAF1/QPCT/FCGR2A/MME/MVP/APRT/FCAR/MNDA/PYGL/CAB39/IQGAP1/KPNB1/PTGES2/SLCO4C1/CXCR2/LAMP1/CR1/LAMP2/ADGRG3/FPR1/CD93/PGM1" 29
"GO:0034101" "GO:0034101" "erythrocyte homeostasis" "12/514" "122/18670" 0.000139038535525806 0.611908594849073 0.0270201705380226 "SLC11A2/KLF1/TRIM58/HIF1A/CDK6/GATA1/DMTN/EPB42/TAL1/BCL6/SLC4A1/TRIM10" 12
"GO:0002262" "GO:0002262" "myeloid cell homeostasis" "13/514" "147/18670" 0.000217374506386713 0.956665202607924 0.0403234909694396 "SLC11A2/KLF1/TRIM58/HIF1A/CDK6/GATA1/DMTN/EPB42/TAL1/BCL6/CXCR2/SLC4A1/TRIM10" 13
"GO:0030851" "GO:0030851" "granulocyte differentiation" "6/514" "33/18670" 0.00024878270803934 1 0.0441432750145776 "CUL4A/GATA1/TESC/TAL1/NKAP/LBR" 6
"GO:0043276" "GO:0043276" "anoikis" "6/514" "34/18670" 0.000295137237596551 1 0.0501862750070978 "STK11/BCL2/MCL1/CAV1/TFDP1/DAPK2" 6
"GO:0006766" "GO:0006766" "vitamin metabolic process" "12/514" "134/18670" 0.000335344135451838 1 0.0547422826588116 "VNN3/VNN2/PCCB/SLC2A3/CYP4F2/MCCC2/GCLC/CYP26C1/THTPA/TNF/ALDH1A2/SLC2A1" 12
"GO:0071158" "GO:0071158" "positive regulation of cell cycle arrest" "9/514" "82/18670" 0.000417227539811272 1 0.0654895211274615 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/RNF112/TFDP1/PPP2R5B" 9
"GO:0097193" "GO:0097193" "intrinsic apoptotic signaling pathway" "19/514" "289/18670" 0.000438728749394567 1 0.0658721557068678 "BCL2L1/SOD2/STK11/APAF1/PDK2/BCL2/HIF1A/CUL4A/CDKN1A/FIS1/E2F2/YBX3/MCL1/TNF/CAV1/DAPK2/GRINA/TRAP1/CASP4" 19
"GO:1901653" "GO:1901653" "cellular response to peptide" "23/514" "385/18670" 0.00045194721222664 1 0.0658721557068678 "CISH/FPR2/INHBB/KLF1/SYAP1/ATP6V1F/CFLAR/NAMPT/PRKCZ/PDK2/APRT/GCLC/FIS1/IRS2/HDAC9/PIK3R2/CAV1/ZNF106/CASP4/PTPRE/SESN3/TLR4/FCGR2B" 23
"GO:0046390" "GO:0046390" "ribose phosphate biosynthetic process" "19/514" "300/18670" 0.000691480215595452 1 0.0973092121910551 "ACSL1/NUP88/HSD17B8/ENTPD5/PDK2/HIF1A/ATP5MC1/APRT/PPT2/NUP93/SNCA/PYGL/ATIC/PFKFB3/GUK1/STOML2/PDHA1/SLC4A1/PGM1" 19
"GO:0009152" "GO:0009152" "purine ribonucleotide biosynthetic process" "18/514" "280/18670" 0.000798139241339416 1 0.105570267542105 "ACSL1/NUP88/HSD17B8/ENTPD5/PDK2/HIF1A/ATP5MC1/APRT/PPT2/NUP93/SNCA/ATIC/PFKFB3/GUK1/STOML2/PDHA1/SLC4A1/PGM1" 18
"GO:0006977" "GO:0006977" "DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest" "7/514" "56/18670" 0.00083051720957258 1 0.105570267542105 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:0072401" "GO:0072401" "signal transduction involved in DNA integrity checkpoint" "8/514" "73/18670" 0.00087430983731557 1 0.105570267542105 "E2F4/RGCC/CNOT9/CARM1/BABAM1/ARID3A/CDKN1A/TFDP1" 8
"GO:0072422" "GO:0072422" "signal transduction involved in DNA damage checkpoint" "8/514" "73/18670" 0.00087430983731557 1 0.105570267542105 "E2F4/RGCC/CNOT9/CARM1/BABAM1/ARID3A/CDKN1A/TFDP1" 8
"GO:0072431" "GO:0072431" "signal transduction involved in mitotic G1 DNA damage checkpoint" "7/514" "57/18670" 0.000924706419847602 1 0.105570267542105 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:1902400" "GO:1902400" "intracellular signal transduction involved in G1 DNA damage checkpoint" "7/514" "57/18670" 0.000924706419847602 1 0.105570267542105 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:0009108" "GO:0009108" "coenzyme biosynthetic process" "17/514" "261/18670" 0.000956405286392684 1 0.105570267542105 "ACSL1/COQ6/NAMPT/NUP88/HSD17B8/ENTPD5/PDK2/HIF1A/PPT2/NUP93/SNCA/ATIC/PFKFB3/NAXD/PDHA1/SLC4A1/PGM1" 17
"GO:0072395" "GO:0072395" "signal transduction involved in cell cycle checkpoint" "8/514" "74/18670" 0.000957130488549136 1 0.105570267542105 "E2F4/RGCC/CNOT9/CARM1/BABAM1/ARID3A/CDKN1A/TFDP1" 8
"GO:0032869" "GO:0032869" "cellular response to insulin stimulus" "15/514" "216/18670" 0.000986593538968876 1 0.105956319960729 "CISH/INHBB/SYAP1/ATP6V1F/CFLAR/PRKCZ/PDK2/APRT/GCLC/IRS2/HDAC9/PIK3R2/ZNF106/PTPRE/SESN3" 15
"GO:1901216" "GO:1901216" "positive regulation of neuron death" "9/514" "94/18670" 0.00113307264705823 1 0.108538789260183 "MYB/CDC34/SNCA/FIS1/MCL1/TNF/MAP2K4/TLR4/FCGR2B" 9
"GO:0072413" "GO:0072413" "signal transduction involved in mitotic cell cycle checkpoint" "7/514" "59/18670" 0.00113821642930073 1 0.108538789260183 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:1902402" "GO:1902402" "signal transduction involved in mitotic DNA damage checkpoint" "7/514" "59/18670" 0.00113821642930073 1 0.108538789260183 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:1902403" "GO:1902403" "signal transduction involved in mitotic DNA integrity checkpoint" "7/514" "59/18670" 0.00113821642930073 1 0.108538789260183 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:0072522" "GO:0072522" "purine-containing compound biosynthetic process" "19/514" "313/18670" 0.00114361865908653 1 0.108538789260183 "ACSL1/NUP88/HSD17B8/ENTPD5/PDK2/HIF1A/ATP5MC1/APRT/PPT2/NUP93/SNCA/ATIC/PFKFB3/GUK1/NT5E/STOML2/PDHA1/SLC4A1/PGM1" 19
"GO:0070266" "GO:0070266" "necroptotic process" "6/514" "44/18670" 0.00122802664575949 1 0.113900940325587 "CFLAR/PYGL/YBX3/TNF/CAV1/TLR4" 6
"GO:0009260" "GO:0009260" "ribonucleotide biosynthetic process" "18/514" "293/18670" 0.00133635241749012 1 0.120571198844563 "ACSL1/NUP88/HSD17B8/ENTPD5/PDK2/HIF1A/ATP5MC1/APRT/PPT2/NUP93/SNCA/ATIC/PFKFB3/GUK1/STOML2/PDHA1/SLC4A1/PGM1" 18
"GO:0043271" "GO:0043271" "negative regulation of ion transport" "12/514" "157/18670" 0.00137323607478174 1 0.120571198844563 "KCNE5/HECW2/REM2/CYP4F2/BCL2/SNCA/CAB39/IRS2/KCNE1/RGS2/CAV1/FKBP1B" 12
"GO:0030888" "GO:0030888" "regulation of B cell proliferation" "7/514" "61/18670" 0.00138857467846524 1 0.120571198844563 "BCL2/CDKN1A/MNDA/IRS2/BCL6/TLR4/FCGR2B" 7
"GO:0032835" "GO:0032835" "glomerulus development" "7/514" "62/18670" 0.00152887395190441 1 0.127335001321878 "BASP1/CFLAR/MPV17/BCL2/NOTCH3/IQGAP1/IL6R" 7
"GO:0070265" "GO:0070265" "necrotic cell death" "7/514" "62/18670" 0.00152887395190441 1 0.127335001321878 "HEBP2/CFLAR/PYGL/YBX3/TNF/CAV1/TLR4" 7
"GO:0031571" "GO:0031571" "mitotic G1 DNA damage checkpoint" "7/514" "63/18670" 0.00167997307901602 1 0.134432520688238 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:0044819" "GO:0044819" "mitotic G1/S transition checkpoint" "7/514" "63/18670" 0.00167997307901602 1 0.134432520688238 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:0006164" "GO:0006164" "purine nucleotide biosynthetic process" "18/514" "300/18670" 0.00173645979442436 1 0.136280457955126 "ACSL1/NUP88/HSD17B8/ENTPD5/PDK2/HIF1A/ATP5MC1/APRT/PPT2/NUP93/SNCA/ATIC/PFKFB3/GUK1/STOML2/PDHA1/SLC4A1/PGM1" 18
"GO:0044783" "GO:0044783" "G1 DNA damage checkpoint" "7/514" "64/18670" 0.00184242687601693 1 0.141868699072843 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/TFDP1" 7
"GO:0000302" "GO:0000302" "response to reactive oxygen species" "15/514" "232/18670" 0.00200342248830411 1 0.149892961492914 "SOD2/CFLAR/MAPK3/MYB/PDK2/MPV17/BCL2/TNF/RNF112/TXNRD2/EGLN1/FKBP1B/TRAP1/CCS/SESN3" 15
"GO:0032984" "GO:0032984" "protein-containing complex disassembly" "19/514" "329/18670" 0.00202687838278493 1 0.149892961492914 "GABARAPL1/EIF2D/MRRF/AVIL/MRPS5/MID1IP1/MRPL14/CAMSAP1/DMTN/GSPT1/SH3GL1/SPTB/PHF23/TNF/CAV1/LAMP2/RUBCNL/SMARCD1/MRPL23" 19
"GO:0034766" "GO:0034766" "negative regulation of ion transmembrane transport" "9/514" "103/18670" 0.00215226836941555 1 0.149892961492914 "KCNE5/HECW2/REM2/CAB39/IRS2/KCNE1/RGS2/CAV1/FKBP1B" 9
"GO:0002713" "GO:0002713" "negative regulation of B cell mediated immunity" "3/514" "10/18670" 0.00215459124155159 1 0.149892961492914 "BCL6/CR1/FCGR2B" 3
"GO:0002890" "GO:0002890" "negative regulation of immunoglobulin mediated immune response" "3/514" "10/18670" 0.00215459124155159 1 0.149892961492914 "BCL6/CR1/FCGR2B" 3
"GO:0097300" "GO:0097300" "programmed necrotic cell death" "6/514" "49/18670" 0.00216701070200615 1 0.149892961492914 "CFLAR/PYGL/YBX3/TNF/CAV1/TLR4" 6
"GO:2001237" "GO:2001237" "negative regulation of extrinsic apoptotic signaling pathway" "9/514" "104/18670" 0.00230016635136357 1 0.154958212466692 "BCL2L1/SIAH2/CFLAR/BCL2/GCLC/GATA1/MCL1/TNF/RAF1" 9
"GO:0071902" "GO:0071902" "positive regulation of protein serine/threonine kinase activity" "19/514" "334/18670" 0.002400053310412 1 0.154958212466692 "ACSL1/TGFA/SYAP1/UBE2V1/MAPK3/RGCC/SNCA/CAB39/TNFSF11/IQGAP1/TNF/MAP2K4/PROK2/SPAG9/FPR1/FZD10/TLR4/RAF1/FZD8" 19
"GO:0034976" "GO:0034976" "response to endoplasmic reticulum stress" "17/514" "285/18670" 0.00244856313830547 1 0.154958212466692 "BCL2L1/DNAJC3/RHBDD1/UBE2G2/UBXN6/APAF1/NRBF2/BCL2/EXTL3/PIK3R2/CAV1/GOSR2/GRINA/DNAJB2/PPP2R5B/CASP4/FCGR2B" 17
"GO:0000209" "GO:0000209" "protein polyubiquitination" "18/514" "310/18670" 0.00248017358188207 1 0.154958212466692 "HECW2/SIAH2/UBE2E2/UBE2V1/UBE2G2/CDC34/UBE2O/TRIM58/BCL2/RNF187/FBXL13/PSMF1/SHARPIN/RNF126/UBE2L5/MKRN1/BTRC/UBE3D" 18
"GO:0009165" "GO:0009165" "nucleotide biosynthetic process" "21/514" "386/18670" 0.00248897133094233 1 0.154958212466692 "ACSL1/NAMPT/NUP88/HSD17B8/ENTPD5/PDK2/HIF1A/ATP5MC1/APRT/PPT2/NUP93/SNCA/ATIC/PFKFB3/GUK1/NAXD/STOML2/PDHA1/SLC4A1/DCTD/PGM1" 21
"GO:1901293" "GO:1901293" "nucleoside phosphate biosynthetic process" "21/514" "390/18670" 0.00281032153398624 1 0.154958212466692 "ACSL1/NAMPT/NUP88/HSD17B8/ENTPD5/PDK2/HIF1A/ATP5MC1/APRT/PPT2/NUP93/SNCA/ATIC/PFKFB3/GUK1/NAXD/STOML2/PDHA1/SLC4A1/DCTD/PGM1" 21
"GO:0051092" "GO:0051092" "positive regulation of NF-kappaB transcription factor activity" "11/514" "149/18670" 0.00281378559342364 1 0.154958212466692 "IL18R1/CFLAR/UBE2V1/CARM1/PRKCZ/TNFSF11/IL1RAP/TNF/CAV1/RIPK4/TLR4" 11
"GO:0006914" "GO:0006914" "autophagy" "25/514" "496/18670" 0.0028454998078942 1 0.154958212466692 "GABARAPL1/NAMPT/GOLGA2/MAPK3/STK11/UBXN6/NRBF2/BCL2/HIF1A/DHRSX/FUNDC2/SNCA/FIS1/TOMM6/MCL1/USP10/PHF23/PIK3R2/CD84/LAMP2/DAPK2/UBXN2B/RUBCNL/SNX5/SESN3" 25
"GO:0061919" "GO:0061919" "process utilizing autophagic mechanism" "25/514" "496/18670" 0.0028454998078942 1 0.154958212466692 "GABARAPL1/NAMPT/GOLGA2/MAPK3/STK11/UBXN6/NRBF2/BCL2/HIF1A/DHRSX/FUNDC2/SNCA/FIS1/TOMM6/MCL1/USP10/PHF23/PIK3R2/CD84/LAMP2/DAPK2/UBXN2B/RUBCNL/SNX5/SESN3" 25
"GO:0034763" "GO:0034763" "negative regulation of transmembrane transport" "10/514" "128/18670" 0.00286684763753595 1 0.154958212466692 "KCNE5/HECW2/REM2/CAB39/IRS2/KCNE1/RGS2/TNF/CAV1/FKBP1B" 10
"GO:1901099" "GO:1901099" "negative regulation of signal transduction in absence of ligand" "5/514" "36/18670" 0.00288906499042782 1 0.154958212466692 "BCL2L1/BCL2/GATA1/MCL1/TNF" 5
"GO:2001240" "GO:2001240" "negative regulation of extrinsic apoptotic signaling pathway in absence of ligand" "5/514" "36/18670" 0.00288906499042782 1 0.154958212466692 "BCL2L1/BCL2/GATA1/MCL1/TNF" 5
"GO:0002923" "GO:0002923" "regulation of humoral immune response mediated by circulating immunoglobulin" "3/514" "11/18670" 0.00290232437641392 1 0.154958212466692 "TNF/CR1/FCGR2B" 3
"GO:0019852" "GO:0019852" "L-ascorbic acid metabolic process" "3/514" "11/18670" 0.00290232437641392 1 0.154958212466692 "SLC2A3/GCLC/SLC2A1" 3
"GO:0045628" "GO:0045628" "regulation of T-helper 2 cell differentiation" "3/514" "11/18670" 0.00290232437641392 1 0.154958212466692 "HLX/PRKCZ/BCL6" 3
"GO:0072537" "GO:0072537" "fibroblast activation" "3/514" "11/18670" 0.00290232437641392 1 0.154958212466692 "MYB/RGCC/GCLC" 3
"GO:0072584" "GO:0072584" "caveolin-mediated endocytosis" "3/514" "11/18670" 0.00290232437641392 1 0.154958212466692 "MAPK3/PACSIN2/CAV1" 3
"GO:0006767" "GO:0006767" "water-soluble vitamin metabolic process" "8/514" "88/18670" 0.00292370215164779 1 0.154958212466692 "VNN3/VNN2/PCCB/SLC2A3/MCCC2/GCLC/THTPA/SLC2A1" 8
"GO:0071156" "GO:0071156" "regulation of cell cycle arrest" "9/514" "108/18670" 0.00297443695337349 1 0.155626073795263 "E2F4/RGCC/CNOT9/CARM1/ARID3A/CDKN1A/RNF112/TFDP1/PPP2R5B" 9
"GO:0032410" "GO:0032410" "negative regulation of transporter activity" "8/514" "89/18670" 0.00313700734799499 1 0.162054330288829 "KCNE5/HECW2/REM2/SNCA/CAB39/KCNE1/CAV1/FKBP1B" 8
"GO:0038083" "GO:0038083" "peptidyl-tyrosine autophosphorylation" "5/514" "37/18670" 0.00326614244382795 1 0.166616240193697 "BMX/MAPK3/SLA/IQGAP1/CAV1" 5
"GO:0048872" "GO:0048872" "homeostasis of number of cells" "15/514" "246/18670" 0.00349963980292441 1 0.172093308131693 "SLC11A2/KLF1/TRIM58/BCL2/HIF1A/CDK6/GATA1/DMTN/TNFSF14/EPB42/TAL1/BCL6/CXCR2/SLC4A1/TRIM10" 15
"GO:0035384" "GO:0035384" "thioester biosynthetic process" "6/514" "54/18670" 0.00356640318917827 1 0.172093308131693 "ACSL1/HSD17B8/PDK2/PPT2/SNCA/PDHA1" 6
"GO:0071616" "GO:0071616" "acyl-CoA biosynthetic process" "6/514" "54/18670" 0.00356640318917827 1 0.172093308131693 "ACSL1/HSD17B8/PDK2/PPT2/SNCA/PDHA1" 6
"GO:0006979" "GO:0006979" "response to oxidative stress" "23/514" "451/18670" 0.00357206406187646 1 0.172093308131693 "SOD2/CFLAR/MAPK3/MYB/PDK2/MPV17/RAD52/BCL2/HIF1A/GCLC/SNCA/NDUFS8/MCL1/TNF/RNF112/TXNRD2/NUDT1/EGLN1/FKBP1B/TRAP1/CCS/SESN3/TLR4" 23
"GO:1904063" "GO:1904063" "negative regulation of cation transmembrane transport" "8/514" "91/18670" 0.00359976950820602 1 0.172093308131693 "KCNE5/HECW2/REM2/CAB39/KCNE1/RGS2/CAV1/FKBP1B" 8
"GO:0006090" "GO:0006090" "pyruvate metabolic process" "11/514" "154/18670" 0.00362652135010557 1 0.172093308131693 "HAGH/NUP88/ENTPD5/PDK2/HIF1A/NUP93/PFKFB3/BSG/PDHA1/SLC4A1/PGM1" 11
"GO:0032868" "GO:0032868" "response to insulin" "16/514" "272/18670" 0.0037106247601445 1 0.174060401634365 "CISH/INHBB/SYAP1/ATP6V1F/CFLAR/PRKCZ/PDK2/APRT/GCLC/IRS2/HDAC9/PIK3R2/ZNF106/PTPRE/SLC2A1/SESN3" 16
"GO:0042770" "GO:0042770" "signal transduction in response to DNA damage" "10/514" "133/18670" 0.00377824632824733 1 0.175218433189173 "E2F4/RGCC/CNOT9/CARM1/BABAM1/ARID3A/CDKN1A/USP10/TFDP1/CEP63" 10
"GO:0030098" "GO:0030098" "lymphocyte differentiation" "19/514" "353/18670" 0.00438576460166597 1 0.197518393890168 "HLX/IL18R1/TCF3/CLEC4E/STK11/PREX1/MYB/PRKCZ/BCL2/CDK6/VAV1/LYL1/BCL6/HDAC9/NKAP/CR1/ADGRG3/FCGR2B/FZD8" 19
"GO:0016482" "GO:0016482" "cytosolic transport" "11/514" "158/18670" 0.0044035315566691 1 0.197518393890168 "RILP/MAPK3/UBE2O/AP2A1/SNX3/RNF126/SPAG9/LAMP1/GOSR2/STX6/SNX5" 11
"GO:0034599" "GO:0034599" "cellular response to oxidative stress" "17/514" "302/18670" 0.0044090596761808 1 0.197518393890168 "SOD2/CFLAR/MAPK3/MYB/PDK2/MPV17/RAD52/BCL2/HIF1A/SNCA/MCL1/TNF/RNF112/TXNRD2/TRAP1/CCS/TLR4" 17
"GO:0051147" "GO:0051147" "regulation of muscle cell differentiation" "12/514" "181/18670" 0.00445269735001307 1 0.197518393890168 "RBM38/SOD2/CFLAR/TCF3/BCL2/TNFSF14/RGS2/HDAC9/EREG/SPAG9/EHD2/CTDP1" 12
"GO:0043242" "GO:0043242" "negative regulation of protein complex disassembly" "7/514" "75/18670" 0.00454777150609309 1 0.199566611535064 "AVIL/MID1IP1/CAMSAP1/DMTN/SPTB/PHF23/TNF" 7
"GO:0043525" "GO:0043525" "positive regulation of neuron apoptotic process" "6/514" "57/18670" 0.00467672205018015 1 0.200806569139697 "MYB/CDC34/FIS1/MCL1/TNF/MAP2K4" 6
"GO:0042100" "GO:0042100" "B cell proliferation" "8/514" "95/18670" 0.00468236644542626 1 0.200806569139697 "BCL2/CDKN1A/CD180/MNDA/IRS2/BCL6/TLR4/FCGR2B" 8
"GO:0006109" "GO:0006109" "regulation of carbohydrate metabolic process" "13/514" "206/18670" 0.00476446552727801 1 0.200806569139697 "PPP1R3B/NUP88/DGAT2/ENTPD5/PDK2/LCMT1/HIF1A/NUP93/SNCA/AP2A1/PFKFB3/IRS2/RUBCNL" 13
"GO:2001234" "GO:2001234" "negative regulation of apoptotic signaling pathway" "14/514" "230/18670" 0.0047728463621932 1 0.200806569139697 "BCL2L1/SOD2/SIAH2/CFLAR/BCL2/HIF1A/GCLC/GATA1/YBX3/MCL1/TNF/GRINA/TRAP1/RAF1" 14
"GO:0002430" "GO:0002430" "complement receptor mediated signaling pathway" "3/514" "13/18670" 0.00482862081736916 1 0.201080160138993 "FPR2/CR1/FPR1" 3
"GO:0071214" "GO:0071214" "cellular response to abiotic stimulus" "18/514" "331/18670" 0.0049275872149269 1 0.201097427708122 "HYAL3/BCL2L1/E2F4/NAMPT/MAPK3/STK11/RHBDD1/MME/ST20/GCLC/CDKN1A/TNFSF14/CAB39/KCNJ2/YBX3/MAP2K4/SLC2A1/TLR4" 18
"GO:0104004" "GO:0104004" "cellular response to environmental stimulus" "18/514" "331/18670" 0.0049275872149269 1 0.201097427708122 "HYAL3/BCL2L1/E2F4/NAMPT/MAPK3/STK11/RHBDD1/MME/ST20/GCLC/CDKN1A/TNFSF14/CAB39/KCNJ2/YBX3/MAP2K4/SLC2A1/TLR4" 18
"GO:0030890" "GO:0030890" "positive regulation of B cell proliferation" "5/514" "41/18670" 0.00513264874865452 1 0.20739217507591 "BCL2/CDKN1A/IRS2/BCL6/TLR4" 5
"GO:1903708" "GO:1903708" "positive regulation of hemopoiesis" "12/514" "185/18670" 0.0052918849957746 1 0.211730011647246 "HLX/MYB/PRKCZ/TRIM58/HIF1A/GATA1/TNFSF11/TESC/TAL1/BCL6/NKAP/TNF" 12
"GO:0043523" "GO:0043523" "regulation of neuron apoptotic process" "13/514" "210/18670" 0.00558663007294781 1 0.217379322245615 "BCL2L1/SOD2/MYB/CDC34/AKT1S1/BCL2/HIF1A/GCLC/SNCA/FIS1/MCL1/TNF/MAP2K4" 13
"GO:0072593" "GO:0072593" "reactive oxygen species metabolic process" "16/514" "284/18670" 0.00560011434687836 1 0.217379322245615 "FPR2/SOD2/CFLAR/PREX1/MPV17/BCL2/HIF1A/CDKN1A/SNCA/VAV1/TNF/PLIN5/CAV1/TRAP1/CCS/TLR4" 16
