"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"hsa05205" "hsa05205" "Proteoglycans in cancer" "13/260" "205/8163" 0.0138153135424535 0.181912394262257 0.160116890943966 "5595/3091/1026/7409/8826/7124/5296/857/286/11211/7099/5894/8325" 13
"hsa05161" "hsa05161" "Hepatitis B" "11/260" "162/8163" 0.0142713794690284 0.181912394262257 0.160116890943966 "5595/317/596/1026/1870/7124/5296/6416/3454/7099/5894" 11
"hsa04621" "hsa04621" "NOD-like receptor signaling pathway" "12/260" "184/8163" 0.014431266833306 0.181912394262257 0.160116890943966 "23710/598/10135/5595/596/81858/6041/7124/3454/837/4793/7099" 12
"hsa04930" "hsa04930" "Type II diabetes mellitus" "5/260" "46/8163" 0.0149006739327446 0.181912394262257 0.160116890943966 "5595/5590/8660/7124/5296" 5
"hsa04613" "hsa04613" "Neutrophil extracellular trap formation" "12/260" "190/8163" 0.0181665435060281 0.184737557784183 0.162603562626639 "2358/366/5595/2212/9734/5296/1378/23569/837/2357/7099/5894" 12
"hsa00061" "hsa00061" "Fatty acid biosynthesis" "3/260" "18/8163" 0.0182887446321549 0.184737557784183 0.162603562626639 "55301/2180/7923" 3
"hsa01232" "hsa01232" "Nucleotide metabolism" "7/260" "85/8163" 0.0183386072549801 0.184737557784183 0.162603562626639 "957/353/2987/4907/3704/1635/284958" 7
"hsa04012" "hsa04012" "ErbB signaling pathway" "7/260" "85/8163" 0.0183386072549801 0.184737557784183 0.162603562626639 "7039/5595/1026/5296/6416/2069/5894" 7
"hsa05224" "hsa05224" "Breast cancer" "10/260" "147/8163" 0.0188080248753667 0.184737557784183 0.162603562626639 "5595/1026/1021/1870/8600/4854/5296/11211/5894/8325" 10
"hsa05210" "hsa05210" "Colorectal cancer" "7/260" "86/8163" 0.0194402007114055 0.184737557784183 0.162603562626639 "7039/5595/596/1026/5296/2069/5894" 7
"hsa04928" "hsa04928" "Parathyroid hormone synthesis, secretion and action" "8/260" "106/8163" 0.0195515491302356 0.184737557784183 0.162603562626639 "5595/2768/596/3727/1026/8600/8521/5894" 8
"hsa05164" "hsa05164" "Influenza A" "11/260" "171/8163" 0.020555117620853 0.184737557784183 0.162603562626639 "5611/5595/317/1021/6041/7124/5296/3454/4793/7099/5894" 11
"hsa04380" "hsa04380" "Osteoclast differentiation" "9/260" "128/8163" 0.0208066191361026 0.184737557784183 0.162603562626639 "5595/2212/3727/8600/2355/7124/5296/3454/2213" 9
"hsa04931" "hsa04931" "Insulin resistance" "8/260" "108/8163" 0.0216270719892186 0.1853905405965 0.163178309488566 "79660/5524/5590/5836/8660/7124/5296/6513" 8
"hsa04920" "hsa04920" "Adipocytokine signaling pathway" "6/260" "69/8163" 0.0221456277163054 0.1853905405965 0.163178309488566 "2180/6794/8660/7124/4793/6513" 6
"hsa04068" "hsa04068" "FoxO signaling pathway" "9/260" "131/8163" 0.0237854320711232 0.193586988801086 0.170392715129391 "23710/6648/5595/6794/1026/8660/604/5296/5894" 9
"hsa05218" "hsa05218" "Melanoma" "6/260" "72/8163" 0.0266937769146161 0.207573848007983 0.182703764188812 "5595/1026/1021/1870/5296/5894" 6
"hsa05222" "hsa05222" "Small cell lung cancer" "7/260" "92/8163" 0.0270346699872239 0.207573848007983 0.182703764188812 "598/317/596/1026/1021/1870/5296" 7
"hsa01524" "hsa01524" "Platinum drug resistance" "6/260" "73/8163" 0.0283377266905097 0.207573848007983 0.182703764188812 "598/5595/317/596/1026/5296" 6
"hsa04115" "hsa04115" "p53 signaling pathway" "6/260" "73/8163" 0.0283377266905097 0.207573848007983 0.182703764188812 "598/317/596/1026/1021/143686" 6
"hsa05418" "hsa05418" "Fluid shear stress and atherosclerosis" "9/260" "139/8163" 0.0331956890709792 0.236968997681687 0.208576987361284 "7850/7056/5590/596/6612/7124/5296/6416/857" 9
"hsa04630" "hsa04630" "JAK-STAT signaling pathway" "10/260" "162/8163" 0.0339682522274091 0.236968997681687 0.208576987361284 "1154/598/596/1026/1439/4170/5296/3570/3454/5894" 10
"hsa05140" "hsa05140" "Leishmaniasis" "6/260" "77/8163" 0.0355763100361137 0.238920889759466 0.210295017032761 "5595/2212/7124/1378/4793/7099" 6
"hsa04071" "hsa04071" "Sphingolipid signaling pathway" "8/260" "119/8163" 0.035878904946814 0.238920889759466 0.210295017032761 "5595/2768/5590/596/7124/5296/5526/5894" 8
"hsa04550" "hsa04550" "Signaling pathways regulating pluripotency of stem cells" "9/260" "143/8163" 0.0387552499722823 0.252339738708416 0.222106110952261 "3625/6929/5595/5013/5296/84759/11211/5894/8325" 9
"hsa04061" "hsa04061" "Viral protein interaction with cytokine and cytokine receptor" "7/260" "100/8163" 0.0399949616984558 0.254750516905382 0.224228046135507 "8809/3577/8794/8740/7124/3579/3570" 7
"hsa04662" "hsa04662" "B cell receptor signaling pathway" "6/260" "82/8163" 0.0461685826081983 0.287816908600045 0.253332648130092 "5595/7409/5296/4793/2213/5894" 6
"hsa04064" "hsa04064" "NF-kappa B signaling pathway" "7/260" "104/8163" 0.0477775331433159 0.291642025228991 0.256699465353342 "598/8837/596/8740/8600/7124/7099" 7
"hsa00230" "hsa00230" "Purine metabolism" "8/260" "128/8163" 0.0514554217784837 0.307682420022362 0.270818009360441 "957/353/471/2987/4907/3704/284958/5236" 8
"hsa04145" "hsa04145" "Phagosome" "9/260" "152/8163" 0.0535030830920874 0.313528066919632 0.275963270685503 "9296/83547/2212/2204/9902/3916/3920/7099/2213" 9
"hsa04151" "hsa04151" "PI3K-Akt signaling pathway" "17/260" "354/8163" 0.0592925753269779 0.340641658251069 0.299828296287091 "598/7039/1291/5595/6794/4602/596/1026/1021/4170/5296/2069/3570/3454/5526/7099/5894" 17
"hsa04218" "hsa04218" "Cellular senescence" "9/260" "156/8163" 0.0610961349050234 0.344253221676382 0.303007146796169 "1874/5595/3805/1026/1021/1870/5296/8945/5894" 9
"hsa04211" "hsa04211" "Longevity regulating pathway" "6/260" "89/8163" 0.0639856981032633 0.347181658226966 0.305584718037027 "6648/6794/84335/8660/5296/143686" 6
"hsa05235" "hsa05235" "PD-L1 expression and PD-1 checkpoint pathway in cancer" "6/260" "89/8163" 0.0639856981032633 0.347181658226966 0.305584718037027 "5595/3091/5296/4793/7099/5894" 6
"hsa04917" "hsa04917" "Prolactin signaling pathway" "5/260" "70/8163" 0.0717035271449076 0.381984244608326 0.336217495703394 "1154/5595/8600/5296/5894" 5
"hsa05144" "hsa05144" "Malaria" "4/260" "50/8163" 0.0740532765511014 0.38745732195487 0.341034826222177 "7124/1378/2995/7099" 4
"hsa04137" "hsa04137" "Mitophagy - animal" "5/260" "72/8163" 0.0788553362744406 0.393501196142528 0.346354564594645 "23710/598/3091/51024/9101" 5
"hsa00640" "hsa00640" "Propanoate metabolism" "3/260" "32/8163" 0.0804890329509268 0.393501196142528 0.346354564594645 "5096/79611/51" 3
"hsa04215" "hsa04215" "Apoptosis - multiple species" "3/260" "32/8163" 0.0804890329509268 0.393501196142528 0.346354564594645 "598/317/596" 3
"hsa00730" "hsa00730" "Thiamine metabolism" "2/260" "15/8163" 0.0808131793536762 0.393501196142528 0.346354564594645 "250/79178" 2
"hsa05417" "hsa05417" "Lipid and atherosclerosis" "11/260" "215/8163" 0.0819234572173865 0.393501196142528 0.346354564594645 "598/6648/9619/5595/317/596/7409/7124/5296/6416/7099" 11
"hsa04060" "hsa04060" "Cytokine-cytokine receptor interaction" "14/260" "295/8163" 0.0881970544428625 0.404460615993123 0.35600090144895 "7850/3625/8809/3577/1439/8794/8740/8600/3556/7124/3579/3570/3604/3454" 14
"hsa04666" "hsa04666" "Fc gamma R-mediated phagocytosis" "6/260" "97/8163" 0.0886727425975182 0.404460615993123 0.35600090144895 "5595/2212/7409/5296/2213/5894" 6
"hsa05167" "hsa05167" "Kaposi sarcoma-associated herpesvirus infection" "10/260" "194/8163" 0.0908338630008947 0.404460615993123 0.35600090144895 "5595/57580/3091/1026/1021/1870/5296/6416/3454/5894" 10
"hsa04152" "hsa04152" "AMPK signaling pathway" "7/260" "121/8163" 0.0911071694728537 0.404460615993123 0.35600090144895 "6794/84335/51719/5209/8660/5296/5526" 7
"hsa04919" "hsa04919" "Thyroid hormone signaling pathway" "7/260" "121/8163" 0.0911071694728537 0.404460615993123 0.35600090144895 "5595/9442/3091/4854/5296/6513/5894" 7
"hsa05131" "hsa05131" "Shigellosis" "12/260" "247/8163" 0.0957960271637636 0.406055860134569 0.357405014309213 "598/7335/5595/84335/596/81858/7124/5296/8945/837/4793/7099" 12
"hsa04933" "hsa04933" "AGE-RAGE signaling pathway in diabetic complications" "6/260" "100/8163" 0.0991028669212425 0.406055860134569 0.357405014309213 "7056/5595/5590/596/7124/5296" 6
"hsa05226" "hsa05226" "Gastric cancer" "8/260" "149/8163" 0.102825998471874 0.406055860134569 0.357405014309213 "5595/596/1026/1870/5296/11211/5894/8325" 8
"hsa04144" "hsa04144" "Endocytosis" "12/260" "251/8163" 0.104630540335238 0.406055860134569 0.357405014309213 "56904/3577/5590/160/6455/26286/8724/857/3579/30846/27131/9101" 12
"hsa00500" "hsa00500" "Starch and sucrose metabolism" "3/260" "36/8163" 0.105814394462806 0.406055860134569 0.357405014309213 "2595/5836/5236" 3
"hsa00512" "hsa00512" "Mucin type O-glycan biosynthesis" "3/260" "36/8163" 0.105814394462806 0.406055860134569 0.357405014309213 "27090/79623/57452" 3
"hsa00760" "hsa00760" "Nicotinate and nicotinamide metabolism" "3/260" "36/8163" 0.105814394462806 0.406055860134569 0.357405014309213 "10135/4907/284958" 3
"hsa05142" "hsa05142" "Chagas disease" "6/260" "102/8163" 0.106402392792465 0.406055860134569 0.357405014309213 "8837/5595/7124/5296/6416/7099" 6
"hsa01212" "hsa01212" "Fatty acid metabolism" "4/260" "57/8163" 0.107378807858261 0.406055860134569 0.357405014309213 "2180/7923/9374/51" 4
"hsa05134" "hsa05134" "Legionellosis" "4/260" "57/8163" 0.107378807858261 0.406055860134569 0.357405014309213 "317/7124/1378/7099" 4
"hsa05169" "hsa05169" "Epstein-Barr virus infection" "10/260" "202/8163" 0.110823447426377 0.406055860134569 0.357405014309213 "317/596/1026/1021/1870/7124/5296/6416/3454/4793" 10
"hsa00240" "hsa00240" "Pyrimidine metabolism" "4/260" "58/8163" 0.112613782538469 0.406055860134569 0.357405014309213 "957/4907/1635/284958" 4
"hsa05213" "hsa05213" "Endometrial cancer" "4/260" "58/8163" 0.112613782538469 0.406055860134569 0.357405014309213 "5595/1026/5296/5894" 4
"hsa04620" "hsa04620" "Toll-like receptor signaling pathway" "6/260" "104/8163" 0.113973200783921 0.406055860134569 0.357405014309213 "5595/7124/5296/6416/3454/7099" 6
"hsa04625" "hsa04625" "C-type lectin receptor signaling pathway" "6/260" "104/8163" 0.113973200783921 0.406055860134569 0.357405014309213 "26253/5595/7124/5296/4046/5894" 6
"hsa04660" "hsa04660" "T cell receptor signaling pathway" "6/260" "104/8163" 0.113973200783921 0.406055860134569 0.357405014309213 "5595/7409/7124/5296/4793/5894" 6
"hsa01240" "hsa01240" "Biosynthesis of cofactors" "8/260" "153/8163" 0.115026062768496 0.406055860134569 0.357405014309213 "7390/3145/51004/2729/250/2235/5498/7389" 8
"hsa04142" "hsa04142" "Lysosome" "7/260" "132/8163" 0.12797398228743 0.446385438216869 0.39290257719825 "8372/4891/9516/9374/3916/3920/285362" 7
"hsa04213" "hsa04213" "Longevity regulating pathway - multiple species" "4/260" "62/8163" 0.134638000007672 0.4641051059088 0.408499195069718 "6648/84335/8660/5296" 4
"hsa05170" "hsa05170" "Human immunodeficiency virus 1 infection" "10/260" "212/8163" 0.139048548615948 0.46780790625861 0.411758351116793 "598/5595/596/8451/7124/5296/8945/7099/5894/6923" 10
"hsa03440" "hsa03440" "Homologous recombination" "3/260" "41/8163" 0.141179583968356 0.46780790625861 0.411758351116793 "29086/5893/5425" 3
"hsa04216" "hsa04216" "Ferroptosis" "3/260" "41/8163" 0.141179583968356 0.46780790625861 0.411758351116793 "4891/2180/2729" 3
"hsa04668" "hsa04668" "TNF signaling pathway" "6/260" "112/8163" 0.146847910182889 0.46780790625861 0.411758351116793 "8809/8837/5595/7124/5296/6416" 6
"hsa05145" "hsa05145" "Toxoplasmosis" "6/260" "112/8163" 0.146847910182889 0.46780790625861 0.411758351116793 "598/5595/596/7124/4793/7099" 6
"hsa04910" "hsa04910" "Insulin signaling pathway" "7/260" "137/8163" 0.146888489337174 0.46780790625861 0.411758351116793 "79660/5595/5590/5836/8660/5296/5894" 7
"hsa05135" "hsa05135" "Yersinia infection" "7/260" "137/8163" 0.146888489337174 0.46780790625861 0.411758351116793 "5595/2212/7409/7124/5296/6416/7099" 7
"hsa04062" "hsa04062" "Chemokine signaling pathway" "9/260" "192/8163" 0.159149842756787 0.501407569115469 0.441332331357248 "5595/57580/3577/5590/7409/5296/3579/4793/5894" 9
"hsa00515" "hsa00515" "Mannose type O-glycan biosynthesis" "2/260" "23/8163" 0.165474055575423 0.515212900052661 0.453483601627095 "8703/2526" 2
"hsa04120" "hsa04120" "Ubiquitin mediated proteolysis" "7/260" "142/8163" 0.167048551211614 0.515212900052661 0.453483601627095 "7325/7327/997/63893/8451/8945/6923" 7
"hsa05165" "hsa05165" "Human papillomavirus infection" "14/260" "331/8163" 0.170470288722717 0.515592847422795 0.453818026292742 "9296/1291/5595/5590/1026/1021/4854/7124/5296/3454/5526/11211/5894/8325" 14
"hsa05166" "hsa05166" "Human T-cell leukemia virus 1 infection" "10/260" "222/8163" 0.170691147440311 0.515592847422795 0.453818026292742 "7850/598/6929/5595/1026/1870/7124/5296/6416/6513" 10
"hsa00534" "hsa00534" "Glycosaminoglycan biosynthesis - heparan sulfate / heparin" "2/260" "24/8163" 0.176929760605761 0.524391920837518 0.461562854698013 "2137/9956" 2
"hsa04141" "hsa04141" "Protein processing in endoplasmic reticulum" "8/260" "171/8163" 0.178813080083095 0.524391920837518 0.461562854698013 "5611/5886/7327/80700/596/27102/573/3300" 8
"hsa04350" "hsa04350" "TGF-beta signaling pathway" "5/260" "94/8163" 0.179944632615004 0.524391920837518 0.461562854698013 "3625/1874/5595/7124/7027" 5
"hsa05163" "hsa05163" "Human cytomegalovirus infection" "10/260" "225/8163" 0.180808149978968 0.524391920837518 0.461562854698013 "5595/2768/1026/1021/1870/7124/5296/3579/3570/5894" 10
"hsa05120" "hsa05120" "Epithelial cell signaling in Helicobacter pylori infection" "4/260" "70/8163" 0.183281927375326 0.524391920837518 0.461562854698013 "9296/3577/6416/3579" 4
"hsa00514" "hsa00514" "Other types of O-glycan biosynthesis" "3/260" "47/8163" 0.187922019412762 0.524391920837518 0.461562854698013 "79623/8703/57452" 3
"hsa00620" "hsa00620" "Pyruvate metabolism" "3/260" "47/8163" 0.187922019412762 0.524391920837518 0.461562854698013 "3029/5160/97" 3
"hsa03420" "hsa03420" "Nucleotide excision repair" "3/260" "47/8163" 0.187922019412762 0.524391920837518 0.461562854698013 "5886/8451/5425" 3
"hsa05150" "hsa05150" "Staphylococcus aureus infection" "5/260" "96/8163" 0.190879050465515 0.527618507418829 0.464402853664858 "2358/2212/2204/2357/2213" 5
"hsa00563" "hsa00563" "Glycosylphosphatidylinositol (GPI)-anchor biosynthesis" "2/260" "26/8163" 0.20017950445969 0.548138385863207 0.482464180120301 "8818/284098" 2
"hsa05231" "hsa05231" "Choline metabolism in cancer" "5/260" "98/8163" 0.202044183185073 0.548138385863207 0.482464180120301 "5595/3091/1119/5296/5894" 5
"hsa04640" "hsa04640" "Hematopoietic cell lineage" "5/260" "99/8163" 0.207708427364711 0.558335497411564 0.491439543257888 "7850/4311/7124/3570/1378" 5
"hsa00601" "hsa00601" "Glycosphingolipid biosynthesis - lacto and neolacto series" "2/260" "27/8163" 0.211936407322692 0.55943574185179 0.492407963907629 "8703/2526" 2
"hsa04966" "hsa04966" "Collecting duct acid secretion" "2/260" "27/8163" 0.211936407322692 0.55943574185179 0.492407963907629 "9296/6521" 2
"hsa03320" "hsa03320" "PPAR signaling pathway" "4/260" "75/8163" 0.21621770284787 0.56564095477166 0.497869710504964 "2180/729359/440503/51" 4
"hsa04934" "hsa04934" "Cushing syndrome" "7/260" "155/8163" 0.224596245749507 0.582360177031908 0.512585749498177 "5595/1026/1021/1870/9101/11211/8325" 7
"hsa04650" "hsa04650" "Natural killer cell mediated cytotoxicity" "6/260" "131/8163" 0.239018073384698 0.614318381594005 0.540714939789945 "5595/7409/7124/5296/3454/5894" 6
"hsa05010" "hsa05010" "Alzheimer disease" "15/260" "384/8163" 0.24236935630757 0.615228940180812 0.541516401452484 "4891/147700/5595/317/29982/4311/516/6622/4728/8660/7124/5296/11211/5894/8325" 15
"hsa04217" "hsa04217" "Necroptosis" "7/260" "159/8163" 0.243571867102301 0.615228940180812 0.541516401452484 "8837/596/5836/81858/7124/3454/7099" 7
"hsa01523" "hsa01523" "Antifolate resistance" "2/260" "30/8163" 0.24753424633361 0.61989345449357 0.545622045449703 "471/7124" 2
"hsa00052" "hsa00052" "Galactose metabolism" "2/260" "31/8163" 0.259459029507274 0.636739021168591 0.560449291130968 "2595/5236" 2
"hsa00410" "hsa00410" "beta-Alanine metabolism" "2/260" "31/8163" 0.259459029507274 0.636739021168591 0.560449291130968 "51/54498" 2
"hsa04659" "hsa04659" "Th17 cell differentiation" "5/260" "108/8163" 0.26078048648543 0.636739021168591 0.560449291130968 "5595/3091/3556/3570/4793" 5
"hsa04146" "hsa04146" "Peroxisome" "4/260" "82/8163" 0.264691022567715 0.640946029854053 0.564152244707178 "2180/6648/4358/51" 4
"hsa00480" "hsa00480" "Glutathione metabolism" "3/260" "57/8163" 0.272494390573313 0.649112653967323 0.571340399576052 "2729/4953/2687" 3
"hsa04923" "hsa04923" "Regulation of lipolysis in adipocytes" "3/260" "57/8163" 0.272494390573313 0.649112653967323 0.571340399576052 "51099/8660/5296" 3
"hsa00920" "hsa00920" "Sulfur metabolism" "1/260" "10/8163" 0.276659090126743 0.653718656509159 0.575394542283973 "8991" 1
"hsa03410" "hsa03410" "Base excision repair" "2/260" "33/8163" 0.283315778827058 0.658821612669271 0.579886097014447 "27343/5425" 2
"hsa04130" "hsa04130" "SNARE interactions in vesicular transport" "2/260" "33/8163" 0.283315778827058 0.658821612669271 0.579886097014447 "9570/10228" 2
"hsa04370" "hsa04370" "VEGF signaling pathway" "3/260" "59/8163" 0.289960966247611 0.667390745212341 0.587428534496223 "5595/5296/5894" 3
"hsa05130" "hsa05130" "Pathogenic Escherichia coli infection" "8/260" "197/8163" 0.291556366509146 0.667390745212341 0.587428534496223 "9071/5595/2768/2212/7124/837/4793/7099" 8
"hsa04710" "hsa04710" "Circadian rhythm" "2/260" "34/8163" 0.29522359295273 0.670380657073284 0.590060215494718 "4783/8945" 2
"hsa04730" "hsa04730" "Long-term depression" "3/260" "60/8163" 0.298726566768194 0.670380657073284 0.590060215494718 "5595/2768/5894" 3
"hsa00130" "hsa00130" "Ubiquinone and other terpenoid-quinone biosynthesis" "1/260" "11/8163" 0.299726505380888 0.670380657073284 0.590060215494718 "51004" 1
"hsa00590" "hsa00590" "Arachidonic acid metabolism" "3/260" "61/8163" 0.307506827167854 0.682571972425616 0.600790850527308 "8529/80142/2687" 3
"hsa03030" "hsa03030" "DNA replication" "2/260" "36/8163" 0.318943362824204 0.692397858104841 0.609439465549438 "246243/5425" 2
"hsa05415" "hsa05415" "Diabetic cardiomyopathy" "8/260" "203/8163" 0.319888466136859 0.692397858104841 0.609439465549438 "5524/5590/5164/516/4728/5296/5160/6513" 8
"hsa05217" "hsa05217" "Basal cell carcinoma" "3/260" "63/8163" 0.32509155442528 0.692397858104841 0.609439465549438 "1026/11211/8325" 3
"hsa04722" "hsa04722" "Neurotrophin signaling pathway" "5/260" "119/8163" 0.329229124105087 0.692397858104841 0.609439465549438 "5595/596/5296/4793/5894" 5
"hsa04960" "hsa04960" "Aldosterone-regulated sodium reabsorption" "2/260" "37/8163" 0.330735532502249 0.692397858104841 0.609439465549438 "5595/5296" 2
"hsa05216" "hsa05216" "Thyroid cancer" "2/260" "37/8163" 0.330735532502249 0.692397858104841 0.609439465549438 "5595/1026" 2
"hsa04072" "hsa04072" "Phospholipase D signaling pathway" "6/260" "148/8163" 0.332639109879487 0.692397858104841 0.609439465549438 "5595/3577/2768/5296/3579/5894" 6
"hsa04929" "hsa04929" "GnRH secretion" "3/260" "64/8163" 0.333886501515111 0.692397858104841 0.609439465549438 "5595/5296/5894" 3
"hsa04010" "hsa04010" "MAPK signaling pathway" "11/260" "294/8163" 0.335134852141299 0.692397858104841 0.609439465549438 "51295/7039/5595/2768/3727/3556/7124/6416/2069/785/5894" 11
"hsa04935" "hsa04935" "Growth hormone synthesis, secretion and action" "5/260" "120/8163" 0.335564832255588 0.692397858104841 0.609439465549438 "5595/8660/5296/6416/5894" 5
"hsa05321" "hsa05321" "Inflammatory bowel disease" "3/260" "65/8163" 0.342677069854932 0.695190610609369 0.611897609481931 "8809/7124/7099" 3
"hsa03450" "hsa03450" "Non-homologous end-joining" "1/260" "13/8163" 0.343685885117153 0.695190610609369 0.611897609481931 "27343" 1
"hsa05323" "hsa05323" "Rheumatoid arthritis" "4/260" "93/8163" 0.344036309004637 0.695190610609369 0.611897609481931 "9296/8600/7124/7099" 4
"hsa00970" "hsa00970" "Aminoacyl-tRNA biosynthesis" "3/260" "66/8163" 0.351458867855055 0.705324988229665 0.620817755043176 "25973/10667/10056" 3
"hsa05221" "hsa05221" "Acute myeloid leukemia" "3/260" "67/8163" 0.360227650963737 0.716633137633219 0.630771039052052 "5595/5296/5894" 3
"hsa05207" "hsa05207" "Chemical carcinogenesis - receptor activation" "8/260" "212/8163" 0.363272138715669 0.716633137633219 0.630771039052052 "85315/5595/596/8600/604/5296/3837/5894" 8
"hsa00533" "hsa00533" "Glycosaminoglycan biosynthesis - keratan sulfate" "1/260" "14/8163" 0.364623513322005 0.716633137633219 0.630771039052052 "8703" 1
"hsa04921" "hsa04921" "Oxytocin signaling pathway" "6/260" "154/8163" 0.36687703291803 0.716633137633219 0.630771039052052 "5595/1026/3759/5997/785/5894" 6
"hsa04110" "hsa04110" "Cell cycle" "5/260" "126/8163" 0.373740400853204 0.72520488377476 0.638315776988742 "1874/1026/1021/1870/7027" 5
"hsa00604" "hsa00604" "Glycosphingolipid biosynthesis - ganglio series" "1/260" "15/8163" 0.384895680034028 0.739998611119418 0.651337020744593 "27090" 1
"hsa04622" "hsa04622" "RIG-I-like receptor signaling pathway" "3/260" "70/8163" 0.386415657000925 0.739998611119418 0.651337020744593 "7124/4793/9755" 3
"hsa04926" "hsa04926" "Relaxin signaling pathway" "5/260" "129/8163" 0.392853260755921 0.745442596063829 0.656128744514598 "5595/5590/5296/6416/5894" 5
"hsa05132" "hsa05132" "Salmonella infection" "9/260" "249/8163" 0.397405530322544 0.745442596063829 0.656128744514598 "147700/83547/5595/596/7124/6416/837/7099/5894" 9
"hsa00071" "hsa00071" "Fatty acid degradation" "2/260" "43/8163" 0.400015820424215 0.745442596063829 0.656128744514598 "2180/51" 2
"hsa05206" "hsa05206" "MicroRNAs in cancer" "11/260" "310/8163" 0.400502371263615 0.745442596063829 0.656128744514598 "5595/596/6541/1026/1021/1870/4854/4170/8660/5296/5894" 11
"hsa04916" "hsa04916" "Melanogenesis" "4/260" "101/8163" 0.402280284564842 0.745442596063829 0.656128744514598 "5595/11211/5894/8325" 4
"hsa00430" "hsa00430" "Taurine and hypotaurine metabolism" "1/260" "16/8163" 0.404523456567061 0.745442596063829 0.656128744514598 "2687" 1
"hsa05146" "hsa05146" "Amoebiasis" "4/260" "102/8163" 0.40951604024576 0.749926248700048 0.660075196448758 "7850/7124/5296/7099" 4
"hsa04974" "hsa04974" "Protein digestion and absorption" "4/260" "103/8163" 0.416734305838214 0.752081721897789 0.661972415537842 "1291/4311/6510/1506" 4
