"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0005769" "GO:0005769" "early endosome" "19/525" "350/19717" 0.00280334800756598 1 0.110840206246891 "HYAL3/SLC11A2/SIAH2/LITAF/MAPK3/UBXN6/MME/KIR2DL4/PACSIN2/STEAP4/SH3GL1/TGFBRAP1/USP10/SNX3/CAV1/STX6/SNX5/USP8/TLR4" 19
"GO:0031968" "GO:0031968" "organelle outer membrane" "13/525" "201/19717" 0.00293280870930425 1 0.110840206246891 "SLC11A2/BCL2L1/ACSL1/MARC1/BCL2/FUNDC2/SNCA/FIS1/TOMM6/MCL1/AKAP1/RTN4IP1/RAF1" 13
"GO:0098562" "GO:0098562" "cytoplasmic side of membrane" "12/525" "178/19717" 0.00299084825559385 1 0.110840206246891 "LITAF/SYAP1/GNA12/AKAP5/SPTB/IQGAP1/RGS2/OSBPL2/SLC4A1/ANK1/SNX5/CACNB4" 12
"GO:0098589" "GO:0098589" "membrane region" "18/525" "328/19717" 0.003190854422259 1 0.110840206246891 "CFLAR/MAPK3/MME/PRKCZ/ARID3A/PACSIN2/AKAP5/IQGAP1/KCNE1/KCNA3/TNF/CAV1/STOML2/BSG/LAMP2/LAT2/EHD2/SLC2A1" 18
"GO:0005743" "GO:0005743" "mitochondrial inner membrane" "23/525" "473/19717" 0.00427183651706035 1 0.138497436553115 "GCAT/BCL2L1/ECSIT/COQ6/LETM2/TIMM10B/SMDT1/MRPS5/SLC25A39/SCO1/MPV17/ATP5MC1/SNCA/MRPL14/FECH/NDUFS8/NDUFAF3/PPOX/STOML2/ABCB10/TRAP1/MRPL23/UCP2" 23
"GO:0070820" "GO:0070820" "tertiary granule" "11/525" "164/19717" 0.00455844089415931 1 0.138552611388263 "FPR2/NIT2/SLC2A3/QPCT/FCAR/LAMP1/CR1/LAMP2/FPR1/CD93/PGM1" 11
"GO:0031301" "GO:0031301" "integral component of organelle membrane" "13/525" "214/19717" 0.00498158546675887 1 0.142507274652792 "SMDT1/ERGIC3/SCO1/FUNDC2/TPST1/FIS1/PPOX/LBR/LAMP1/SYP/ABCB10/LAMP2/STX6" 13
"GO:0019898" "GO:0019898" "extrinsic component of membrane" "16/525" "295/19717" 0.00587874109130962 1 0.152818757372846 "CISH/COQ6/SYAP1/SYTL3/UBXN6/GNA12/NRBF2/PACSIN2/IQGAP1/PIK3R2/RNF112/STOML2/OSBPL2/EHD2/SNX5/USP8" 16
"GO:1904813" "GO:1904813" "ficolin-1-rich granule lumen" "9/525" "124/19717" 0.00597051638653651 1 0.152818757372846 "CRISPLD2/APAF1/QPCT/MVP/MNDA/PYGL/CAB39/KPNB1/PGM1" 9
"GO:0000151" "GO:0000151" "ubiquitin ligase complex" "15/525" "282/19717" 0.00890191656424045 1 0.216457129088373 "TSPAN17/UBE2V1/DCAF12/MED27/ZER1/RANBP10/CUL4A/KLHL2/FBXL13/SHARPIN/UBE2L5/BTRC/PCGF1/UBE3D/ELOB" 15
"GO:0031300" "GO:0031300" "intrinsic component of organelle membrane" "13/525" "237/19717" 0.0112914144899718 1 0.261485388188821 "SMDT1/ERGIC3/SCO1/FUNDC2/TPST1/FIS1/PPOX/LBR/LAMP1/SYP/ABCB10/LAMP2/STX6" 13
"GO:0032592" "GO:0032592" "integral component of mitochondrial membrane" "6/525" "73/19717" 0.0131035134343264 1 0.289656612758794 "SMDT1/SCO1/FUNDC2/FIS1/PPOX/ABCB10" 6
"GO:0098573" "GO:0098573" "intrinsic component of mitochondrial membrane" "6/525" "74/19717" 0.0139489784343665 1 0.294939498246102 "SMDT1/SCO1/FUNDC2/FIS1/PPOX/ABCB10" 6
"GO:0005793" "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" "8/525" "126/19717" 0.0195725261405405 1 0.396601187584636 "PRRG4/ERGIC1/TGFA/CA4/GOLGA2/ERGIC3/WHAMM/GOSR2" 8
"GO:0005811" "GO:0005811" "lipid droplet" "6/525" "81/19717" 0.0209529045480488 1 0.407589132682044 "ABHD5/DGAT2/PLIN4/PLIN5/CAV1/OSBPL2" 6
"GO:0002080" "GO:0002080" "acrosomal membrane" "3/525" "23/19717" 0.0223758380458253 1 0.418527820938108 "HYAL3/CAV1/BSG" 3
"GO:0031313" "GO:0031313" "extrinsic component of endosome membrane" "2/525" "10/19717" 0.0276398980695199 1 0.457073466312627 "SNX5/USP8" 2
"GO:0042581" "GO:0042581" "specific granule" "9/525" "160/19717" 0.027711121324872 1 0.457073466312627 "FPR2/NIT2/SLC2A3/QPCT/FCAR/KPNB1/SLCO4C1/ADGRG3/CD93" 9
"GO:0031965" "GO:0031965" "nuclear membrane" "14/525" "296/19717" 0.0279103682825065 1 0.457073466312627 "BCL2L1/LMNB1/BCL2/ALOX5AP/NUP93/SNCA/DUX4/KPNB1/LBR/NUDT1/TXNL4A/SMOX/DNAJB2/RNF123" 14
"GO:0005774" "GO:0005774" "vacuolar membrane" "18/525" "412/19717" 0.0281960904543504 1 0.457073466312627 "GABARAPL1/SLC11A2/LITAF/ATP6V1F/COL6A1/THBD/RILP/UBXN6/C12orf66/AP2A1/WDR11/TMEM138/SLCO4C1/SPAG9/LAMP1/LAMP2/RUBCNL/FPR1" 18
"GO:0042383" "GO:0042383" "sarcolemma" "8/525" "136/19717" 0.0292567830478447 1 0.458968888560416 "COL6A1/SNTB1/KCNJ2/CAV1/LAMP1/BSG/ANK1/SLC2A1" 8
"GO:0001891" "GO:0001891" "phagocytic cup" "3/525" "27/19717" 0.0341885889928406 1 0.494710252371184 "TNF/SNX5/TLR4" 3
"GO:0005942" "GO:0005942" "phosphatidylinositol 3-kinase complex" "3/525" "27/19717" 0.0341885889928406 1 0.494710252371184 "CISH/NRBF2/PIK3R2" 3
"GO:0035579" "GO:0035579" "specific granule membrane" "6/525" "91/19717" 0.0345868856095005 1 0.494710252371184 "FPR2/SLC2A3/FCAR/SLCO4C1/ADGRG3/CD93" 6
"GO:0005776" "GO:0005776" "autophagosome" "6/525" "93/19717" 0.0378669739609822 1 0.5261516381947 "GABARAPL1/NRBF2/LAMP1/LAMP2/DAPK2/RUBCNL" 6
"GO:0005635" "GO:0005635" "nuclear envelope" "19/525" "464/19717" 0.0430516529287123 1 0.548517839066344 "ROGDI/BCL2L1/LMNB1/MAPK3/NUP88/PRKCZ/MVP/BCL2/ALOX5AP/NUP93/SNCA/DUX4/KPNB1/LBR/NUDT1/TXNL4A/SMOX/DNAJB2/RNF123" 19
"GO:0044455" "GO:0044455" "mitochondrial membrane part" "11/525" "229/19717" 0.0435018307189696 1 0.548517839066344 "COQ6/TIMM10B/SMDT1/SCO1/ATP5MC1/FUNDC2/FIS1/TOMM6/NDUFS8/PPOX/ABCB10" 11
"GO:0031901" "GO:0031901" "early endosome membrane" "8/525" "149/19717" 0.0461961460765239 1 0.548517839066344 "LITAF/UBXN6/KIR2DL4/STEAP4/SH3GL1/SNX3/CAV1/SNX5" 8
"GO:0034774" "GO:0034774" "secretory granule lumen" "14/525" "321/19717" 0.0494360355697229 1 0.548517839066344 "HEBP2/NIT2/DNAJC3/CRISPLD2/APAF1/QPCT/MVP/PCYOX1L/APRT/MNDA/PYGL/CAB39/KPNB1/PTGES2" 14
"GO:0070382" "GO:0070382" "exocytic vesicle" "10/525" "207/19717" 0.0509982606155458 1 0.548517839066344 "ROGDI/BCL2L1/MCTP2/SYTL3/MME/SNCA/RNF112/LAMP1/SYP/STX6" 10
"GO:0005767" "GO:0005767" "secondary lysosome" "2/525" "14/19717" 0.0521237455118222 1 0.548517839066344 "LAMP1/LAMP2" 2
"GO:0038201" "GO:0038201" "TOR complex" "2/525" "14/19717" 0.0521237455118222 1 0.548517839066344 "AKT1S1/SESN3" 2
"GO:0030658" "GO:0030658" "transport vesicle membrane" "10/525" "208/19717" 0.0523642319233342 1 0.548517839066344 "BCL2L1/TGFA/MCTP2/CA4/SNCA/AP2A1/LAMP1/SYP/GOSR2/STX6" 10
"GO:0005766" "GO:0005766" "primary lysosome" "8/525" "155/19717" 0.0558153201770274 1 0.548517839066344 "HEBP2/DNAJC3/MNDA/PTGES2/SLCO4C1/LAMP1/LAMP2/FPR1" 8
"GO:0042582" "GO:0042582" "azurophil granule" "8/525" "155/19717" 0.0558153201770274 1 0.548517839066344 "HEBP2/DNAJC3/MNDA/PTGES2/SLCO4C1/LAMP1/LAMP2/FPR1" 8
"GO:0044448" "GO:0044448" "cell cortex part" "9/525" "184/19717" 0.0582816550977623 1 0.548517839066344 "PRKCZ/DMTN/EPB42/SPTB/PHLDB1/SLC4A1/GYPC/SLC2A1/GPSM2" 9
"GO:0031462" "GO:0031462" "Cul2-RING ubiquitin ligase complex" "2/525" "15/19717" 0.0591079513881282 1 0.548517839066344 "ZER1/ELOB" 2
"GO:0030672" "GO:0030672" "synaptic vesicle membrane" "6/525" "104/19717" 0.0593971222782103 1 0.548517839066344 "BCL2L1/MCTP2/SNCA/LAMP1/SYP/STX6" 6
"GO:0099501" "GO:0099501" "exocytic vesicle membrane" "6/525" "104/19717" 0.0593971222782103 1 0.548517839066344 "BCL2L1/MCTP2/SNCA/LAMP1/SYP/STX6" 6
"GO:0005758" "GO:0005758" "mitochondrial intermembrane space" "5/525" "79/19717" 0.0595481699918491 1 0.548517839066344 "TIMM10B/SNCA/PPOX/STOML2/TRAP1" 5
"GO:0030285" "GO:0030285" "integral component of synaptic vesicle membrane" "3/525" "34/19717" 0.0611057453887435 1 0.548517839066344 "LAMP1/SYP/STX6" 3
"GO:0005901" "GO:0005901" "caveola" "5/525" "80/19717" 0.0621959776586959 1 0.548517839066344 "MAPK3/PACSIN2/CAV1/EHD2/SLC2A1" 5
"GO:0036064" "GO:0036064" "ciliary basal body" "7/525" "133/19717" 0.0652367806666382 1 0.548517839066344 "TBC1D30/CEP19/RILP/BBS2/RILPL1/WDR11/IFT81" 7
"GO:0031902" "GO:0031902" "late endosome membrane" "7/525" "134/19717" 0.0673388395895966 1 0.548517839066344 "SLC11A2/LITAF/RILP/UBXN6/LAMP1/LAMP2/GOSR2" 7
"GO:0035577" "GO:0035577" "azurophil granule membrane" "4/525" "58/19717" 0.0684630628990421 1 0.548517839066344 "SLCO4C1/LAMP1/LAMP2/FPR1" 4
"GO:0001669" "GO:0001669" "acrosomal vesicle" "6/525" "108/19717" 0.0687197741919509 1 0.548517839066344 "HYAL3/ADAM15/CAV1/NUDT1/SPAG9/BSG" 6
"GO:0060205" "GO:0060205" "cytoplasmic vesicle lumen" "14/525" "338/19717" 0.0694113265307314 1 0.548517839066344 "HEBP2/NIT2/DNAJC3/CRISPLD2/APAF1/QPCT/MVP/PCYOX1L/APRT/MNDA/PYGL/CAB39/KPNB1/PTGES2" 14
"GO:0000421" "GO:0000421" "autophagosome membrane" "3/525" "36/19717" 0.0701689603820514 1 0.548517839066344 "GABARAPL1/LAMP2/RUBCNL" 3
"GO:0008021" "GO:0008021" "synaptic vesicle" "9/525" "191/19717" 0.0701710165342446 1 0.548517839066344 "ROGDI/BCL2L1/MCTP2/MME/SNCA/RNF112/LAMP1/SYP/STX6" 9
"GO:0090575" "GO:0090575" "RNA polymerase II transcription factor complex" "8/525" "163/19717" 0.0704939962949173 1 0.548517839066344 "E2F4/TCF3/CARM1/HIF1A/JUND/E2F2/TLE3/TFDP1" 8
"GO:0031983" "GO:0031983" "vesicle lumen" "14/525" "339/19717" 0.0707311043629142 1 0.548517839066344 "HEBP2/NIT2/DNAJC3/CRISPLD2/APAF1/QPCT/MVP/PCYOX1L/APRT/MNDA/PYGL/CAB39/KPNB1/PTGES2" 14
"GO:0045171" "GO:0045171" "intercellular bridge" "4/525" "59/19717" 0.0719713461956164 1 0.548517839066344 "AGBL5/SNRNP25/NINL/EHD2" 4
"GO:0000922" "GO:0000922" "spindle pole" "8/525" "164/19717" 0.0724797644505563 1 0.548517839066344 "CEP19/BOD1L1/GOLGA2/CEP85/CEP63/UBXN2B/CTDP1/GPSM2" 8
"GO:0031143" "GO:0031143" "pseudopodium" "2/525" "17/19717" 0.0739561804274571 1 0.548517839066344 "MAPK3/RAF1" 2
"GO:0019897" "GO:0019897" "extrinsic component of plasma membrane" "8/525" "165/19717" 0.0744992234184122 1 0.548517839066344 "SYAP1/SYTL3/GNA12/IQGAP1/STOML2/OSBPL2/SNX5/USP8" 8
"GO:0005778" "GO:0005778" "peroxisomal membrane" "4/525" "60/19717" 0.0755696113778632 1 0.548517839066344 "ACSL1/MPV17/FIS1/ACOX1" 4
"GO:0031903" "GO:0031903" "microbody membrane" "4/525" "60/19717" 0.0755696113778632 1 0.548517839066344 "ACSL1/MPV17/FIS1/ACOX1" 4
"GO:0031970" "GO:0031970" "organelle envelope lumen" "5/525" "88/19717" 0.0857171788057324 1 0.604243003067511 "TIMM10B/SNCA/PPOX/STOML2/TRAP1" 5
"GO:0001726" "GO:0001726" "ruffle" "8/525" "172/19717" 0.0895785323200244 1 0.604243003067511 "BMX/KLHL2/FGD4/PACSIN2/CDK6/TESC/IQGAP1/SNX5" 8
"GO:0005775" "GO:0005775" "vacuolar lumen" "8/525" "172/19717" 0.0895785323200244 1 0.604243003067511 "HEBP2/DNAJC3/PPT2/MNDA/PTGES2/LAMP2/CHID1/DAPK2" 8
"GO:0030863" "GO:0030863" "cortical cytoskeleton" "6/525" "116/19717" 0.0897569988987936 1 0.604243003067511 "DMTN/EPB42/SPTB/SLC4A1/GYPC/SLC2A1" 6
"GO:0000159" "GO:0000159" "protein phosphatase type 2A complex" "2/525" "19/19717" 0.0898427975994439 1 0.604243003067511 "PTPA/PPP2R5B" 2
"GO:0010008" "GO:0010008" "endosome membrane" "18/525" "479/19717" 0.090987815965802 1 0.604243003067511 "SLC11A2/LITAF/RILP/UBXN6/KIR2DL4/PACSIN2/STEAP4/AP2A1/SH3GL1/SNX3/CAV1/LAMP1/LAMP2/EHD2/GOSR2/SNX5/USP8/TLR4" 18
"GO:0031234" "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" "5/525" "91/19717" 0.095586031530832 1 0.604243003067511 "SYAP1/GNA12/IQGAP1/OSBPL2/SNX5" 5
"GO:0030904" "GO:0030904" "retromer complex" "2/525" "20/19717" 0.0981282229380705 1 0.604243003067511 "SNX3/SNX5" 2
"GO:0031307" "GO:0031307" "integral component of mitochondrial outer membrane" "2/525" "20/19717" 0.0981282229380705 1 0.604243003067511 "FUNDC2/FIS1" 2
"GO:0043194" "GO:0043194" "axon initial segment" "2/525" "20/19717" 0.0981282229380705 1 0.604243003067511 "ANKRD9/ANK1" 2
"GO:0034704" "GO:0034704" "calcium channel complex" "4/525" "66/19717" 0.0989885515986397 1 0.604243003067511 "SMDT1/PTPA/FKBP1B/CACNB4" 4
"GO:0032580" "GO:0032580" "Golgi cisterna membrane" "5/525" "92/19717" 0.0989988444718314 1 0.604243003067511 "GOLGA2/GOLGA8K/B4GALT3/CHSY1/FUT4" 5
"GO:0000307" "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" "3/525" "42/19717" 0.100641772913517 1 0.604243003067511 "CDKN1A/CDK6/CCNI" 3
"GO:0099738" "GO:0099738" "cell cortex region" "3/525" "42/19717" 0.100641772913517 1 0.604243003067511 "PRKCZ/PHLDB1/GPSM2" 3
"GO:0030133" "GO:0030133" "transport vesicle" "15/525" "392/19717" 0.103119539225192 1 0.611569025956853 "ROGDI/BCL2L1/TGFA/MCTP2/SYTL3/CA4/CRISPLD2/MME/SNCA/AP2A1/RNF112/LAMP1/SYP/GOSR2/STX6" 15
"GO:0031514" "GO:0031514" "motile cilium" "8/525" "179/19717" 0.10629660996574 1 0.614655639952844 "HYAL3/KLC3/ROPN1L/HIF1A/FBXL13/BBS2/ADAM15/IFT81" 8
"GO:0031306" "GO:0031306" "intrinsic component of mitochondrial outer membrane" "2/525" "21/19717" 0.106618147689787 1 0.614655639952844 "FUNDC2/FIS1" 2
"GO:0005923" "GO:0005923" "bicellular tight junction" "6/525" "123/19717" 0.110719583829248 1 0.614655639952844 "NHS/CLDN10/PRKCZ/YBX3/UBN1/CGNL1" 6
"GO:0005667" "GO:0005667" "transcription factor complex" "14/525" "365/19717" 0.110900699044018 1 0.614655639952844 "E2F4/TCF3/MED27/CARM1/HIF1A/JUND/GATA1/E2F2/TAL1/TLE3/HDAC9/PBX2/TFDP1/GCM1" 14
"GO:0042629" "GO:0042629" "mast cell granule" "2/525" "22/19717" 0.115295858576662 1 0.614655639952844 "CXCR2/LAT2" 2
"GO:0097038" "GO:0097038" "perinuclear endoplasmic reticulum" "2/525" "22/19717" 0.115295858576662 1 0.614655639952844 "OSBP2/DGAT2" 2
"GO:0097225" "GO:0097225" "sperm midpiece" "2/525" "22/19717" 0.115295858576662 1 0.614655639952844 "HYAL3/IFT81" 2
"GO:0008287" "GO:0008287" "protein serine/threonine phosphatase complex" "3/525" "45/19717" 0.117542912965008 1 0.614655639952844 "PPP1R3B/PTPA/PPP2R5B" 3
"GO:0031304" "GO:0031304" "intrinsic component of mitochondrial inner membrane" "3/525" "45/19717" 0.117542912965008 1 0.614655639952844 "SMDT1/SCO1/PPOX" 3
"GO:0031305" "GO:0031305" "integral component of mitochondrial inner membrane" "3/525" "45/19717" 0.117542912965008 1 0.614655639952844 "SMDT1/SCO1/PPOX" 3
"GO:1903293" "GO:1903293" "phosphatase complex" "3/525" "45/19717" 0.117542912965008 1 0.614655639952844 "PPP1R3B/PTPA/PPP2R5B" 3
"GO:0005903" "GO:0005903" "brush border" "5/525" "99/19717" 0.124546070521101 1 0.625934838165494 "SLC11A2/CA4/GNA12/MME/SNX5" 5
"GO:0070160" "GO:0070160" "tight junction" "6/525" "128/19717" 0.127088357779817 1 0.625934838165494 "NHS/CLDN10/PRKCZ/YBX3/UBN1/CGNL1" 6
"GO:0098563" "GO:0098563" "intrinsic component of synaptic vesicle membrane" "3/525" "47/19717" 0.129355474640883 1 0.625934838165494 "LAMP1/SYP/STX6" 3
"GO:0031227" "GO:0031227" "intrinsic component of endoplasmic reticulum membrane" "7/525" "158/19717" 0.129711461331673 1 0.625934838165494 "ERGIC3/RHBDD1/DGAT2/SLC37A3/DPM2/FKBP8/DNAJB2" 7
"GO:0031461" "GO:0031461" "cullin-RING ubiquitin ligase complex" "7/525" "158/19717" 0.129711461331673 1 0.625934838165494 "DCAF12/ZER1/CUL4A/KLHL2/FBXL13/BTRC/ELOB" 7
"GO:0018995" "GO:0018995" "host" "4/525" "73/19717" 0.129996640090864 1 0.625934838165494 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0043657" "GO:0043657" "host cell" "4/525" "73/19717" 0.129996640090864 1 0.625934838165494 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0070821" "GO:0070821" "tertiary granule membrane" "4/525" "73/19717" 0.129996640090864 1 0.625934838165494 "FPR2/SLC2A3/FCAR/CD93" 4
"GO:0031312" "GO:0031312" "extrinsic component of organelle membrane" "3/525" "48/19717" 0.135413264044995 1 0.645623611855394 "COQ6/SNX5/USP8" 3
"GO:0034399" "GO:0034399" "nuclear periphery" "6/525" "131/19717" 0.137441287010601 1 0.648930757270287 "LMNB1/MYB/PRKCZ/NUP93/RNASEL/SRPK1" 6
"GO:0005770" "GO:0005770" "late endosome" "10/525" "256/19717" 0.14716030795183 1 0.660144218193013 "SLC11A2/LITAF/RILP/MAPK3/UBXN6/LAMP1/LAMP2/IFNAR1/CHID1/GOSR2" 10
"GO:0071005" "GO:0071005" "U2-type precatalytic spliceosome" "3/525" "50/19717" 0.147811671837602 1 0.660144218193013 "LSM2/TXNL4A/SNRPA1" 3
"GO:0044215" "GO:0044215" "other organism" "4/525" "77/19717" 0.149306970205162 1 0.660144218193013 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0044216" "GO:0044216" "other organism cell" "4/525" "77/19717" 0.149306970205162 1 0.660144218193013 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0044217" "GO:0044217" "other organism part" "4/525" "77/19717" 0.149306970205162 1 0.660144218193013 "NUP88/SCO1/NUP93/KPNB1" 4
"GO:0005765" "GO:0005765" "lysosomal membrane" "13/525" "354/19717" 0.152527446888191 1 0.660144218193013 "SLC11A2/LITAF/COL6A1/RILP/UBXN6/C12orf66/AP2A1/WDR11/SLCO4C1/SPAG9/LAMP1/LAMP2/FPR1" 13
"GO:0042470" "GO:0042470" "melanosome" "5/525" "106/19717" 0.152800649228961 1 0.660144218193013 "SLC1A5/MLANA/LAMP1/BSG/SLC2A1" 5
"GO:0048770" "GO:0048770" "pigment granule" "5/525" "106/19717" 0.152800649228961 1 0.660144218193013 "SLC1A5/MLANA/LAMP1/BSG/SLC2A1" 5
"GO:0043195" "GO:0043195" "terminal bouton" "3/525" "51/19717" 0.154144214594518 1 0.660144218193013 "SNCA/SYP/BLVRB" 3
"GO:0071011" "GO:0071011" "precatalytic spliceosome" "3/525" "51/19717" 0.154144214594518 1 0.660144218193013 "LSM2/TXNL4A/SNRPA1" 3
"GO:0098852" "GO:0098852" "lytic vacuole membrane" "13/525" "355/19717" 0.154748092706284 1 0.660144218193013 "SLC11A2/LITAF/COL6A1/RILP/UBXN6/C12orf66/AP2A1/WDR11/SLCO4C1/SPAG9/LAMP1/LAMP2/FPR1" 13
"GO:0098798" "GO:0098798" "mitochondrial protein complex" "10/525" "262/19717" 0.162945432870951 1 0.688490724772069 "TIMM10B/SMDT1/MRPS5/PDK2/ATP5MC1/MCCC2/MRPL14/TOMM6/NDUFS8/MRPL23" 10
"GO:0016363" "GO:0016363" "nuclear matrix" "5/525" "109/19717" 0.165661821643199 1 0.688490724772069 "LMNB1/MYB/PRKCZ/RNASEL/SRPK1" 5
"GO:0044853" "GO:0044853" "plasma membrane raft" "5/525" "109/19717" 0.165661821643199 1 0.688490724772069 "MAPK3/PACSIN2/CAV1/EHD2/SLC2A1" 5
"GO:0031526" "GO:0031526" "brush border membrane" "3/525" "53/19717" 0.167055866335387 1 0.688490724772069 "SLC11A2/CA4/GNA12" 3
"GO:0044798" "GO:0044798" "nuclear transcription factor complex" "8/525" "201/19717" 0.168951469107317 1 0.69045182421566 "E2F4/TCF3/CARM1/HIF1A/JUND/E2F2/TLE3/TFDP1" 8
"GO:0000137" "GO:0000137" "Golgi cis cisterna" "2/525" "28/19717" 0.170459791145778 1 0.690810732538153 "GOLGA2/GOLGA8K" 2
"GO:0030496" "GO:0030496" "midbody" "7/525" "173/19717" 0.179473859848626 1 0.718590123592611 "AGBL5/IQGAP1/ZFYVE19/CTDP1/CCDC124/USP8/SLC2A1" 7
"GO:1904724" "GO:1904724" "tertiary granule lumen" "3/525" "55/19717" 0.180269686849315 1 0.718590123592611 "NIT2/QPCT/PGM1" 3
"GO:0043296" "GO:0043296" "apical junction complex" "6/525" "143/19717" 0.18250470943398 1 0.721584730496353 "NHS/CLDN10/PRKCZ/YBX3/UBN1/CGNL1" 6
"GO:0031252" "GO:0031252" "cell leading edge" "14/525" "403/19717" 0.18958907773681 1 0.729931839187359 "GABARAPL1/NHS/BMX/PRKCZ/KLHL2/FGD4/PACSIN2/CDK6/CADM4/AKAP5/TESC/IQGAP1/ANK1/SNX5" 14
"GO:0005791" "GO:0005791" "rough endoplasmic reticulum" "4/525" "85/19717" 0.190869229919341 1 0.729931839187359 "CA4/PLOD1/SNCA/KCNJ2" 4
"GO:0016328" "GO:0016328" "lateral plasma membrane" "3/525" "57/19717" 0.19375417708204 1 0.729931839187359 "GNA12/IQGAP1/GPSM2" 3
"GO:0032589" "GO:0032589" "neuron projection membrane" "3/525" "57/19717" 0.19375417708204 1 0.729931839187359 "GABARAPL1/AKAP5/ANK1" 3
"GO:0031985" "GO:0031985" "Golgi cisterna" "5/525" "116/19717" 0.197223648461389 1 0.729931839187359 "GOLGA2/GOLGA8K/B4GALT3/CHSY1/FUT4" 5
"GO:0005938" "GO:0005938" "cell cortex" "11/525" "308/19717" 0.20050425686966 1 0.729931839187359 "PRKCZ/SNCA/DMTN/EPB42/SPTB/PHLDB1/CAV1/SLC4A1/GYPC/SLC2A1/GPSM2" 11
"GO:0008076" "GO:0008076" "voltage-gated potassium channel complex" "4/525" "87/19717" 0.201786255135945 1 0.729931839187359 "KCNE5/KCNJ2/KCNE1/KCNA3" 4
"GO:1902554" "GO:1902554" "serine/threonine protein kinase complex" "4/525" "88/19717" 0.207313354008812 1 0.729931839187359 "CDKN1A/CDK6/CAB39/CCNI" 4
"GO:0032839" "GO:0032839" "dendrite cytoplasm" "2/525" "32/19717" 0.209220938790822 1 0.729931839187359 "GABARAPL1/MAP2K4" 2
