"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0031406" "GO:0031406" "carboxylic acid binding" "11/514" "193/17697" 0.025700750878231 0.485693801214348 0.471245244198819 "GCLC/ALOX5AP/LYVE1/PLOD1/PYGL/CYP26C1/ACOX1/EGLN1/PADI4/ALKBH3/SESN3" 11
"GO:0016627" "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" "5/514" "58/17697" 0.0263108746570704 0.485693801214348 0.471245244198819 "PPOX/ACOX1/LBR/BLVRB/DUS4L" 5
"GO:0050660" "GO:0050660" "flavin adenine dinucleotide binding" "6/514" "79/17697" 0.0272618495494971 0.485693801214348 0.471245244198819 "COQ6/STEAP4/PPOX/TXNRD2/ACOX1/DUS4L" 6
"GO:0030246" "GO:0030246" "carbohydrate binding" "14/514" "271/17697" 0.0274522583295066 0.485693801214348 0.471245244198819 "SLC2A3/CLEC4E/GANC/GALNT14/PLOD1/PYGL/MRC2/CLEC18A/GALNT16/BSG/CHID1/EGLN1/ALKBH3/CD93" 14
"GO:0019865" "GO:0019865" "immunoglobulin binding" "3/514" "24/17697" 0.0313478415738033 0.527561236242055 0.511867194889317 "FCGR2A/FCAR/FCGR2B" 3
"GO:0120013" "GO:0120013" "intermembrane lipid transfer activity" "3/514" "24/17697" 0.0313478415738033 0.527561236242055 0.511867194889317 "ABCG1/OSBPL2/GRAMD1C" 3
"GO:0030957" "GO:0030957" "Tat protein binding" "2/514" "10/17697" 0.0324658200453311 0.52946117166321 0.513710610492451 "GABARAPL1/CTDP1" 2
"GO:0043028" "GO:0043028" "cysteine-type endopeptidase regulator activity involved in apoptotic process" "4/514" "42/17697" 0.0329954063500261 0.52946117166321 0.513710610492451 "APAF1/ST20/SNCA/TNFSF14" 4
"GO:0043178" "GO:0043178" "alcohol binding" "6/514" "85/17697" 0.037184310629402 0.548198327574528 0.531890368172997 "OSBP2/ABCG1/CAV1/SYP/OSBPL2/GRAMD1C" 6
"GO:0043177" "GO:0043177" "organic acid binding" "11/514" "205/17697" 0.0374768529209334 0.548198327574528 0.531890368172997 "GCLC/ALOX5AP/LYVE1/PLOD1/PYGL/CYP26C1/ACOX1/EGLN1/PADI4/ALKBH3/SESN3" 11
"GO:0005536" "GO:0005536" "glucose binding" "2/514" "11/17697" 0.0389300261610896 0.548198327574528 0.531890368172997 "SLC2A3/PYGL" 2
"GO:0019864" "GO:0019864" "IgG binding" "2/514" "11/17697" 0.0389300261610896 0.548198327574528 0.531890368172997 "FCGR2A/FCGR2B" 2
"GO:0047429" "GO:0047429" "nucleoside-triphosphate diphosphatase activity" "2/514" "11/17697" 0.0389300261610896 0.548198327574528 0.531890368172997 "NUDT1/ITPA" 2
"GO:1901612" "GO:1901612" "cardiolipin binding" "2/514" "11/17697" 0.0389300261610896 0.548198327574528 0.531890368172997 "MME/STOML2" 2
"GO:0005249" "GO:0005249" "voltage-gated potassium channel activity" "6/514" "87/17697" 0.0409434068335198 0.565019014302573 0.548210668339339 "KCNE5/KCNJ2/KCNJ15/KCNE1/KCNA3/KCNT1" 6
"GO:0003714" "GO:0003714" "transcription corepressor activity" "12/514" "238/17697" 0.0457755872057885 0.59574954052205 0.578027014144964 "BASP1/CDYL2/SIAH2/MXD1/JDP2/JAZF1/UBP1/MXD4/YBX3/NFIL3/TLE3/HDAC9" 12
"GO:0034452" "GO:0034452" "dynactin binding" "2/514" "12/17697" 0.0458348041445365 0.59574954052205 0.578027014144964 "BICDL1/SNX5" 2
"GO:1902282" "GO:1902282" "voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization" "2/514" "12/17697" 0.0458348041445365 0.59574954052205 0.578027014144964 "KCNE5/KCNE1" 2
"GO:0030507" "GO:0030507" "spectrin binding" "3/514" "28/17697" 0.0466238770843344 0.59574954052205 0.578027014144964 "CAMSAP1/DMTN/ANK1" 3
"GO:0071889" "GO:0071889" "14-3-3 protein binding" "3/514" "29/17697" 0.0509199990792578 0.611215979117914 0.593033352736832 "PRKCZ/TBC1D22B/IRS2" 3
"GO:0008179" "GO:0008179" "adenylate cyclase binding" "2/514" "13/17697" 0.0531492155754708 0.611215979117914 0.593033352736832 "AKAP5/RAF1" 2
"GO:0008253" "GO:0008253" "5'-nucleotidase activity" "2/514" "13/17697" 0.0531492155754708 0.611215979117914 0.593033352736832 "NT5E/NT5DC4" 2
"GO:0016208" "GO:0016208" "AMP binding" "2/514" "13/17697" 0.0531492155754708 0.611215979117914 0.593033352736832 "APRT/PYGL" 2
"GO:0016840" "GO:0016840" "carbon-nitrogen lyase activity" "2/514" "13/17697" 0.0531492155754708 0.611215979117914 0.593033352736832 "HAL/APMAP" 2
"GO:0072542" "GO:0072542" "protein phosphatase activator activity" "2/514" "13/17697" 0.0531492155754708 0.611215979117914 0.593033352736832 "PTPA/PPP2R5B" 2
"GO:0030332" "GO:0030332" "cyclin binding" "3/514" "30/17697" 0.0554008944140756 0.616558341059873 0.598216788579831 "CDKN1A/CDK6/UBE3D" 3
"GO:0070273" "GO:0070273" "phosphatidylinositol-4-phosphate binding" "3/514" "30/17697" 0.0554008944140756 0.616558341059873 0.598216788579831 "SNX3/RUBCNL/SNX5" 3
"GO:0061630" "GO:0061630" "ubiquitin protein ligase activity" "11/514" "221/17697" 0.0584262733097995 0.639906802916851 0.620870673768295 "HECW2/SIAH2/RNF149/MED27/UBE2O/TRIM58/RNF112/RNF126/MKRN1/BTRC/UBE3D" 11
"GO:0045309" "GO:0045309" "protein phosphorylated amino acid binding" "4/514" "51/17697" 0.0602753135766662 0.642354811572897 0.623245858368212 "MAPK3/VAV1/PIK3R2/BTRC" 4
"GO:0046935" "GO:0046935" "1-phosphatidylinositol-3-kinase regulator activity" "2/514" "14/17697" 0.0608437414660877 0.642354811572897 0.623245858368212 "CISH/PIK3R2" 2
"GO:0015459" "GO:0015459" "potassium channel regulator activity" "4/514" "52/17697" 0.0638675285511768 0.642354811572897 0.623245858368212 "KCNE5/PRKCZ/KCNE1/CAV1" 4
"GO:0051721" "GO:0051721" "protein phosphatase 2A binding" "3/514" "32/17697" 0.0649024568479204 0.642354811572897 0.623245858368212 "BOD1L1/PTPA/BCL2" 3
"GO:0071949" "GO:0071949" "FAD binding" "3/514" "32/17697" 0.0649024568479204 0.642354811572897 0.623245858368212 "COQ6/STEAP4/ACOX1" 3
"GO:0016810" "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" "7/514" "123/17697" 0.0674381558320143 0.642354811572897 0.623245858368212 "VNN3/VNN2/NIT2/ATIC/HDAC9/DCTD/PADI4" 7
"GO:0001846" "GO:0001846" "opsonin binding" "2/514" "15/17697" 0.0688902261686875 0.642354811572897 0.623245858368212 "CR1/CD93" 2
"GO:0008252" "GO:0008252" "nucleotidase activity" "2/514" "15/17697" 0.0688902261686875 0.642354811572897 0.623245858368212 "NT5E/NT5DC4" 2
"GO:0015271" "GO:0015271" "outward rectifier potassium channel activity" "2/514" "15/17697" 0.0688902261686875 0.642354811572897 0.623245858368212 "KCNA3/KCNT1" 2
"GO:0097153" "GO:0097153" "cysteine-type endopeptidase activity involved in apoptotic process" "2/514" "15/17697" 0.0688902261686875 0.642354811572897 0.623245858368212 "CFLAR/CASP4" 2
"GO:1901611" "GO:1901611" "phosphatidylglycerol binding" "2/514" "15/17697" 0.0688902261686875 0.642354811572897 0.623245858368212 "MME/STOML2" 2
"GO:0005251" "GO:0005251" "delayed rectifier potassium channel activity" "3/514" "33/17697" 0.0699152286141917 0.643220103250563 0.624085409103522 "KCNE5/KCNE1/KCNA3" 3
"GO:0061659" "GO:0061659" "ubiquitin-like protein ligase activity" "11/514" "230/17697" 0.0730740623991199 0.663435566518325 0.643699497033798 "HECW2/SIAH2/RNF149/MED27/UBE2O/TRIM58/RNF112/RNF126/MKRN1/BTRC/UBE3D" 11
"GO:0004708" "GO:0004708" "MAP kinase kinase activity" "2/514" "16/17697" 0.0772618233343065 0.666383226258393 0.646559468955512 "MAPK3/MAP2K4" 2
"GO:0008656" "GO:0008656" "cysteine-type endopeptidase activator activity involved in apoptotic process" "2/514" "16/17697" 0.0772618233343065 0.666383226258393 0.646559468955512 "APAF1/ST20" 2
"GO:0019211" "GO:0019211" "phosphatase activator activity" "2/514" "16/17697" 0.0772618233343065 0.666383226258393 0.646559468955512 "PTPA/PPP2R5B" 2
"GO:0050780" "GO:0050780" "dopamine receptor binding" "2/514" "16/17697" 0.0772618233343065 0.666383226258393 0.646559468955512 "GNA12/SNX5" 2
"GO:0016831" "GO:0016831" "carboxy-lyase activity" "3/514" "35/17697" 0.0804434229981708 0.677435888855769 0.657283333809717 "ODC1/FAHD1/UROD" 3
"GO:0019207" "GO:0019207" "kinase regulator activity" "10/514" "207/17697" 0.080506873748077 0.677435888855769 0.657283333809717 "CISH/DNAJC3/STK11/RGCC/CDKN1A/CAB39/TESC/IQGAP1/PIK3R2/CCNI" 10
"GO:0030295" "GO:0030295" "protein kinase activator activity" "5/514" "80/17697" 0.0831219040459279 0.681537140885725 0.661262580630543 "STK11/RGCC/CDKN1A/CAB39/IQGAP1" 5
"GO:0030676" "GO:0030676" "Rac guanyl-nucleotide exchange factor activity" "2/514" "17/17697" 0.0859329438508088 0.681537140885725 0.661262580630543 "PREX1/VAV1" 2
"GO:0035014" "GO:0035014" "phosphatidylinositol 3-kinase regulator activity" "2/514" "17/17697" 0.0859329438508088 0.681537140885725 0.661262580630543 "CISH/PIK3R2" 2
"GO:0042813" "GO:0042813" "Wnt-activated receptor activity" "2/514" "17/17697" 0.0859329438508088 0.681537140885725 0.661262580630543 "FZD10/FZD8" 2
"GO:0070628" "GO:0070628" "proteasome binding" "2/514" "17/17697" 0.0859329438508088 0.681537140885725 0.661262580630543 "RAD23A/PSMF1" 2
"GO:0015144" "GO:0015144" "carbohydrate transmembrane transporter activity" "3/514" "37/17697" 0.0916113423536359 0.694264829863719 0.673611642705301 "AQP9/SLC2A3/SLC2A1" 3
"GO:0016790" "GO:0016790" "thiolester hydrolase activity" "3/514" "37/17697" 0.0916113423536359 0.694264829863719 0.673611642705301 "OLAH/HAGH/PPT2" 3
"GO:0005507" "GO:0005507" "copper ion binding" "4/514" "59/17697" 0.0920192143432244 0.694264829863719 0.673611642705301 "SCO1/SNCA/SUMF1/CCS" 4
"GO:0051219" "GO:0051219" "phosphoprotein binding" "5/514" "83/17697" 0.0937616689933379 0.694264829863719 0.673611642705301 "MAPK3/SNCA/VAV1/PIK3R2/BTRC" 5
"GO:0031435" "GO:0031435" "mitogen-activated protein kinase kinase kinase binding" "2/514" "18/17697" 0.0948792056913923 0.694264829863719 0.673611642705301 "TCF3/MAP2K4" 2
"GO:0070851" "GO:0070851" "growth factor receptor binding" "7/514" "134/17697" 0.0958596249487549 0.694264829863719 0.673611642705301 "TGFA/CNOT9/CADM4/IL1RAP/RNF126/EREG/IL6R" 7
"GO:0016248" "GO:0016248" "channel inhibitor activity" "3/514" "38/17697" 0.0974232448031014 0.694264829863719 0.673611642705301 "BCL2/CAV1/FKBP1B" 3
"GO:0043531" "GO:0043531" "ADP binding" "3/514" "38/17697" 0.0974232448031014 0.694264829863719 0.673611642705301 "ABCG1/APAF1/GCLC" 3
"GO:0048487" "GO:0048487" "beta-tubulin binding" "3/514" "38/17697" 0.0974232448031014 0.694264829863719 0.673611642705301 "GABARAPL1/SNCA/RGS2" 3
"GO:0020037" "GO:0020037" "heme binding" "7/514" "135/17697" 0.0987286518050605 0.694264829863719 0.673611642705301 "HEBP2/CYP4F2/HEBP1/STEAP4/EIF2AK1/CYP26C1/PTGES2" 7
"GO:0032266" "GO:0032266" "phosphatidylinositol-3-phosphate binding" "3/514" "39/17697" 0.103380507894837 0.694264829863719 0.673611642705301 "SNX3/ZFYVE19/RUBCNL" 3
"GO:0004653" "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" "2/514" "19/17697" 0.104077385606783 0.694264829863719 0.673611642705301 "GALNT14/GALNT16" 2
"GO:0016505" "GO:0016505" "peptidase activator activity involved in apoptotic process" "2/514" "19/17697" 0.104077385606783 0.694264829863719 0.673611642705301 "APAF1/ST20" 2
"GO:0031690" "GO:0031690" "adrenergic receptor binding" "2/514" "19/17697" 0.104077385606783 0.694264829863719 0.673611642705301 "SH3GL1/AKAP5" 2
"GO:0019209" "GO:0019209" "kinase activator activity" "5/514" "86/17697" 0.1050617801742 0.694264829863719 0.673611642705301 "STK11/RGCC/CDKN1A/CAB39/IQGAP1" 5
"GO:0019842" "GO:0019842" "vitamin binding" "7/514" "138/17697" 0.107615274102612 0.694264829863719 0.673611642705301 "GCAT/MARC1/PLOD1/PYGL/ALDH1A2/EGLN1/ALKBH3" 7
"GO:0001784" "GO:0001784" "phosphotyrosine residue binding" "3/514" "40/17697" 0.109478070930542 0.694264829863719 0.673611642705301 "MAPK3/VAV1/PIK3R2" 3
"GO:0015036" "GO:0015036" "disulfide oxidoreductase activity" "3/514" "40/17697" 0.109478070930542 0.694264829863719 0.673611642705301 "PTGES2/TXNRD2/CCS" 3
"GO:0005242" "GO:0005242" "inward rectifier potassium channel activity" "2/514" "20/17697" 0.113505372596653 0.694264829863719 0.673611642705301 "KCNJ2/KCNJ15" 2
"GO:0005355" "GO:0005355" "glucose transmembrane transporter activity" "2/514" "20/17697" 0.113505372596653 0.694264829863719 0.673611642705301 "SLC2A3/SLC2A1" 2
"GO:0015149" "GO:0015149" "hexose transmembrane transporter activity" "2/514" "20/17697" 0.113505372596653 0.694264829863719 0.673611642705301 "SLC2A3/SLC2A1" 2
"GO:0030506" "GO:0030506" "ankyrin binding" "2/514" "20/17697" 0.113505372596653 0.694264829863719 0.673611642705301 "SPTB/SLC4A1" 2
"GO:0004540" "GO:0004540" "ribonuclease activity" "6/514" "114/17697" 0.114759233618838 0.694264829863719 0.673611642705301 "RNASEH1/RCL1/ANGEL1/RNASEL/TSEN34/DIS3L2" 6
"GO:0004521" "GO:0004521" "endoribonuclease activity" "4/514" "64/17697" 0.11515814748702 0.694264829863719 0.673611642705301 "RNASEH1/RCL1/RNASEL/TSEN34" 4
"GO:0033293" "GO:0033293" "monocarboxylic acid binding" "4/514" "64/17697" 0.11515814748702 0.694264829863719 0.673611642705301 "ALOX5AP/PYGL/CYP26C1/ACOX1" 4
"GO:0003755" "GO:0003755" "peptidyl-prolyl cis-trans isomerase activity" "3/514" "41/17697" 0.115710804977286 0.694264829863719 0.673611642705301 "PTPA/FKBP8/FKBP1B" 3
"GO:0004812" "GO:0004812" "aminoacyl-tRNA ligase activity" "3/514" "41/17697" 0.115710804977286 0.694264829863719 0.673611642705301 "PARS2/FARS2/FARSB" 3
"GO:0016875" "GO:0016875" "ligase activity, forming carbon-oxygen bonds" "3/514" "41/17697" 0.115710804977286 0.694264829863719 0.673611642705301 "PARS2/FARS2/FARSB" 3
"GO:0022843" "GO:0022843" "voltage-gated cation channel activity" "7/514" "142/17697" 0.120105466226585 0.696459548668819 0.67574107239263 "KCNE5/KCNJ2/KCNJ15/KCNE1/KCNA3/KCNT1/CACNB4" 7
"GO:0019894" "GO:0019894" "kinesin binding" "3/514" "42/17697" 0.122073527948614 0.696459548668819 0.67574107239263 "KLC3/SNCA/SPAG9" 3
"GO:0001848" "GO:0001848" "complement binding" "2/514" "21/17697" 0.123142123097965 0.696459548668819 0.67574107239263 "CR1/CD93" 2
"GO:0016411" "GO:0016411" "acylglycerol O-acyltransferase activity" "2/514" "21/17697" 0.123142123097965 0.696459548668819 0.67574107239263 "ABHD5/DGAT2" 2
"GO:0034237" "GO:0034237" "protein kinase A regulatory subunit binding" "2/514" "21/17697" 0.123142123097965 0.696459548668819 0.67574107239263 "AKAP5/AKAP1" 2
"GO:0038187" "GO:0038187" "pattern recognition receptor activity" "2/514" "21/17697" 0.123142123097965 0.696459548668819 0.67574107239263 "CLEC4E/TLR4" 2
"GO:0070840" "GO:0070840" "dynein complex binding" "2/514" "21/17697" 0.123142123097965 0.696459548668819 0.67574107239263 "SNCA/GPSM2" 2
"GO:0002039" "GO:0002039" "p53 binding" "4/514" "66/17697" 0.125062534146065 0.701570313502316 0.680699800743666 "STK11/HIF1A/GATA1/USP10" 4
"GO:0016247" "GO:0016247" "channel regulator activity" "7/514" "144/17697" 0.126619273270881 0.70457498836216 0.683615091683194 "KCNE5/REM2/PRKCZ/BCL2/KCNE1/CAV1/FKBP1B" 7
"GO:0099106" "GO:0099106" "ion channel regulator activity" "6/514" "118/17697" 0.129249051099578 0.711413367290614 0.690250040574875 "KCNE5/REM2/PRKCZ/KCNE1/CAV1/FKBP1B" 6
"GO:0046906" "GO:0046906" "tetrapyrrole binding" "7/514" "145/17697" 0.129941988511157 0.711413367290614 0.690250040574875 "HEBP2/CYP4F2/HEBP1/STEAP4/EIF2AK1/CYP26C1/PTGES2" 7
"GO:0015035" "GO:0015035" "protein disulfide oxidoreductase activity" "2/514" "22/17697" 0.132967617830074 0.711413367290614 0.690250040574875 "PTGES2/CCS" 2
"GO:0015145" "GO:0015145" "monosaccharide transmembrane transporter activity" "2/514" "22/17697" 0.132967617830074 0.711413367290614 0.690250040574875 "SLC2A3/SLC2A1" 2
"GO:0031072" "GO:0031072" "heat shock protein binding" "6/514" "119/17697" 0.133003368667376 0.711413367290614 0.690250040574875 "DNAJA4/APAF1/HIF1A/SNCA/KPNB1/DNAJB2" 6
"GO:0048365" "GO:0048365" "Rac GTPase binding" "4/514" "69/17697" 0.140562407579807 0.725682215628581 0.704094415163658 "PREX1/VAV1/IQGAP1/CAV1" 4
"GO:0004180" "GO:0004180" "carboxypeptidase activity" "3/514" "45/17697" 0.14188930102082 0.725682215628581 0.704094415163658 "CPD/AGBL5/CPQ" 3
"GO:0016706" "GO:0016706" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors" "3/514" "45/17697" 0.14188930102082 0.725682215628581 0.704094415163658 "PLOD1/EGLN1/ALKBH3" 3
"GO:0016859" "GO:0016859" "cis-trans isomerase activity" "3/514" "45/17697" 0.14188930102082 0.725682215628581 0.704094415163658 "PTPA/FKBP8/FKBP1B" 3
"GO:0016493" "GO:0016493" "C-C chemokine receptor activity" "2/514" "23/17697" 0.14296282023842 0.725682215628581 0.704094415163658 "CXCR1/CXCR2" 2
"GO:0017048" "GO:0017048" "Rho GTPase binding" "8/514" "177/17697" 0.144406277725484 0.725682215628581 0.704094415163658 "DAAM2/PREX1/WHAMM/FGD4/VAV1/YBX3/IQGAP1/CAV1" 8
"GO:0140101" "GO:0140101" "catalytic activity, acting on a tRNA" "6/514" "122/17697" 0.144571882495193 0.725682215628581 0.704094415163658 "PARS2/TARBP1/TSEN34/FARS2/DUS4L/FARSB" 6
"GO:0019208" "GO:0019208" "phosphatase regulator activity" "5/514" "96/17697" 0.147181940969251 0.725682215628581 0.704094415163658 "BOD1L1/PPP1R3B/PTPA/TESC/PPP2R5B" 5
"GO:0016746" "GO:0016746" "transferase activity, transferring acyl groups" "11/514" "264/17697" 0.147817455986455 0.725682215628581 0.704094415163658 "OLAH/GCAT/ABHD5/DGAT2/QPCT/EPB42/ATE1/NAA25/GGT5/ZDHHC4/PIGW" 11
"GO:0005267" "GO:0005267" "potassium channel activity" "6/514" "123/17697" 0.14852745822151 0.725682215628581 0.704094415163658 "KCNE5/KCNJ2/KCNJ15/KCNE1/KCNA3/KCNT1" 6
"GO:0031267" "GO:0031267" "small GTPase binding" "17/514" "443/17697" 0.149043257656404 0.725682215628581 0.704094415163658 "TBC1D30/DAAM2/SYTL3/RILP/PREX1/WHAMM/RAB3IL1/FGD4/TBC1D22B/VAV1/YBX3/RILPL1/IQGAP1/LSM2/KPNB1/CAV1/BICDL1" 17
"GO:0070491" "GO:0070491" "repressing transcription factor binding" "4/514" "71/17697" 0.151298550814265 0.725682215628581 0.704094415163658 "TCF3/BBS2/TLE3/HDAC9" 4
