"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP3945" "WP3945" "TYROBP causal network in microglia" "29/1586" "63/7782" 3.82800326742348e-06 0.000188472419587209 0.000139086220860386 "7305/10008/10261/4688/3142/51411/29108/3059/6039/6195/10577/7133/54502/58191/9056/8832/375035/10312/3597/7046/54518/6776/822/3606/170954/64092/5341/3689/3684" 29
"WP304" "WP304" "Kit receptor signaling pathway" "28/1586" "60/7782" 4.02432212641727e-06 0.000188472419587209 0.000139086220860386 "1796/1398/5894/2885/6195/5594/5595/3726/207/7409/6777/1432/9846/6774/5579/10603/4067/572/6776/5335/596/5296/5777/3717/3815/5578/2534/695" 28
"WP437" "WP437" "EGF/EGFR signaling pathway" "58/1586" "164/7782" 4.81524107496176e-06 0.000208166575702193 0.000153619836723476 "1398/5894/2885/10746/5879/6195/5594/5899/207/5728/7409/6777/998/1432/253260/6655/9846/6093/6774/5579/10006/5058/3985/5590/83737/5868/6667/1978/1385/10254/3716/5607/6776/5335/8826/4738/5782/1072/10617/4216/5296/3725/10451/9101/5580/2549/5900/5287/3717/868/6311/2005/5906/5578/466/51079/2475/9922" 58
"WP395" "WP395" "IL-4 signaling pathway" "26/1586" "55/7782" 6.59966664327291e-06 0.000261642690581019 0.000193083386568499 "1050/2885/4783/5594/5595/207/4792/7297/6777/1051/2242/8660/1432/9846/6778/6774/1147/572/5293/3716/6776/5296/5777/2625/3717/5290" 26
"WP3888" "WP3888" "VEGFA-VEGFR2 signaling pathway" "127/1586" "439/7782" 6.98334583401297e-06 0.000261642690581019 0.000193083386568499 "6386/4688/8794/660/8772/1796/1398/9100/3142/6416/5894/1192/7086/387/2885/31/55692/5879/9114/6648/5329/5594/5595/326624/5230/207/8550/653361/4792/4217/355/529/409/998/226/2597/9659/3303/1432/253260/100506658/57326/6778/6093/10014/6774/22926/5579/9444/5530/378/5515/5499/7295/6722/5058/6732/4773/5590/83737/7170/3301/10628/5226/5868/5216/1385/9261/8754/468/2624/5335/8826/596/7422/6729/1072/9513/10645/2113/8402/3383/22820/6541/8650/91010/84790/5321/5296/5777/102/3725/5743/5034/1500/10061/9709/56905/9734/5580/2549/154796/55379/3490/9578/5795/5290/4952/8766/2314/3939/7114/9584/5906/1666/23196/1466/5578/71/5757/2534/10397/8813/9168/2475/5829/5581" 127
"WP2324" "WP2324" "AGE/RAGE pathway" "29/1586" "66/7782" 1.18681175281636e-05 0.000399001886943283 0.000294449791076332 "5894/387/4318/5879/5594/5595/841/207/653361/4792/6777/998/4088/842/1432/3091/6093/6774/5579/1147/5590/6667/6776/5321/3725/5580/4481/3717/5578" 29
"WP2037" "WP2037" "Prolactin signaling pathway" "32/1586" "76/7782" 1.25815869734694e-05 0.000399001886943283 0.000294449791076332 "5894/2885/5294/5879/5594/5595/3659/207/4792/7409/6777/140885/8660/1432/9846/6774/7534/1509/5058/1978/3716/6776/5479/5296/5777/3725/3717/5290/4793/2534/2475/5829" 32
"WP4659" "WP4659" "Gastrin signaling pathway" "43/1586" "114/7782" 1.31779842281491e-05 0.000399001886943283 0.000294449791076332 "1398/5894/388/387/2885/5879/5594/5595/207/1027/4792/409/998/1432/6093/6774/1147/3067/5058/572/2776/10524/4296/6667/1978/1385/8649/5335/7422/5296/3725/5743/5580/3717/960/5290/3815/5578/5055/2534/2475/5829/5581" 43
"WP4666" "WP4666" "Hepatitis B infection" "54/1586" "154/7782" 1.34893876368726e-05 0.000399001886943283 0.000294449791076332 "7048/8772/6416/7099/637/5894/2885/3454/4318/5594/5595/841/207/7097/317/355/7297/6777/1654/4088/842/1432/6655/6778/6774/5579/1147/7534/572/4773/537/7046/581/10488/29110/7187/1385/5293/3716/6776/468/9586/596/5296/10000/3725/7529/5603/3717/5290/8517/5578/7189/3665" 54
"WP4925" "WP4925" "Unfolded protein response" "15/1586" "25/7782" 1.66107088227883e-05 0.000462954872712014 0.00034164491449435 "27113/637/23645/841/3553/1649/8795/22926/4780/51360/5366/10628/468/596/8720" 15
"WP231" "WP231" "TNF-alpha signaling pathway" "37/1586" "94/7782" 1.72990254927977e-05 0.000462954872712014 0.00034164491449435 "8772/6416/637/5894/8837/1535/2885/5879/8945/5594/5595/5836/841/207/4792/317/4217/7133/7132/842/8439/1147/10010/5515/7295/572/1326/5590/581/29110/7185/3725/56616/117584/4794/8517/4793" 37
"WP364" "WP364" "IL-6 signaling pathway" "21/1586" "43/7782" 2.73785921536062e-05 0.000679684499582292 0.0005015839910759 "6416/2885/3570/5879/5594/5595/3659/3726/207/7297/7409/3055/6774/7076/572/3716/5296/8648/5580/2549/3717" 21
"WP3929" "WP3929" "Chemokine signaling pathway" "56/1586" "165/7782" 2.78162695558589e-05 0.000679684499582292 0.0005015839910759 "1398/5894/2885/5294/2787/5879/2773/5594/5595/3579/2783/207/653361/4792/2771/7409/409/6777/58191/998/3055/57580/6655/6093/6774/5579/7852/1147/729230/2790/4067/5058/5880/59345/5590/5293/7454/2870/2268/5296/10000/2869/10451/2782/3702/7074/5580/3717/5290/156/56477/5906/8517/4793/109/5829" 56
"WP3972" "WP3972" "PDGFR-beta pathway" "16/1586" "29/7782" 3.69249221733659e-05 0.000844052672181609 0.000622882099343611 "6416/5894/2885/5595/6777/6778/6774/5579/6722/3716/6776/5335/3725/3717/5290/5578" 16
"WP2380" "WP2380" "Brain-derived neurotrophic factor (BDNF) signaling pathway" "50/1586" "144/7782" 3.7546827054342e-05 0.000844052672181609 0.000622882099343611 "4688/5894/2885/10746/4082/5879/6195/5594/5595/324/207/653361/4792/391/6777/998/140885/8878/8660/1432/8851/6774/1147/10603/5515/572/1978/1385/5607/6776/5335/1072/5296/3725/57498/10451/7074/5580/1739/3717/5864/5906/8517/4914/7189/8894/3738/2534/1795/2475" 50
"WP2203" "WP2203" "Thymic stromal lymphopoietin (TSLP) signaling pathway" "22/1586" "47/7782" 4.07973870955001e-05 0.000881851213371965 0.000650776134235913 "5594/5595/207/4792/6777/3055/2242/1432/9846/6778/6774/4067/1978/3716/6776/3717/5290/5971/7292/2534/2475/695" 22
"WP2018" "WP2018" "RANKL/RANK signaling pathway" "24/1586" "55/7782" 7.60653426696231e-05 0.00150268941531674 0.00110893356365386 "5879/5594/5595/207/6688/4792/998/8878/1432/9846/1147/4067/6850/7187/5335/7185/3383/5296/7188/3725/5971/8517/7189/2475" 24
"WP4263" "WP4263" "Pancreatic adenocarcinoma pathway" "34/1586" "89/7782" 7.68216482134594e-05 0.00150268941531674 0.00110893356365386 "7048/5894/387/5879/4616/5594/5595/5899/207/1848/998/4088/842/6774/1147/5058/572/5880/1021/7039/7046/581/578/5293/3716/7422/5296/10000/7074/5580/5900/5290/8517/2475" 34
"WP4864" "WP4864" "Host-pathogen interaction of human coronaviruses - apoptosis" "13/1586" "22/7782" 7.75409128900096e-05 0.00150268941531674 0.00110893356365386 "27113/8772/637/4170/841/207/317/842/1432/572/581/596/5603" 13
"WP127" "WP127" "IL-5 signaling pathway" "19/1586" "40/7782" 0.000106235123087651 0.00188694289809337 0.00139249953521031 "5894/1439/2885/5294/6195/5594/5595/207/6777/6774/4067/6850/3716/6776/596/5296/3725/3717/695" 19
"WP2526" "WP2526" "PDGF pathway" "19/1586" "40/7782" 0.000106235123087651 0.00188694289809337 0.00139249953521031 "6416/5894/387/2885/5879/5594/5595/4792/7409/998/6774/1147/6722/5058/3716/5335/5321/3725/7074" 19
"WP2374" "WP2374" "Oncostatin M signaling pathway" "27/1586" "66/7782" 0.000107441588503537 0.00188694289809337 0.00139249953521031 "5894/2885/5594/5595/3726/207/1027/4792/7297/6777/1051/1432/253260/3091/6774/5579/1385/3716/7422/5580/3717/9180/5578/5008/2475/5829/5581" 27
"WP2507" "WP2507" "Nanomaterial induced apoptosis" "12/1586" "20/7782" 0.000120465847455249 0.00205156988696515 0.00151398864106438 "8772/637/8837/841/317/355/842/27429/581/578/596/56616" 12
"WP1772" "WP1772" "Apoptosis modulation and signaling" "34/1586" "91/7782" 0.000128468894008912 0.00212351524802966 0.00156708186500035 "8794/27113/8772/637/837/8837/4170/5595/841/8743/7850/4792/317/4217/355/7133/7132/842/3303/8795/834/27429/572/5366/581/7187/578/596/597/331/3725/56616/638/7189" 34
"WP5098" "WP5098" "T-cell activation SARS-CoV-2" "33/1586" "88/7782" 0.000148039793372654 0.00231947645855177 0.00171169455828694 "5894/64207/2885/3454/5594/5595/207/5728/4792/7297/8915/253260/1147/8809/581/5293/5335/3937/10125/3708/3123/3725/942/916/3717/56477/3122/8517/5533/2534/2475/941/57521" 33
"WP2332" "WP2332" "Interleukin-11 signaling pathway" "20/1586" "44/7782" 0.00015098976737727 0.00231947645855177 0.00171169455828694 "5894/2885/6195/5594/5595/207/7297/2242/6774/8554/1147/1385/3716/596/3383/5296/3717/860/466/2534" 20
"WP5124" "WP5124" "Alzheimer's disease" "80/1586" "270/7782" 0.000152705745491842 0.00231947645855177 0.00171169455828694 "55851/23401/10023/29982/8772/5691/637/5894/10105/5663/4311/1459/5594/5595/10313/841/324/7846/207/317/9821/4217/355/7132/3553/7277/10376/51107/5719/1649/2597/842/8660/5700/8851/22926/11047/1147/5530/8678/805/572/84617/5692/2776/90550/5293/468/488/23130/6424/10383/808/5713/84790/5296/9861/3708/102/5532/10000/5743/83464/57142/3799/5704/89953/5290/9706/5688/5693/8408/292/5715/5533/5714/102800317/778/2475/5682" 80
"WP2032" "WP2032" "Thyroid stimulating hormone (TSH) signaling pathway" "27/1586" "68/7782" 0.000195123415790014 0.00288577262299968 0.00212960182330376 "5894/6195/2773/5594/5595/207/1027/10672/2771/8458/1432/6774/103910/2776/1385/3716/7270/5296/3725/2782/5900/3717/5290/5906/2768/109/2475" 27
"WP4352" "WP4352" "Ciliary landscape" "67/1586" "220/7782" 0.000217371817340978 0.00313238362424692 0.00231159233555588 "26286/149371/5879/57136/51143/5899/324/2077/10555/1488/80258/5862/51646/5719/140609/10421/54536/6993/2717/27429/4218/23011/805/10296/55245/80199/6103/9342/23233/2664/2181/8826/7431/80005/4236/27241/5713/79699/64708/92104/583/4927/79018/124401/1778/55763/5704/26160/79598/5476/8526/8636/50813/2720/54512/582/4289/11018/5714/10788/26146/10980/57414/6629/261726/9859/65125" 67
"WP4630" "WP4630" "Measles virus infection" "46/1586" "138/7782" 0.0002270144205179 0.00318614543783432 0.00235126672130871 "27113/8772/7099/637/3310/2213/3454/1459/841/1027/4179/4792/7097/317/355/7297/3553/6777/842/3303/6774/1147/572/1021/3305/581/29110/7187/578/5293/3716/6776/596/5296/3725/916/440275/6504/5290/868/27102/8517/10379/7189/4793/3665" 46
"WP585" "WP585" "Interferon type I signaling pathways" "23/1586" "55/7782" 0.000232441215215671 0.00318614543783432 0.00235126672130871 "1398/3454/5879/7297/7409/5788/8660/1432/9846/6774/8554/1978/1385/5293/3716/6776/5296/5777/5906/10379/2534/2475/57521" 23
"WP4216" "WP4216" "Chromosomal and microsatellite instability in colorectal cancer " "28/1586" "74/7782" 0.000387169794472006 0.00518070058317303 0.00382318042661579 "27113/7048/5894/387/5879/4616/5594/4437/5595/5899/324/207/4088/842/572/5880/5366/7046/581/29110/578/596/10000/3725/5743/5900/6934/6932" 28
"WP4141" "WP4141" "PI3K/AKT/mTOR - VitD3 signaling" "12/1586" "22/7782" 0.000411000283488386 0.00537167812373193 0.00396411534135677 "6515/207/5210/6256/942/7421/5290/3101/3939/3122/2475/941" 12
"WP195" "WP195" "IL-1 signaling pathway" "23/1586" "57/7782" 0.000433614825162263 0.0055384439032089 0.0040871828017687 "57161/6416/57162/10746/5594/5595/3556/207/4792/3553/8878/1432/1147/5590/9261/5335/7335/5296/3725/8517/7189/4793/3656" 23
"WP183" "WP183" "Proteasome degradation" "25/1586" "64/7782" 0.000447120734766875 0.00558404117642186 0.00412083203504441 "3133/5691/7321/7316/6184/5698/5699/5696/5719/5720/5700/5692/3107/3105/7323/5713/9861/3106/3134/5704/5688/5693/5715/5714/5682" 25
"WP314" "WP314" "Fas ligand pathway and stress induction of heat shock proteins" "19/1586" "44/7782" 0.000493142277088456 0.00602491216790679 0.00444617979800576 "397/8772/6416/8837/841/317/4001/355/7867/842/5058/9261/596/4799/3725/6709/8767/71/60" 19
"WP5072" "WP5072" "Modulators of TCR signaling and T cell activation" "24/1586" "61/7782" 0.00051059420141349 0.00610540300413577 0.00450557929130829 "2885/207/1027/4792/10672/7409/8915/1147/1326/1606/5335/677/3937/9158/5296/4716/5777/3702/916/868/84065/58490/8517/7189" 24
"WP2112" "WP2112" "IL-17 signaling pathway" "15/1586" "32/7782" 0.000673340587491979 0.00787910571476501 0.00581451142838999 "5594/5595/207/1052/1051/6774/6667/7187/3716/23765/3717/5290/8517/7189/4793" 15
"WP4197" "WP4197" "Immune response to tuberculosis" "12/1586" "23/7782" 0.000700988052915036 0.00787910571476501 0.00581451142838999 "3460/3454/3659/3459/7297/5696/8554/3716/6890/8519/3717/10379" 12
"WP712" "WP712" "Estrogen signaling pathway" "12/1586" "23/7782" 0.000700988052915036 0.00787910571476501 0.00581451142838999 "5594/207/1432/1147/6667/1385/596/3725/2099/2782/5290/8517" 12
"WP1982" "WP1982" "Sterol regulatory element-binding proteins (SREBP) signaling" "27/1586" "73/7782" 0.00074038227765552 0.00804186026186067 0.00593461873604252 "31/207/3156/22872/22926/23175/51360/6667/4047/1385/56681/5571/6396/3837/4800/6713/5290/3422/10483/6721/7376/11236/25956/7528/2475/133522/8720" 27
"WP4806" "WP4806" "EGFR tyrosine kinase inhibitor resistance" "30/1586" "84/7782" 0.000760218458935944 0.00804186026186067 0.00593461873604252 "5894/2885/3570/5594/5595/207/2621/5728/6655/6774/5579/572/5336/7039/3082/581/1978/5293/3716/5335/596/7422/5296/10000/2549/3717/5290/5578/9470/2475" 30
"WP2036" "WP2036" "TNF-related weak inducer of apoptosis (TWEAK) signaling pathway" "18/1586" "42/7782" 0.000769360569344288 0.00804186026186067 0.00593461873604252 "51330/8772/5894/4318/5879/5594/5595/841/207/4792/1432/1147/7187/7185/7188/3725/5971/4793" 18
"WP4205" "WP4205" "MET in type 1 papillary renal cell carcinoma" "23/1586" "59/7782" 0.000772705434413659 0.00804186026186067 0.00593461873604252 "1398/5894/2885/5879/5594/5595/207/998/6655/6774/5058/572/7030/3082/5293/5335/2113/5296/10000/3725/2549/5290/5906" 23
"WP2359" "WP2359" "Parkin-ubiquitin proteasomal system pathway" "26/1586" "70/7782" 0.000856327010250324 0.00875010508655785 0.00645727927346656 "3310/841/7846/7277/10376/5719/6477/3303/5700/834/84617/8573/3305/118424/5071/10383/5713/84790/9861/7326/7332/5704/10273/5715/5714/51465" 26
"WP4149" "WP4149" "White fat cell differentiation" "15/1586" "33/7782" 0.00100439397253502 0.00977660624013321 0.00721480213263248 "1050/688/1052/2908/10365/6777/1051/1649/7090/5914/1385/6776/2624/1879/2625" 15
"WP4838" "WP4838" "Regucalcin in proximal tubule epithelial kidney cells" "15/1586" "33/7782" 0.00100439397253502 0.00977660624013321 0.00721480213263248 "5894/5594/841/207/317/4217/7132/842/7046/581/90550/578/2865/5290/2475" 15
"WP75" "WP75" "Toll-like receptor signaling pathway" "35/1586" "104/7782" 0.00100897359773617 0.00977660624013321 0.00721480213263248 "8772/7096/6416/7099/10333/3454/5294/5879/51311/5594/5595/841/207/4792/7097/3553/1432/1147/1326/29110/7187/5293/23643/929/5296/10000/3725/942/5603/5290/8517/7189/4793/941/3665" 35
"WP3844" "WP3844" "PI3K-AKT-mTOR signaling pathway and therapeutic opportunities" "14/1586" "30/7782" 0.0010713112164763 0.0102046932823675 0.00753071577683607 "5294/207/1027/7942/5728/9821/253260/572/1978/5296/5290/8408/2475/57521" 14
"WP4341" "WP4341" "Non-genomic actions of 1,25 dihydroxyvitamin D3" "26/1586" "71/7782" 0.00109370200502348 0.01024434211372 0.0075599752627939 "7099/51311/5594/5595/6670/7097/7297/7132/1432/5579/5336/5590/6667/3716/2113/818/6256/3725/6257/7421/64127/5580/5603/5971/5578/5581" 26
"WP4685" "WP4685" "Melanoma" "25/1586" "68/7782" 0.00126776540636778 0.0116800681701425 0.00861949215028312 "5894/2885/5879/4616/5594/5595/207/5728/6655/8859/5058/805/572/1021/581/578/1385/5293/8649/2113/808/5296/10000/5290/3815" 25
"WP4861" "WP4861" "Endoplasmic reticulum stress response in coronavirus infection" "19/1586" "47/7782" 0.00130477402174654 0.0118271451648638 0.00872802995871202 "5509/79660/84919/23645/6992/1649/22926/5514/5499/51360/84557/4659/468/596/4660/5510/23368/27102/8720" 19
"WP4211" "WP4211" "Transcriptional cascade regulating adipogenesis" "8/1586" "13/7782" 0.00140507787260075 0.0125341867365337 0.00924980253641934 "1050/688/1052/10365/1051/1649/2624/2625" 8
"WP4298" "WP4298" "Acute viral myocarditis" "30/1586" "87/7782" 0.0014566076224036 0.0126476878058628 0.00933356245647112 "7099/637/29108/4318/5594/5595/841/207/842/663/6774/7852/834/199/5880/1604/581/1385/3716/596/51528/64127/6443/171558/3611/3689/3108/60/2534/941" 30
"WP722" "WP722" "Serotonin HTR1 group and FOS pathway" "15/1586" "34/7782" 0.00146281086722612 0.0126476878058628 0.00933356245647112 "387/2773/5594/5595/2771/7867/1432/6722/1385/9261/10125/3708/5290/2005/5906" 15
"WP4223" "WP4223" "Ras signaling" "55/1586" "186/7782" 0.00164944859720599 0.0140453047216632 0.0103649560972753 "5894/387/2885/2787/5879/5594/5595/6789/5899/2783/83593/207/5863/2114/998/6655/3363/9846/5579/8036/1147/8315/2790/5058/805/572/5880/59345/5336/5868/5293/5335/2113/115727/10125/808/5321/5296/10000/2782/2322/5878/7074/100271927/2549/5900/23179/5290/3815/8831/5906/8517/4914/5578/22821" 55
"WP4718" "WP4718" "Cholesterol metabolism with Bloch and Kandutsch-Russell pathways" "19/1586" "48/7782" 0.00175348855635349 0.0145479247391235 0.0107358725364575 "9619/29116/60481/3930/19/2180/3156/2182/4047/6646/2181/51478/6713/4598/3422/6721/7376/10858/1718" 19
"WP2865" "WP2865" "IL1 and megakaryocytes in obesity" "12/1586" "25/7782" 0.00179604602089049 0.0145479247391235 0.0107358725364575 "7096/4318/7097/3553/6280/7076/114548/2205/3383/3606/5290/7077" 12
"WP5101" "WP5101" "Congenital generalized lipodystrophy (CGL)" "10/1586" "19/7782" 0.00181201909562036 0.0145479247391235 0.0107358725364575 "84803/84649/2885/10555/3091/8694/23175/5290/26580/2534" 10
"WP734" "WP734" "Serotonin receptor 4/6/7 and NR3C signaling" "10/1586" "19/7782" 0.00181201909562036 0.0145479247391235 0.0107358725364575 "5594/5595/2908/3363/6722/1385/9261/2005/5906/466" 10
"WP4961" "WP4961" "STING pathway in Kawasaki-like disease and COVID-19" "11/1586" "22/7782" 0.00183976542047302 0.0145626502296597 0.0107467394464992 "2212/4792/3553/79671/1147/114548/29110/3708/79792/4794/8517" 11
"WP2355" "WP2355" "Corticotropin-releasing hormone signaling pathway" "31/1586" "93/7782" 0.00226760698521019 0.017699932301224 0.0130619466691932 "7099/5894/387/31/5594/5595/3726/2783/207/4792/4217/2771/409/842/1432/5579/1889/10499/2355/2776/5336/6667/1385/2870/5335/596/2782/5580/3606/9095/5578" 31
"WP2583" "WP2583" "T cell receptor and co-stimulatory signaling" "13/1586" "29/7782" 0.00252371814540181 0.0194291725714496 0.0143380670409274 "207/5728/4792/1859/5530/805/4773/5335/10125/5777/3702/5578/2534" 13
"WP1971" "WP1971" "Integrated cancer pathway" "18/1586" "46/7782" 0.002670565934881 0.0202818656135557 0.0149673254387356 "27113/841/207/1027/672/5728/4217/571/4088/842/572/581/3716/596/994/545/466/1030" 18
"WP581" "WP581" "EPO receptor signaling" "12/1586" "26/7782" 0.00272408292490124 0.0204124613839267 0.0150637006654188 "5894/2885/5294/5594/5595/207/5788/6777/8660/6774/6776/3717" 12
"WP4874" "WP4874" "CAMKK2 pathway" "15/1586" "36/7782" 0.00290961095827251 0.0210962039790164 0.0155682793926437 "5894/5879/5594/5595/8878/4780/805/84557/4773/1385/10645/3383/8874/2475/57521" 15
"WP4877" "WP4877" "Host-pathogen interaction of human coronaviruses - MAPK signaling" "15/1586" "36/7782" 0.00290961095827251 0.0210962039790164 0.0155682793926437 "6416/5894/6195/5594/5595/3726/1649/1432/4296/596/8519/4216/3725/5603/684" 15
"WP1946" "WP1946" "Cori cycle" "9/1586" "17/7782" 0.00292794290100227 0.0210962039790164 0.0155682793926437 "6888/5230/226/7167/2597/5223/2821/2539/3939" 9
"WP4206" "WP4206" "Hereditary leiomyomatosis and renal cell carcinoma pathway" "10/1586" "20/7782" 0.00296812983816506 0.0211150502411236 0.0155821872916327 "54583/31/4891/3091/4780/5571/7422/8452/9817/3939" 10
"WP4481" "WP4481" "Resistin as a regulator of inflammation" "14/1586" "33/7782" 0.00326410931411347 0.0229303679316471 0.0169218298652725 "5294/5594/5595/207/4792/1432/1147/5336/5293/5335/3708/10000/5290/8517" 14
"WP3611" "WP3611" "Photodynamic therapy-induced AP-1 survival signaling" "19/1586" "51/7782" 0.00394638970324175 0.0265116412341962 0.0195646874813135 "6416/637/8837/4170/3726/8743/4217/355/7132/1432/602/4780/581/578/596/7188/3725/5603/7189" 19
"WP1471" "WP1471" "Target of rapamycin (TOR) signaling" "15/1586" "37/7782" 0.00398647108329811 0.0265116412341962 0.0195646874813135 "58528/64121/5879/207/3156/998/253260/1978/5571/3422/9706/8408/5578/2475/57521" 15
"WP3614" "WP3614" "Photodynamic therapy-induced HIF-1 survival signaling" "15/1586" "37/7782" 0.00398647108329811 0.0265116412341962 0.0195646874813135 "6515/54583/637/4170/5230/3091/5366/7039/581/578/7422/597/5743/284/3939" 15
"WP619" "WP619" "Type II interferon signaling" "15/1586" "37/7782" 0.00398647108329811 0.0265116412341962 0.0195646874813135 "3460/3659/3459/6688/5698/3553/3660/3716/6890/3383/3433/3106/5580/3717/10379" 15
"WP3863" "WP3863" "T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection" "22/1586" "62/7782" 0.00402680337483509 0.0265116412341962 0.0195646874813135 "5894/2885/5595/207/4792/5788/8915/1147/5058/805/4773/1326/5335/3937/5777/3725/3702/1739/5290/8517/10598/2534" 22
"WP4136" "WP4136" "Fibrin complement receptor 3 signaling pathway" "17/1586" "44/7782" 0.00405694154117593 0.0265116412341962 0.0195646874813135 "7305/7099/387/83593/207/1147/6850/23643/929/5327/5290/868/3689/3684/8517/7189/3656" 17
"WP313" "WP313" "Hepatocyte growth factor receptor signaling" "14/1586" "34/7782" 0.00452501822693461 0.0287052641485778 0.0211835064141968 "1398/5894/2885/5594/5595/5728/6774/5058/3082/3725/2549/5290/5906/5829" 14
"WP481" "WP481" "Insulin signaling" "47/1586" "161/7782" 0.00454753454061549 0.0287052641485778 0.0211835064141968 "1398/6416/5894/2885/10746/10211/5294/5879/6195/5594/5595/8773/207/10487/5728/4217/6814/6446/8660/1432/6655/5579/10603/6722/5880/1326/5590/4296/1978/2319/6810/5293/5607/4216/5296/10938/3725/252983/5580/2549/3799/5603/5290/868/2992/5578/2475" 47
"WP382" "WP382" "MAPK signaling pathway" "68/1586" "249/7782" 0.00465207472911701 0.0287052641485778 0.0211835064141968 "7048/1398/6416/5894/3310/2885/10746/5879/5594/5595/6789/207/7850/8550/4217/355/7867/9693/7132/3553/409/1848/998/1649/3303/1432/6655/1147/5530/1843/120892/6722/5058/5880/1326/3305/4149/7046/4296/5495/8649/9261/5607/2872/468/929/1845/115727/10125/4216/5321/5532/10000/3725/994/5580/5603/55799/5971/2005/5906/2768/8517/4914/5578/5533/7189/778" 68
"WP3941" "WP3941" "Oxidative damage response" "16/1586" "41/7782" 0.00467093524514779 0.0287052641485778 0.0211835064141968 "6416/51567/1027/317/7133/998/842/728/572/7187/578/596/7185/5603/4794/7189" 16
"WP524" "WP524" "G13 signaling pathway" "16/1586" "41/7782" 0.00467093524514779 0.0287052641485778 0.0211835064141968 "397/387/5879/10672/998/6093/805/5216/5293/7454/8826/1072/4216/5296/5290/10788" 16
"WP4582" "WP4582" "Cancer immunotherapy by CTLA4 blockade" "8/1586" "15/7782" 0.0047517034523731 0.0287052641485778 0.0211835064141968 "5515/5293/5296/3123/5777/942/5290/941" 8
