"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0098852" "GO:0098852" "lytic vacuole membrane" "123/3549" "355/19717" 3.10192128171166e-14 2.33264480384717e-11 1.57322323378678e-12 "TM6SF1/PIP4P2/NEU1/LITAF/LAMP2/FPR1/CMTM6/RNF13/LRMP/SLC15A4/LAMTOR4/SPAG9/CD63/PSEN1/BORCS6/FLOT1/BRI3/ATP6V0D1/ATP6V1B2/TLR8/GNAI3/GLIPR1/RAB37/GNB2/PRCP/TOM1/SLC15A3/CUBN/ATP6V1E1/TMEM59/TM9SF1/RAB2A/AP5B1/SLC11A2/VPS18/ATP6V1A/OSTM1/LAMTOR1/PIP4P1/WDR59/ATP6V0A1/CPNE1/ECE1/GPR137B/CTSD/ATP6V1C1/STARD3NL/VAPA/TCIRG1/ANPEP/TMEM30A/LMBRD1/GNAQ/TMBIM1/SLCO4C1/GNB4/RAB3D/SNAP29/STARD3/CKAP4/NFAM1/LAMTOR2/GRN/CLTA/LAMTOR3/LAMP1/GBA/LAPTM4A/ATP6V1D/LAPTM5/SEC13/IGF2R/MFSD8/HPS6/DNAJC5/AP1S1/SURF4/ARL8A/NPC1/CYBRD1/VPS35/HLA-DRB1/ITFG2/SLC30A4/MCOLN3/GNB1/SLC17A5/RAB5C/ATP11B/SEH1L/LAMTOR5/SLC44A2/HLA-F/SNAPIN/MREG/DRAM1/CLEC16A/VPS16/CTSA/ABCD1/AP1S2/HLA-DRA/HLA-DMA/RAB7A/TRIM23/HLA-DPB1/SLC26A11/LPCAT1/PSAP/BORCS5/HLA-DPA1/BLOC1S1/WDR11/BST2/VPS41/CD164/STX7/PNPLA7/MAGT1/MTOR/CD68/RPTOR/AP3B1" 123
"GO:0005766" "GO:0005766" "primary lysosome" "68/3549" "155/19717" 6.93751361344717e-14 5.21701023731227e-11 2.97723256285587e-12 "SDCBP/MNDA/LAMP2/FPR1/CMTM6/LRMP/HEBP2/CD63/PYCARD/IST1/PSEN1/GCA/BRI3/MAPK1/GLIPR1/SNAP23/RAB37/DNAJC3/PRCP/TOM1/CAP1/STX3/IMPDH1/NPC2/CPPED1/LAMTOR1/HEXB/CPNE1/GLA/ACTR2/VAPA/TMEM30A/SLCO4C1/RAB3D/SNAP29/CKAP4/NFAM1/GRN/LAMP1/UNC13D/DNAJC5/TUBB4B/SURF4/ARL8A/ACTR10/FTL/RAB5C/GNS/ATP11B/ARHGAP45/PRKCD/DYNC1H1/CTSA/GGH/VCP/GLB1/DSN1/LYZ/PADI2/TRAPPC1/ARSA/LPCAT1/PSAP/BST2/NHLRC3/STX7/MAGT1/CD68" 68
"GO:0042582" "GO:0042582" "azurophil granule" "68/3549" "155/19717" 6.93751361344717e-14 5.21701023731227e-11 2.97723256285587e-12 "SDCBP/MNDA/LAMP2/FPR1/CMTM6/LRMP/HEBP2/CD63/PYCARD/IST1/PSEN1/GCA/BRI3/MAPK1/GLIPR1/SNAP23/RAB37/DNAJC3/PRCP/TOM1/CAP1/STX3/IMPDH1/NPC2/CPPED1/LAMTOR1/HEXB/CPNE1/GLA/ACTR2/VAPA/TMEM30A/SLCO4C1/RAB3D/SNAP29/CKAP4/NFAM1/GRN/LAMP1/UNC13D/DNAJC5/TUBB4B/SURF4/ARL8A/ACTR10/FTL/RAB5C/GNS/ATP11B/ARHGAP45/PRKCD/DYNC1H1/CTSA/GGH/VCP/GLB1/DSN1/LYZ/PADI2/TRAPPC1/ARSA/LPCAT1/PSAP/BST2/NHLRC3/STX7/MAGT1/CD68" 68
"GO:0060205" "GO:0060205" "cytoplasmic vesicle lumen" "115/3549" "338/19717" 8.52295343549667e-13 6.4092609834935e-10 3.3963649028671e-11 "SDCBP/NEU1/QPCT/MNDA/SRGN/HEBP2/OSTF1/S100A11/HSPA6/FAM49B/BIN2/PYCARD/IST1/PAFAH1B2/GCA/ARPC5/MAPK1/PYGL/CAB39/LRG1/DNAJC3/CAP1/GMFG/CFP/GAS6/APAF1/IMPDH1/CANT1/MVP/NPC2/SCCPDH/CPPED1/CDA/DBNL/S100A9/ALOX5/PGM2/RAB27A/ALDOA/PSMD13/DDX3X/CXCL1/MAPK14/SERPINB1/HEXB/NIT2/DYNLT1/ARHGAP9/ROCK1/FOLR3/PGLYRP1/TIMP1/XRCC5/ACTN1/GLA/ACTR2/CRISPLD2/CTSD/CHI3L1/PGAM1/SERPINA1/TCN1/HGF/GRN/B2M/GPI/CTSZ/FGR/VEGFA/UNC13D/KPNB1/CFD/TUBB4B/PSMD7/OSCAR/PSMD6/ACTR10/ACAA1/PTPN6/FTL/COTL1/GNS/GSN/ARHGAP45/GSDMD/SPTAN1/PRKCD/HUWE1/QSOX1/DYNC1H1/FCN1/CHIT1/GSTP1/DNASE1L1/CTSA/HK3/GGH/VCP/TMSB4X/GLB1/TIMP2/DSN1/GYG1/SLPI/LYZ/PADI2/TRAPPC1/ARSA/ACTN4/ERP44/NHLRC3/CSTB/AGL/TOR4A/CTSH" 115
"GO:0031983" "GO:0031983" "vesicle lumen" "115/3549" "339/19717" 1.06461959677904e-12 8.0059393677784e-10 3.95963779854662e-11 "SDCBP/NEU1/QPCT/MNDA/SRGN/HEBP2/OSTF1/S100A11/HSPA6/FAM49B/BIN2/PYCARD/IST1/PAFAH1B2/GCA/ARPC5/MAPK1/PYGL/CAB39/LRG1/DNAJC3/CAP1/GMFG/CFP/GAS6/APAF1/IMPDH1/CANT1/MVP/NPC2/SCCPDH/CPPED1/CDA/DBNL/S100A9/ALOX5/PGM2/RAB27A/ALDOA/PSMD13/DDX3X/CXCL1/MAPK14/SERPINB1/HEXB/NIT2/DYNLT1/ARHGAP9/ROCK1/FOLR3/PGLYRP1/TIMP1/XRCC5/ACTN1/GLA/ACTR2/CRISPLD2/CTSD/CHI3L1/PGAM1/SERPINA1/TCN1/HGF/GRN/B2M/GPI/CTSZ/FGR/VEGFA/UNC13D/KPNB1/CFD/TUBB4B/PSMD7/OSCAR/PSMD6/ACTR10/ACAA1/PTPN6/FTL/COTL1/GNS/GSN/ARHGAP45/GSDMD/SPTAN1/PRKCD/HUWE1/QSOX1/DYNC1H1/FCN1/CHIT1/GSTP1/DNASE1L1/CTSA/HK3/GGH/VCP/TMSB4X/GLB1/TIMP2/DSN1/GYG1/SLPI/LYZ/PADI2/TRAPPC1/ARSA/ACTN4/ERP44/NHLRC3/CSTB/AGL/TOR4A/CTSH" 115
"GO:0000151" "GO:0000151" "ubiquitin ligase complex" "100/3549" "282/19717" 1.60781047229873e-12 1.20907347516865e-09 5.42220014756518e-11 "TOPORS/KLHL21/ANAPC13/ZSWIM6/FBXL5/UBE2D1/RNF19B/BTRC/KCTD2/CDKN1B/BRCA1/TRIM21/TRPC4AP/KLHL2/COP1/MED11/ABTB1/ATG3/FBXO33/SPOPL/UBR2/YPEL5/FBXO25/SEL1L/FBXL3/CBX4/UBE3D/CDC16/MED30/SPOP/FBXO38/FBXL13/OS9/FBXL17/PHC2/BRAP/MAEA/MED31/ANAPC11/CBX8/DET1/RNF144A/RNF144B/KLHL12/UBE2J2/SPSB2/PRKN/PHC1/KCTD5/VHL/UBE2D3/UBE2V1/RBCK1/ZYG11B/RNF168/PEF1/FBXW4/CUL3/LMO7/ANAPC1/MAD2L2/RNF20/FBXO32/RAD18/GID4/DERL2/DCAF1/UBE2L3/KLHL3/KEAP1/DCAF6/ZSWIM4/KLHL24/MED27/GAN/MKLN1/KCTD10/KLHL42/STUB1/CUL4B/IKBKG/FBXW5/WWP1/KLHL8/ZSWIM8/SUGT1/ZSWIM5/CDC26/ASB1/SPSB3/CBX7/UBE2D4/AUP1/TNFAIP1/ASB2/DCAF5/DCAF17/RNF31/FBXL19/ANAPC4" 100
"GO:0030670" "GO:0030670" "phagocytic vesicle membrane" "41/3549" "76/19717" 1.65223646005995e-12 1.24248181796509e-09 5.42220014756518e-11 "ATP6V0B/HLA-E/PIP4P2/LAMP2/TLR1/CYBA/TLR6/RAB11FIP1/ATP6V0E1/RAB31/ATP6V0D1/RAB32/VAMP3/SNAP23/TLR2/RAB43/CORO1A/SLC11A1/RAB8B/PIP4P1/ATP6V0A1/RAB8A/TCIRG1/RAC2/HLA-C/ANXA3/RAB5A/HLA-A/B2M/STX4/LAMP1/RAB10/TAP1/DNM2/SEC22B/HLA-B/HLA-F/OCRL/RAB7A/ATP7A/ATG12" 41
"GO:0005770" "GO:0005770" "late endosome" "92/3549" "256/19717" 5.27978410058557e-12 3.97039764364035e-09 1.6364243118774e-10 "PIP4P2/LITAF/LAMP2/RNF13/CHMP1B/LAMTOR4/CD63/RHOB/YIPF1/CTSS/EXOC8/OSBPL11/IFNAR1/CHMP2A/CHMP3/ANKRD13A/MAPK1/MAPK3/NBR1/VPS4B/ANKRD13D/TMEM59/CHMP1A/RAPGEF2/SLC11A2/RAB27A/VPS18/LAMTOR1/SQSTM1/DDIT3/SLC11A1/PIP4P1/SORL1/VIPAS39/CXCR4/HTT/OSBPL1A/LRRK2/OSBPL9/STARD3NL/TCIRG1/MAP1LC3A/CHMP2B/TSG101/STARD3/SLC31A2/LAMTOR2/GRN/LAMTOR3/LAMP1/LAPTM4A/UNC13D/IGF2R/SNX16/GOSR2/VPS37C/ARL8A/NPC1/VPS35/HLA-DRB1/KIDINS220/DYNC1LI2/SLC30A4/MCOLN3/LAMTOR5/DERL2/FYCO1/MREG/CLEC16A/VPS16/RAB11A/MCOLN2/BAIAP3/DYSF/HLA-DRA/HLA-DMA/RAB7A/WDR48/RAP1A/ATP7A/NTRK1/PARM1/SLA2/PSAP/BST2/VPS41/STX7/VAMP5/CHMP4A/CD68/CTSH/CHMP4B" 92
"GO:0035579" "GO:0035579" "specific granule membrane" "45/3549" "91/19717" 7.60210555346578e-12 5.71678337620627e-09 2.23219719852458e-10 "SLC2A3/CMTM6/SLC15A4/CYBA/CD53/FPR2/ADAM8/PLAUR/BST1/DEGS1/SNAP23/RAB37/TOM1/CD93/AGPAT2/TNFRSF1B/CEACAM3/MMP25/MOSPD2/LAMTOR1/CD59/ADGRG3/DGAT1/HMOX2/TMEM30A/TMBIM1/SLCO4C1/PGRMC1/CKAP4/FCAR/LAMTOR2/LAMTOR3/ATP6V1D/DNAJC5/MS4A3/ADAM10/CLEC5A/SLC27A2/SLC44A2/PTPRJ/ITGB2/RAP1A/ITGAM/SCAMP1/P2RX1" 45
"GO:1904724" "GO:1904724" "tertiary granule lumen" "32/3549" "55/19717" 3.11076695728472e-11 2.33929675187811e-08 8.67740256505737e-10 "QPCT/ASAH1/CTSS/MMP9/GOLGA7/LRG1/CFP/CANT1/CDA/DBNL/YPEL5/ALDOA/CXCL1/NIT2/FOLR3/PGLYRP1/CTSD/PGM1/TCN1/B2M/TNFAIP6/OSCAR/PTPN6/GSDMD/SPTAN1/QSOX1/CHIT1/GGH/TIMP2/LYZ/CSTB/CTSH" 32
"GO:0101003" "GO:0101003" "ficolin-1-rich granule membrane" "34/3549" "61/19717" 3.90136865635343e-11 2.93382922957778e-08 1.03645382850492e-09 "SLC2A3/CD300A/LAMP2/FPR1/DOK3/RHOA/FPR2/RAC1/ADAM8/DYNC1LI1/PRCP/CD93/ADGRE3/LAMTOR1/SIRPA/ATP6AP2/SLC11A1/FCER1G/ATP6V0A1/SIGLEC5/TCIRG1/CD55/FCAR/LAMP1/VPS35L/MGAM/ARL8A/CD58/SERPINB6/TBC1D10C/ITGB2/CR1/LILRB2/PTPRN2" 34
"GO:0030139" "GO:0030139" "endocytic vesicle" "101/3549" "303/19717" 7.92417015910938e-11 5.95897595965026e-08 2.00947855709472e-09 "ATP6V0B/NCF2/RAB35/HLA-E/PIP4P2/LAMP2/TLR1/NCF4/RAB24/CYBA/TLR6/RAB11FIP1/ATP6V0E1/RAB31/ADAM8/ATP6V0D1/ABCA1/UBC/RAB32/VAMP3/SNAP23/CUBN/NCF1/TLR2/STXBP3/RAB43/CORO1A/RAPGEF2/ARRB2/SLC11A1/RAB8B/FCHO1/PICALM/PIP4P1/OCLN/ATP6V0A1/STX6/STX12/PGLYRP1/RAB8A/WLS/SPHK1/BECN1/CDC42EP2/TCIRG1/RAC2/LMBRD1/HLA-C/ANXA3/SYK/MTSS1/RAB5A/KIF16B/HLA-A/B2M/CLTA/FLOT2/STX4/WAS/LAMP1/RAB10/TAP1/VIM/IGF2R/DNM2/RAB11FIP4/CAMK2G/SEC22B/HLA-DRB1/HEATR5B/HLA-B/STXBP4/HYAL2/RAB5C/GSN/EVL/FCHO2/UNC93B1/AMOT/KIF5B/MSR1/HEATR5A/HLA-F/PIK3C2B/SCARF1/OCRL/ZYX/RAB11A/DYSF/HLA-DRA/RAB7A/RAP1A/HLA-DPB1/ATP7A/LPAR2/ACTG1/HLA-DPA1/HIP1R/ATG12/STX7/CDC42EP4" 101
"GO:0035577" "GO:0035577" "azurophil granule membrane" "31/3549" "58/19717" 1.15398838112223e-09 8.67799262603917e-07 2.79914801828275e-08 "LAMP2/FPR1/CMTM6/LRMP/CD63/PSEN1/BRI3/GLIPR1/RAB37/PRCP/TOM1/LAMTOR1/CPNE1/VAPA/TMEM30A/SLCO4C1/RAB3D/SNAP29/CKAP4/NFAM1/LAMP1/DNAJC5/SURF4/ARL8A/RAB5C/ATP11B/LPCAT1/PSAP/BST2/MAGT1/CD68" 31
